dataset,country,province,city,author_loc_ref,lon,lat,sample_type,sam_Y,sam_M,ABX_cat,ABX_subcat,ABX_subcat_abbre,ABX_conc_mean,unit
Zhang_2022,China,NA,NA,the Liao River,122.95,41.5,sediments,2008,7,Tetracyclines,Oxytetracycline,OTC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,122.583333,41.15,sediments,2008,7,Tetracyclines,Oxytetracycline,OTC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,124.033333,41.366667,sediments,2008,7,Tetracyclines,Oxytetracycline,OTC,16.9,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.766667,41.316667,sediments,2008,7,Tetracyclines,Oxytetracycline,OTC,44,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.35,41.233333,sediments,2008,7,Tetracyclines,Oxytetracycline,OTC,4.04,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.2,41.266667,sediments,2008,7,Tetracyclines,Oxytetracycline,OTC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,122.866667,41.35,sediments,2008,7,Tetracyclines,Oxytetracycline,OTC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,122.683333,41.116667,sediments,2008,7,Tetracyclines,Oxytetracycline,OTC,17.1,μg/kg
Zhang_2022,China,NA,NA,the Liao River,122.416667,41.133333,sediments,2008,7,Tetracyclines,Oxytetracycline,OTC,1.55,μg/kg
Zhang_2022,China,NA,NA,the Liao River,122.133333,40.816667,sediments,2008,7,Tetracyclines,Oxytetracycline,OTC,2.1,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.816667,42.416667,sediments,2008,11,Tetracyclines,Oxytetracycline,OTC,1.27,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.833333,42.333333,sediments,2008,11,Tetracyclines,Oxytetracycline,OTC,1.65,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.633333,42.283333,sediments,2008,11,Tetracyclines,Oxytetracycline,OTC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,122.533333,41.283333,sediments,2008,11,Tetracyclines,Oxytetracycline,OTC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,122.066667,41.183333,sediments,2008,11,Tetracyclines,Oxytetracycline,OTC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,121.9,41.116667,sediments,2008,11,Tetracyclines,Oxytetracycline,OTC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,124.066667,41.9,sediments,2008,11,Tetracyclines,Oxytetracycline,OTC,12,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.916667,41.866667,sediments,2008,11,Tetracyclines,Oxytetracycline,OTC,43.7,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.783333,41.866667,sediments,2008,11,Tetracyclines,Oxytetracycline,OTC,20.1,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.433333,41.75,sediments,2008,11,Tetracyclines,Oxytetracycline,OTC,29.4,μg/kg
Zhang_2022,China,NA,NA,the Liao River,122.95,41.5,sediments,2008,11,Tetracyclines,Oxytetracycline,OTC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,122.583333,41.15,sediments,2008,11,Tetracyclines,Oxytetracycline,OTC,4.97,μg/kg
Zhang_2022,China,NA,NA,the Liao River,124.033333,41.366667,sediments,2008,11,Tetracyclines,Oxytetracycline,OTC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.766667,41.316667,sediments,2008,11,Tetracyclines,Oxytetracycline,OTC,67.3,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.75,41.3,sediments,2008,11,Tetracyclines,Oxytetracycline,OTC,653,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.35,41.233333,sediments,2008,11,Tetracyclines,Oxytetracycline,OTC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.2,41.266667,sediments,2008,11,Tetracyclines,Oxytetracycline,OTC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,122.866667,41.35,sediments,2008,11,Tetracyclines,Oxytetracycline,OTC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,122.683333,41.116667,sediments,2008,11,Tetracyclines,Oxytetracycline,OTC,45.44,μg/kg
Zhang_2022,China,NA,NA,the Liao River,122.416667,41.133333,sediments,2008,11,Tetracyclines,Oxytetracycline,OTC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,122.133333,40.816667,sediments,2008,11,Tetracyclines,Oxytetracycline,OTC,NA,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.116667,39.25,sediments,2008,7,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.383333,39.283333,sediments,2008,7,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.8,39.25,sediments,2008,7,Tetracyclines,Doxycycline,DXC,7,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.116667,39.166667,sediments,2008,7,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.183333,39.166667,sediments,2008,7,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.116667,39.15,sediments,2008,7,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.216667,39.1,sediments,2008,7,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.316667,39.066667,sediments,2008,7,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.65,39.016667,sediments,2008,7,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.733333,39.116667,sediments,2008,7,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.116667,39.25,sediments,2008,11,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.383333,39.283333,sediments,2008,11,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.8,39.25,sediments,2008,11,Tetracyclines,Doxycycline,DXC,3.51,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.166667,39.183333,sediments,2008,11,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.116667,39.166667,sediments,2008,11,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.183333,39.166667,sediments,2008,11,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.116667,39.15,sediments,2008,11,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.216667,39.1,sediments,2008,11,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.316667,39.066667,sediments,2008,11,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.65,39.016667,sediments,2008,11,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.733333,39.116667,sediments,2008,11,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.816667,42.416667,sediments,2008,7,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.833333,42.333333,sediments,2008,7,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.633333,42.283333,sediments,2008,7,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,122.066667,41.183333,sediments,2008,7,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,121.9,41.116667,sediments,2008,7,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,124.066667,41.9,sediments,2008,7,Tetracyclines,Doxycycline,DXC,2.8,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.916667,41.866667,sediments,2008,7,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.783333,41.866667,sediments,2008,7,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.433333,41.75,sediments,2008,7,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,122.95,41.5,sediments,2008,7,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,122.583333,41.15,sediments,2008,7,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,124.033333,41.366667,sediments,2008,7,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.766667,41.316667,sediments,2008,7,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.35,41.233333,sediments,2008,7,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.2,41.266667,sediments,2008,7,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,122.866667,41.35,sediments,2008,7,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,122.683333,41.116667,sediments,2008,7,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,122.416667,41.133333,sediments,2008,7,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,122.133333,40.816667,sediments,2008,7,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.816667,42.416667,sediments,2008,11,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.833333,42.333333,sediments,2008,11,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.633333,42.283333,sediments,2008,11,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,122.533333,41.283333,sediments,2008,11,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,122.066667,41.183333,sediments,2008,11,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,121.9,41.116667,sediments,2008,11,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,124.066667,41.9,sediments,2008,11,Tetracyclines,Doxycycline,DXC,2.57,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.916667,41.866667,sediments,2008,11,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.783333,41.866667,sediments,2008,11,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.433333,41.75,sediments,2008,11,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,122.95,41.5,sediments,2008,11,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,122.583333,41.15,sediments,2008,11,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,124.033333,41.366667,sediments,2008,11,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.766667,41.316667,sediments,2008,11,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.75,41.3,sediments,2008,11,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.35,41.233333,sediments,2008,11,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.2,41.266667,sediments,2008,11,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,122.866667,41.35,sediments,2008,11,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,122.683333,41.116667,sediments,2008,11,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,122.416667,41.133333,sediments,2008,11,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,122.133333,40.816667,sediments,2008,11,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.116667,39.25,sediments,2008,7,Tetracyclines,Chlortetracycline,CTC,NA,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.383333,39.283333,sediments,2008,7,Tetracyclines,Chlortetracycline,CTC,3.26,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.8,39.25,sediments,2008,7,Tetracyclines,Chlortetracycline,CTC,10.9,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.116667,39.166667,sediments,2008,7,Tetracyclines,Chlortetracycline,CTC,NA,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.183333,39.166667,sediments,2008,7,Tetracyclines,Chlortetracycline,CTC,NA,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.116667,39.15,sediments,2008,7,Tetracyclines,Chlortetracycline,CTC,NA,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.216667,39.1,sediments,2008,7,Tetracyclines,Chlortetracycline,CTC,NA,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.316667,39.066667,sediments,2008,7,Tetracyclines,Chlortetracycline,CTC,1.76,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.65,39.016667,sediments,2008,7,Tetracyclines,Chlortetracycline,CTC,2.26,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.733333,39.116667,sediments,2008,7,Tetracyclines,Chlortetracycline,CTC,NA,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.116667,39.25,sediments,2008,11,Tetracyclines,Chlortetracycline,CTC,NA,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.383333,39.283333,sediments,2008,11,Tetracyclines,Chlortetracycline,CTC,2.12,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.8,39.25,sediments,2008,11,Tetracyclines,Chlortetracycline,CTC,8.6,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.166667,39.183333,sediments,2008,11,Tetracyclines,Chlortetracycline,CTC,3.99,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.116667,39.166667,sediments,2008,11,Tetracyclines,Chlortetracycline,CTC,NA,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.183333,39.166667,sediments,2008,11,Tetracyclines,Chlortetracycline,CTC,NA,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.116667,39.15,sediments,2008,11,Tetracyclines,Chlortetracycline,CTC,NA,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.216667,39.1,sediments,2008,11,Tetracyclines,Chlortetracycline,CTC,NA,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.316667,39.066667,sediments,2008,11,Tetracyclines,Chlortetracycline,CTC,4.17,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.65,39.016667,sediments,2008,11,Tetracyclines,Chlortetracycline,CTC,NA,μg/kg
Zhang_2022,China,NA,NA,the Hai River,117.733333,39.116667,sediments,2008,11,Tetracyclines,Chlortetracycline,CTC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.816667,42.416667,sediments,2008,7,Tetracyclines,Chlortetracycline,CTC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.833333,42.333333,sediments,2008,7,Tetracyclines,Chlortetracycline,CTC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.633333,42.283333,sediments,2008,7,Tetracyclines,Chlortetracycline,CTC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,122.066667,41.183333,sediments,2008,7,Tetracyclines,Chlortetracycline,CTC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,121.9,41.116667,sediments,2008,7,Tetracyclines,Chlortetracycline,CTC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,124.066667,41.9,sediments,2008,7,Tetracyclines,Chlortetracycline,CTC,32.5,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.916667,41.866667,sediments,2008,7,Tetracyclines,Chlortetracycline,CTC,3.14,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.783333,41.866667,sediments,2008,7,Tetracyclines,Chlortetracycline,CTC,6.56,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.433333,41.75,sediments,2008,7,Tetracyclines,Chlortetracycline,CTC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,122.95,41.5,sediments,2008,7,Tetracyclines,Chlortetracycline,CTC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,122.583333,41.15,sediments,2008,7,Tetracyclines,Chlortetracycline,CTC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,124.033333,41.366667,sediments,2008,7,Tetracyclines,Chlortetracycline,CTC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.766667,41.316667,sediments,2008,7,Tetracyclines,Chlortetracycline,CTC,4.21,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.35,41.233333,sediments,2008,7,Tetracyclines,Chlortetracycline,CTC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.2,41.266667,sediments,2008,7,Tetracyclines,Chlortetracycline,CTC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,122.866667,41.35,sediments,2008,7,Tetracyclines,Chlortetracycline,CTC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,122.683333,41.116667,sediments,2008,7,Tetracyclines,Chlortetracycline,CTC,2.67,μg/kg
Zhang_2022,China,NA,NA,the Liao River,122.416667,41.133333,sediments,2008,7,Tetracyclines,Chlortetracycline,CTC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,122.133333,40.816667,sediments,2008,7,Tetracyclines,Chlortetracycline,CTC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.816667,42.416667,sediments,2008,11,Tetracyclines,Chlortetracycline,CTC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.833333,42.333333,sediments,2008,11,Tetracyclines,Chlortetracycline,CTC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.633333,42.283333,sediments,2008,11,Tetracyclines,Chlortetracycline,CTC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,122.533333,41.283333,sediments,2008,11,Tetracyclines,Chlortetracycline,CTC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,122.066667,41.183333,sediments,2008,11,Tetracyclines,Chlortetracycline,CTC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,121.9,41.116667,sediments,2008,11,Tetracyclines,Chlortetracycline,CTC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,124.066667,41.9,sediments,2008,11,Tetracyclines,Chlortetracycline,CTC,24.1,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.916667,41.866667,sediments,2008,11,Tetracyclines,Chlortetracycline,CTC,16.1,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.783333,41.866667,sediments,2008,11,Tetracyclines,Chlortetracycline,CTC,8.17,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.433333,41.75,sediments,2008,11,Tetracyclines,Chlortetracycline,CTC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,122.95,41.5,sediments,2008,11,Tetracyclines,Chlortetracycline,CTC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,122.583333,41.15,sediments,2008,11,Tetracyclines,Chlortetracycline,CTC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,124.033333,41.366667,sediments,2008,11,Tetracyclines,Chlortetracycline,CTC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.766667,41.316667,sediments,2008,11,Tetracyclines,Chlortetracycline,CTC,4.06,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.75,41.3,sediments,2008,11,Tetracyclines,Chlortetracycline,CTC,2.2,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.35,41.233333,sediments,2008,11,Tetracyclines,Chlortetracycline,CTC,3.94,μg/kg
Zhang_2022,China,NA,NA,the Liao River,123.2,41.266667,sediments,2008,11,Tetracyclines,Chlortetracycline,CTC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,122.866667,41.35,sediments,2008,11,Tetracyclines,Chlortetracycline,CTC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,122.683333,41.116667,sediments,2008,11,Tetracyclines,Chlortetracycline,CTC,4.27,μg/kg
Zhang_2022,China,NA,NA,the Liao River,122.416667,41.133333,sediments,2008,11,Tetracyclines,Chlortetracycline,CTC,NA,μg/kg
Zhang_2022,China,NA,NA,the Liao River,122.133333,40.816667,sediments,2008,11,Tetracyclines,Chlortetracycline,CTC,NA,μg/kg
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.921783,31.108233,sediments,2017,4,Sulfonamides,Sulfamethazine,SMZ,7.43,μg/kg
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.935967,31.1034,sediments,2017,4,Sulfonamides,Sulfamethazine,SMZ,3.26,μg/kg
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.93385,31.1402,sediments,2017,4,Sulfonamides,Sulfamethazine,SMZ,0.68,μg/kg
Zhang_2022,China,Jiangsu,Suzhou,Dianshan Lake,120.957167,31.14255,sediments,2017,4,Sulfonamides,Sulfamethazine,SMZ,0.03,μg/kg
Zhang_2022,China,Jiangsu,Suzhou,Dianshan Lake,120.99665,31.135467,sediments,2017,4,Sulfonamides,Sulfamethazine,SMZ,NA,μg/kg
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.994767,31.110933,sediments,2017,4,Sulfonamides,Sulfamethazine,SMZ,0.08,μg/kg
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.973983,31.094183,sediments,2017,4,Sulfonamides,Sulfamethazine,SMZ,0.04,μg/kg
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.9579,31.09065,sediments,2017,4,Sulfonamides,Sulfamethazine,SMZ,0.1,μg/kg
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.941167,31.08125,sediments,2017,4,Sulfonamides,Sulfamethazine,SMZ,0.17,μg/kg
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.910133,31.083283,sediments,2017,4,Sulfonamides,Sulfamethazine,SMZ,0.09,μg/kg
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.921783,31.108233,sediments,2017,7,Sulfonamides,Sulfamethazine,SMZ,8.97,μg/kg
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.935967,31.1034,sediments,2017,7,Sulfonamides,Sulfamethazine,SMZ,0.95,μg/kg
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.93385,31.1402,sediments,2017,7,Sulfonamides,Sulfamethazine,SMZ,0.02,μg/kg
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.957167,31.14255,sediments,2017,7,Sulfonamides,Sulfamethazine,SMZ,0.03,μg/kg
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.99665,31.135467,sediments,2017,7,Sulfonamides,Sulfamethazine,SMZ,0.02,μg/kg
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.994767,31.110933,sediments,2017,7,Sulfonamides,Sulfamethazine,SMZ,0.02,μg/kg
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.973983,31.094183,sediments,2017,7,Sulfonamides,Sulfamethazine,SMZ,0.05,μg/kg
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.9579,31.09065,sediments,2017,7,Sulfonamides,Sulfamethazine,SMZ,0.16,μg/kg
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.941167,31.08125,sediments,2017,7,Sulfonamides,Sulfamethazine,SMZ,0.09,μg/kg
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.910133,31.083283,sediments,2017,7,Sulfonamides,Sulfamethazine,SMZ,0.1,μg/kg
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.921783,31.108233,sediments,2017,11,Sulfonamides,Sulfamethazine,SMZ,12.55,μg/kg
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.935967,31.1034,sediments,2017,11,Sulfonamides,Sulfamethazine,SMZ,2.2,μg/kg
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.93385,31.1402,sediments,2017,11,Sulfonamides,Sulfamethazine,SMZ,0.31,μg/kg
Zhang_2022,China,Jiangsu,Shanghai,Dianshan Lake,120.957167,31.14255,sediments,2017,11,Sulfonamides,Sulfamethazine,SMZ,0.03,μg/kg
Zhang_2022,China,Jiangsu,Shanghai,Dianshan Lake,120.99665,31.135467,sediments,2017,11,Sulfonamides,Sulfamethazine,SMZ,0.02,μg/kg
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.994767,31.110933,sediments,2017,11,Sulfonamides,Sulfamethazine,SMZ,0.06,μg/kg
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.973983,31.094183,sediments,2017,11,Sulfonamides,Sulfamethazine,SMZ,0.2,μg/kg
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.9579,31.09065,sediments,2017,11,Sulfonamides,Sulfamethazine,SMZ,0.21,μg/kg
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.941167,31.08125,sediments,2017,11,Sulfonamides,Sulfamethazine,SMZ,0.22,μg/kg
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.910133,31.083283,sediments,2017,11,Sulfonamides,Sulfamethazine,SMZ,0.02,μg/kg
Zhang_2022,China,Shanghai,Shanghai,Dianshan Lake,120.921783,31.108233,sediments,2018,1,Sulfonamides,Sulfamethazine,SMZ,3.9,μg/kg
