dataset,country,province,city,author_loc_ref,lon,lat,sample_type,sam_Y,sam_M,ABX_cat,ABX_subcat,ABX_subcat_clean,ABX_subcat_abbre,ABX_conc_mean,unit,abx
Zhang_2022,China,Guangdong,Huizhou,Huiyang wastewater treatment plants,114.480241,22.811775,municipal sludge,2010,10,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,1.45,μg/kg,sulfamethazine
Zhang_2022,China,Guangdong,Huizhou,Huiyang wastewater treatment plants,114.480241,22.811775,municipal sludge,2010,10,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,4.65,μg/kg,sulfamethoxazole
Zhang_2022,China,Guangxi,NA,NA,108.327546,22.815478,sediments,NA,NA,Sulfonamides,Sulfamonomethoxine,sulfamonomethoxine,SMM,7.6,μg/kg,sulfamonomethoxine
Zhang_2022,China,Guangdong,Huizhou,Huiyang wastewater treatment plants,114.480241,22.811775,municipal sludge,2010,10,Tetracyclines,Tetracycline,tetracycline,TC,1650,μg/kg,tetracycline
Zhang_2022,China,Guangdong,Huizhou,Huiyang wastewater treatment plants,114.480241,22.811775,municipal sludge,2010,10,Tetracyclines,Oxytetracycline,oxytetracycline,OTC,1680,μg/kg,oxytetracycline
Zhang_2022,China,Guangdong,Huizhou,Huiyang wastewater treatment plants,114.480241,22.811775,municipal sludge,2010,10,Tetracyclines,Methacycline,methacycline,MT,21.1,μg/kg,methacycline
Zhang_2022,China,Guangdong,Huizhou,Huiyang wastewater treatment plants,114.480241,22.811775,municipal sludge,2010,10,Tetracyclines,Doxycycline,doxycycline,DXC,232,μg/kg,doxycycline
Zhang_2022,China,Guangdong,Huizhou,Huiyang wastewater treatment plants,114.480241,22.811775,municipal sludge,2010,10,Tetracyclines,Chlortetracycline,chlortetracycline,CTC,335,μg/kg,chlortetracycline
Zhang_2022,China,Guangxi,NA,NA,108.327546,22.815478,sediments,NA,NA,Tetracyclines,Tetracycline,tetracycline,TC,6.82,μg/kg,tetracycline
Zhang_2022,China,Guangxi,NA,NA,108.327546,22.815478,sediments,NA,NA,Tetracyclines,Oxytetracycline,oxytetracycline,OTC,127,μg/kg,oxytetracycline
Zhang_2022,China,Guangxi,NA,NA,108.327546,22.815478,sediments,NA,NA,Tetracyclines,Methacycline,methacycline,MT,3.41,μg/kg,methacycline
Zhang_2022,China,Guangxi,NA,NA,108.327546,22.815478,sediments,NA,NA,Tetracyclines,Doxycycline,doxycycline,DXC,17.6,μg/kg,doxycycline
Zhang_2022,China,Guangxi,NA,NA,108.327546,22.815478,sediments,NA,NA,Tetracyclines,Chlortetracycline,chlortetracycline,CTC,78.9,μg/kg,chlortetracycline
Zhang_2022,China,Fujian,Fuzhou,NA,119.296494,26.074507,soil,2011,NA,Fluoroquinolones,Ofloxacin,ofloxacin,OFX,23.1,μg/kg,ofloxacin
Zhang_2022,China,Fujian,Putian,NA,119.007777,25.454084,soil,2011,NA,Fluoroquinolones,Ofloxacin,ofloxacin,OFX,205.7,μg/kg,ofloxacin
Zhang_2022,China,Fujian,Quanzhou,NA,118.675675,24.874132,soil,2011,NA,Fluoroquinolones,Ofloxacin,ofloxacin,OFX,13.9,μg/kg,ofloxacin
Zhang_2022,China,Fujian,Xiamen,NA,118.089425,24.479833,soil,2011,NA,Fluoroquinolones,Ofloxacin,ofloxacin,OFX,41.8,μg/kg,ofloxacin
Zhang_2022,China,Fujian,Fuzhou,NA,119.296494,26.074507,soil,2011,NA,Fluoroquinolones,Enrofloxacin,enrofloxacin,EFX,322.7,μg/kg,enrofloxacin
Zhang_2022,China,Fujian,Putian,NA,119.007777,25.454084,soil,2011,NA,Fluoroquinolones,Enrofloxacin,enrofloxacin,EFX,235,μg/kg,enrofloxacin
Zhang_2022,China,Fujian,Quanzhou,NA,118.675675,24.874132,soil,2011,NA,Fluoroquinolones,Enrofloxacin,enrofloxacin,EFX,34.800000000000004,μg/kg,enrofloxacin
Zhang_2022,China,Fujian,Xiamen,NA,118.089425,24.479833,soil,2011,NA,Fluoroquinolones,Enrofloxacin,enrofloxacin,EFX,68.45,μg/kg,enrofloxacin
Zhang_2022,China,Fujian,Fuzhou,NA,119.296494,26.074507,soil,2011,NA,Fluoroquinolones,Ciprofloxacin,ciprofloxacin,CFX,128.4,μg/kg,ciprofloxacin
Zhang_2022,China,Fujian,Putian,NA,119.007777,25.454084,soil,2011,NA,Fluoroquinolones,Ciprofloxacin,ciprofloxacin,CFX,138.3,μg/kg,ciprofloxacin
Zhang_2022,China,Fujian,Quanzhou,NA,118.675675,24.874132,soil,2011,NA,Fluoroquinolones,Ciprofloxacin,ciprofloxacin,CFX,35.5,μg/kg,ciprofloxacin
Zhang_2022,China,Fujian,Xiamen,NA,118.089425,24.479833,soil,2011,NA,Fluoroquinolones,Ciprofloxacin,ciprofloxacin,CFX,69.6,μg/kg,ciprofloxacin
Zhang_2022,China,Fujian,Putian,NA,119.007777,25.454084,soil,2011,NA,Tetracyclines,Tetracycline,tetracycline,TC,189.8,μg/kg,tetracycline
Zhang_2022,China,Fujian,Quanzhou,NA,118.675675,24.874132,soil,2011,NA,Tetracyclines,Tetracycline,tetracycline,TC,45.4,μg/kg,tetracycline
Zhang_2022,China,Fujian,Xiamen,NA,118.089425,24.479833,soil,2011,NA,Tetracyclines,Tetracycline,tetracycline,TC,58.1,μg/kg,tetracycline
Zhang_2022,China,Fujian,Fuzhou,NA,119.296494,26.074507,soil,2011,NA,Tetracyclines,Oxytetracycline,oxytetracycline,OTC,45.4,μg/kg,oxytetracycline
Zhang_2022,China,Fujian,Putian,NA,119.007777,25.454084,soil,2011,NA,Tetracyclines,Oxytetracycline,oxytetracycline,OTC,310.20000000000005,μg/kg,oxytetracycline
Zhang_2022,China,Fujian,Quanzhou,NA,118.675675,24.874132,soil,2011,NA,Tetracyclines,Oxytetracycline,oxytetracycline,OTC,15.7,μg/kg,oxytetracycline
Zhang_2022,China,Fujian,Xiamen,NA,118.089425,24.479833,soil,2011,NA,Tetracyclines,Oxytetracycline,oxytetracycline,OTC,131.9,μg/kg,oxytetracycline
Zhang_2022,China,Fujian,Fuzhou,NA,119.296494,26.074507,soil,2011,NA,Tetracyclines,Chlortetracycline,chlortetracycline,CTC,58.8,μg/kg,chlortetracycline
Zhang_2022,China,Fujian,Putian,NA,119.007777,25.454084,soil,2011,NA,Tetracyclines,Chlortetracycline,chlortetracycline,CTC,2668.9,μg/kg,chlortetracycline
Zhang_2022,China,Fujian,Quanzhou,NA,118.675675,24.874132,soil,2011,NA,Tetracyclines,Chlortetracycline,chlortetracycline,CTC,864,μg/kg,chlortetracycline
Zhang_2022,China,Fujian,Xiamen,NA,118.089425,24.479833,soil,2011,NA,Tetracyclines,Chlortetracycline,chlortetracycline,CTC,240,μg/kg,chlortetracycline
Zhang_2022,China,Guangdong,NA,Pearl River Estuary,113.66667,22.6,sediments,2011,1,Fluoroquinolones,Ofloxacin,ofloxacin,OFX,3.5,μg/kg,ofloxacin
Zhang_2022,China,Guangdong,NA,Pearl River Estuary,113.66667,22.6,sediments,2011,8,Fluoroquinolones,Ofloxacin,ofloxacin,OFX,3.77,μg/kg,ofloxacin
Zhang_2022,China,Guangdong,NA,Pearl River Estuary,113.66667,22.6,sediments,2011,1,Fluoroquinolones,Norfloxacin,norfloxacin,NFX,8.08,μg/kg,norfloxacin
Zhang_2022,China,Guangdong,NA,Pearl River Estuary,113.66667,22.6,sediments,2011,8,Fluoroquinolones,Norfloxacin,norfloxacin,NFX,7.16,μg/kg,norfloxacin
Zhang_2022,China,Guangdong,NA,Pearl River Estuary,113.66667,22.6,sediments,2011,1,Fluoroquinolones,Enrofloxacin,enrofloxacin,EFX,1.24,μg/kg,enrofloxacin
Zhang_2022,China,Guangdong,NA,Pearl River Estuary,113.66667,22.6,sediments,2011,8,Fluoroquinolones,Enrofloxacin,enrofloxacin,EFX,1.03,μg/kg,enrofloxacin
Zhang_2022,China,Guangdong,NA,Pearl River Estuary,113.66667,22.6,sediments,2011,1,Macrolides,Roxithromycin,roxithromycin,RTM,6.1,μg/kg,roxithromycin
Zhang_2022,China,Guangdong,NA,Pearl River Estuary,113.66667,22.6,sediments,2011,8,Macrolides,Roxithromycin,roxithromycin,RTM,13.5,μg/kg,roxithromycin
Zhang_2022,China,Guangdong,NA,Pearl River Estuary,113.66667,22.6,sediments,2011,1,Macrolides,Erythromycin-H2O,erythromycin-h2o,ETM-H2O,2.65,μg/kg,erythromycin
Zhang_2022,China,Guangdong,NA,Pearl River Estuary,113.66667,22.6,sediments,2011,8,Macrolides,Erythromycin-H2O,erythromycin-h2o,ETM-H2O,2.74,μg/kg,erythromycin
Zhang_2022,China,Guangdong,NA,Pearl River Estuary,113.66667,22.6,sediments,2011,1,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,1.58,μg/kg,sulfamethazine
Zhang_2022,China,Guangdong,NA,Pearl River Estuary,113.66667,22.6,sediments,2011,8,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,0.9,μg/kg,sulfamethazine
Zhang_2022,China,Guangdong,NA,Pearl River Estuary,113.66667,22.6,sediments,2011,1,Tetracyclines,Tetracycline,tetracycline,TC,2.64,μg/kg,tetracycline
Zhang_2022,China,Guangdong,NA,Pearl River Estuary,113.66667,22.6,sediments,2011,8,Tetracyclines,Tetracycline,tetracycline,TC,1.9,μg/kg,tetracycline
Zhang_2022,China,Liaoning,Dalian,NA,122.592452,39.285859,sediments,2011,8,Other,Florophenicol,florophenicol,FF,0.43,μg/kg,florfenicol
Zhang_2022,China,Liaoning,Dalian,NA,122.592452,39.285859,sediments,2011,8,Other,Chloramphenicol,chloramphenicol,CAP,1.02,μg/kg,chloramphenicol
Zhang_2022,China,Liaoning,Dalian,NA,122.592452,39.285859,sediments,2011,8,Sulfonamides,Sulfathiazole,sulfathiazole,STZ,0.09,μg/kg,sulfathiazole
Zhang_2022,China,Liaoning,Dalian,NA,122.592452,39.285859,sediments,2011,8,Sulfonamides,Sulfamerazine,sulfamerazine,SMZ1,1.73,μg/kg,sulfamerazine
Zhang_2022,China,Liaoning,Dalian,NA,122.592452,39.285859,sediments,2011,8,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,0.26,μg/kg,sulfamethazine
Zhang_2022,China,Liaoning,Dalian,NA,122.592452,39.285859,sediments,2011,8,Sulfonamides,Sulfamethoxypyridazine,sulfamethoxypyridazine,SMP,1.49,μg/kg,sulfamethoxypyridazine
Zhang_2022,China,Liaoning,Dalian,NA,122.592452,39.285859,sediments,2011,8,Sulfonamides,Sulfamonomethoxine,sulfamonomethoxine,SMM,1.63,μg/kg,sulfamonomethoxine
Zhang_2022,China,Liaoning,Dalian,NA,122.592452,39.285859,sediments,2011,8,Sulfonamides,Sulfameter,sulfameter,SME,8.82,μg/kg,sulfameter
Zhang_2022,China,Liaoning,Dalian,NA,122.592452,39.285859,sediments,2011,8,Sulfonamides,Sulfadiazine,sulfadiazine,SDZ,0.5,μg/kg,sulfadiazine
Zhang_2022,China,Liaoning,Dalian,NA,122.592452,39.285859,sediments,2011,8,Sulfonamides,Sulfacetamide,sulfacetamide,SCM,0.13,μg/kg,sulfacetamide
Zhang_2022,China,Liaoning,Dalian,NA,122.592452,39.285859,sediments,2011,8,Tetracyclines,Tetracycline,tetracycline,TC,1.68,μg/kg,tetracycline
Zhang_2022,China,Liaoning,Dalian,NA,122.592452,39.285859,sediments,2011,8,Tetracyclines,Doxycycline,doxycycline,DXC,1.33,μg/kg,doxycycline
Zhang_2022,China,Zhejiang,Hangzhou,NA,119.983333,30.05,soil,2011,3,Tetracyclines,Tetracycline,tetracycline,TC,0.28,μg/kg,tetracycline
Zhang_2022,China,Zhejiang,Hangzhou,NA,120.016667,30.066667,soil,2011,3,Tetracyclines,Tetracycline,tetracycline,TC,0.83,μg/kg,tetracycline
Zhang_2022,China,Zhejiang,Hangzhou,NA,119.9,30.05,soil,2011,3,Tetracyclines,Tetracycline,tetracycline,TC,0.79,μg/kg,tetracycline
Zhang_2022,China,Zhejiang,Hangzhou,NA,119.983333,30.05,soil,2011,3,Tetracyclines,Oxytetracycline,oxytetracycline,OTC,0.48,μg/kg,oxytetracycline
Zhang_2022,China,Zhejiang,Hangzhou,NA,120.016667,30.066667,soil,2011,3,Tetracyclines,Oxytetracycline,oxytetracycline,OTC,0.91,μg/kg,oxytetracycline
Zhang_2022,China,Zhejiang,Hangzhou,NA,119.9,30.05,soil,2011,3,Tetracyclines,Oxytetracycline,oxytetracycline,OTC,0.91,μg/kg,oxytetracycline
Zhang_2022,China,Zhejiang,Hangzhou,NA,119.983333,30.05,soil,2011,3,Tetracyclines,Doxycycline,doxycycline,DXC,0.21,μg/kg,doxycycline
Zhang_2022,China,Zhejiang,Hangzhou,NA,120.016667,30.066667,soil,2011,3,Tetracyclines,Doxycycline,doxycycline,DXC,0.53,μg/kg,doxycycline
Zhang_2022,China,Zhejiang,Hangzhou,NA,119.9,30.05,soil,2011,3,Tetracyclines,Doxycycline,doxycycline,DXC,0.92,μg/kg,doxycycline
Zhang_2022,China,Zhejiang,Hangzhou,NA,119.983333,30.05,soil,2011,3,Tetracyclines,Chlortetracycline,chlortetracycline,CTC,0.22,μg/kg,chlortetracycline
Zhang_2022,China,Zhejiang,Hangzhou,NA,120.016667,30.066667,soil,2011,3,Tetracyclines,Chlortetracycline,chlortetracycline,CTC,1.26,μg/kg,chlortetracycline
Zhang_2022,China,Zhejiang,Hangzhou,NA,119.9,30.05,soil,2011,3,Tetracyclines,Chlortetracycline,chlortetracycline,CTC,0.63,μg/kg,chlortetracycline
Zhang_2022,China,Guangxi,Nanning,the Yongjiang River,108.277778,22.812917,sediments,2011,4,Macrolides,Roxithromycin,roxithromycin,RTM,1.56,μg/kg,roxithromycin
Zhang_2022,China,Guangxi,Nanning,the Yongjiang River,108.277778,22.812917,sediments,2011,4,Macrolides,Erythromycin-H2O,erythromycin-h2o,ETM-H2O,1.9,μg/kg,erythromycin
Zhang_2022,China,Guangxi,Nanning,the Yongjiang River,108.277778,22.812917,sediments,2011,4,Macrolides,Clarithromycin,clarithromycin,CTM,0.58,μg/kg,clarithromycin
Zhang_2022,China,Guangxi,Nanning,the Yongjiang River,108.277778,22.812917,sediments,2011,4,Macrolides,Azithromycin,azithromycin,AZM,0.52,μg/kg,azithromycin
Zhang_2022,China,Guangxi,Nanning,the Yongjiang River,108.277778,22.812917,sediments,2011,4,Sulfonamides,Trimethoprim,trimethoprim,TMP,1,μg/kg,trimethoprim
Zhang_2022,China,Guangxi,Nanning,the Yongjiang River,108.277778,22.812917,sediments,2011,4,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,0.18,μg/kg,sulfamethazine
Zhang_2022,China,Guangxi,Nanning,the Yongjiang River,108.277778,22.812917,sediments,2011,4,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,0.03,μg/kg,sulfamethoxazole
Zhang_2022,China,Guangxi,Nanning,the Yongjiang River,108.277778,22.812917,sediments,2011,4,Sulfonamides,Sulfadiazine,sulfadiazine,SDZ,0.03,μg/kg,sulfadiazine
Zhang_2022,China,Guangxi,Nanning,the Yongjiang River,108.277778,22.812917,sediments,2011,4,Sulfonamides,Sulfacetamide,sulfacetamide,SCM,0.04,μg/kg,sulfacetamide
Zhang_2022,China,Guangxi,Nanning,the Yongjiang River,108.305556,22.812917,sediments,2011,6,Macrolides,Roxithromycin,roxithromycin,RTM,0.93,μg/kg,roxithromycin
Zhang_2022,China,Guangxi,Nanning,the Yongjiang River,108.305556,22.812917,sediments,2011,6,Macrolides,Erythromycin-H2O,erythromycin-h2o,ETM-H2O,1.36,μg/kg,erythromycin
Zhang_2022,China,Guangxi,Nanning,the Yongjiang River,108.305556,22.812917,sediments,2011,6,Macrolides,Clarithromycin,clarithromycin,CTM,0.4,μg/kg,clarithromycin
Zhang_2022,China,Guangxi,Nanning,the Yongjiang River,108.305556,22.812917,sediments,2011,6,Macrolides,Azithromycin,azithromycin,AZM,0.35,μg/kg,azithromycin
Zhang_2022,China,Guangxi,Nanning,the Yongjiang River,108.305556,22.812917,sediments,2011,6,Sulfonamides,Trimethoprim,trimethoprim,TMP,0.32,μg/kg,trimethoprim
Zhang_2022,China,Guangxi,Nanning,the Yongjiang River,108.305556,22.812917,sediments,2011,6,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,0.13,μg/kg,sulfamethazine
Zhang_2022,China,Guangxi,Nanning,the Yongjiang River,108.305556,22.812917,sediments,2011,6,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,0.032,μg/kg,sulfamethoxazole
Zhang_2022,China,Guangxi,Nanning,the Yongjiang River,108.305556,22.812917,sediments,2011,6,Sulfonamides,Sulfadiazine,sulfadiazine,SDZ,0.017,μg/kg,sulfadiazine
Zhang_2022,China,Guangxi,Nanning,the Yongjiang River,108.305556,22.812917,sediments,2011,6,Sulfonamides,Sulfacetamide,sulfacetamide,SCM,0.039,μg/kg,sulfacetamide
Zhang_2022,China,Liaoning,Dalian,NA,121.614682,38.914003,municipal sludge,2012,5,Fluoroquinolones,Ofloxacin,ofloxacin,OFX,129.8,μg/kg,ofloxacin
Zhang_2022,China,Liaoning,Dalian,NA,121.614682,38.914003,municipal sludge,2012,5,Fluoroquinolones,Norfloxacin,norfloxacin,NFX,250.6,μg/kg,norfloxacin
Zhang_2022,China,Liaoning,Dalian,NA,121.614682,38.914003,municipal sludge,2012,5,Macrolides,Roxithromycin,roxithromycin,RTM,43.6,μg/kg,roxithromycin
Zhang_2022,China,Liaoning,Dalian,NA,121.614682,38.914003,municipal sludge,2012,5,Macrolides,Azithromycin,azithromycin,AZM,272,μg/kg,azithromycin
Zhang_2022,China,Tianjin,Tianjin,NA,117.059698,39.197212,soil,2012,5,Tetracyclines,Tetracycline,tetracycline,TC,19.95,μg/kg,tetracycline
Zhang_2022,China,Tianjin,Tianjin,NA,116.990858,39.527137,soil,2012,5,Tetracyclines,Tetracycline,tetracycline,TC,28.25,μg/kg,tetracycline
Zhang_2022,China,Tianjin,Tianjin,NA,116.905606,39.299429,soil,2012,5,Tetracyclines,Tetracycline,tetracycline,TC,11.5,μg/kg,tetracycline
Zhang_2022,China,Tianjin,Tianjin,NA,116.952118,39.091341,soil,2012,5,Tetracyclines,Tetracycline,tetracycline,TC,68.2,μg/kg,tetracycline
Zhang_2022,China,Tianjin,Tianjin,NA,116.990858,39.527137,soil,2012,5,Tetracyclines,Oxytetracycline,oxytetracycline,OTC,22.9,μg/kg,oxytetracycline
Zhang_2022,China,Tianjin,Tianjin,NA,116.952118,39.091341,soil,2012,5,Tetracyclines,Oxytetracycline,oxytetracycline,OTC,6.4,μg/kg,oxytetracycline
Zhang_2022,China,Tianjin,Tianjin,NA,117.059698,39.197212,soil,2012,5,Tetracyclines,Chlortetracycline,chlortetracycline,CTC,164.2,μg/kg,chlortetracycline
Zhang_2022,China,Tianjin,Tianjin,NA,116.990858,39.527137,soil,2012,5,Tetracyclines,Chlortetracycline,chlortetracycline,CTC,10.22,μg/kg,chlortetracycline
Zhang_2022,China,Tianjin,Tianjin,NA,116.905606,39.299429,soil,2012,5,Tetracyclines,Chlortetracycline,chlortetracycline,CTC,41.5,μg/kg,chlortetracycline
Zhang_2022,China,Tianjin,Tianjin,NA,116.952118,39.091341,soil,2012,5,Tetracyclines,Chlortetracycline,chlortetracycline,CTC,29,μg/kg,chlortetracycline
Zhang_2022,China,Guangxi,Yulin,NA,109.986967,22.201289,sediments,2010,12,Fluoroquinolones,Pefloxacin,pefloxacin,PEF,4.45,μg/kg,pefloxacin
Zhang_2022,China,Guangxi,Yulin,NA,110.102886,21.910214,sediments,2010,12,Fluoroquinolones,Pefloxacin,pefloxacin,PEF,20.5,μg/kg,pefloxacin
Zhang_2022,China,Guangxi,Yulin,NA,109.986967,22.201289,sediments,2010,12,Fluoroquinolones,Ofloxacin,ofloxacin,OFX,17.7,μg/kg,ofloxacin
Zhang_2022,China,Guangxi,Yulin,NA,110.102886,21.910214,sediments,2010,12,Fluoroquinolones,Ofloxacin,ofloxacin,OFX,235,μg/kg,ofloxacin
Zhang_2022,China,Guangxi,Yulin,NA,109.986967,22.201289,sediments,2010,12,Fluoroquinolones,Norfloxacin,norfloxacin,NFX,19.9,μg/kg,norfloxacin
Zhang_2022,China,Guangxi,Yulin,NA,110.102886,21.910214,sediments,2010,12,Fluoroquinolones,Norfloxacin,norfloxacin,NFX,27.6,μg/kg,norfloxacin
Zhang_2022,China,Guangxi,Yulin,NA,110.102886,21.910214,sediments,2010,12,Fluoroquinolones,Lomefloxacin,lomefloxacin,LFX,2.78,μg/kg,lomefloxacin
Zhang_2022,China,Guangxi,Yulin,NA,109.986967,22.201289,sediments,2010,12,Fluoroquinolones,Enrofloxacin,enrofloxacin,EFX,21.3,μg/kg,enrofloxacin
Zhang_2022,China,Guangxi,Yulin,NA,110.102886,21.910214,sediments,2010,12,Fluoroquinolones,Enrofloxacin,enrofloxacin,EFX,137,μg/kg,enrofloxacin
Zhang_2022,China,Guangxi,Yulin,NA,109.986967,22.201289,sediments,2010,12,Fluoroquinolones,Ciprofloxacin,ciprofloxacin,CFX,8.72,μg/kg,ciprofloxacin
Zhang_2022,China,Guangxi,Yulin,NA,110.102886,21.910214,sediments,2010,12,Fluoroquinolones,Ciprofloxacin,ciprofloxacin,CFX,20.5,μg/kg,ciprofloxacin
Zhang_2022,China,Guangxi,Yulin,NA,109.986967,22.201289,soil,2010,12,Fluoroquinolones,Pefloxacin,pefloxacin,PEF,9.9,μg/kg,pefloxacin
Zhang_2022,China,Guangxi,Yulin,NA,110.102886,21.910214,soil,2010,12,Fluoroquinolones,Pefloxacin,pefloxacin,PEF,31,μg/kg,pefloxacin
Zhang_2022,China,Guangxi,Yulin,NA,109.986967,22.201289,soil,2010,12,Fluoroquinolones,Ofloxacin,ofloxacin,OFX,108,μg/kg,ofloxacin
Zhang_2022,China,Guangxi,Yulin,NA,110.102886,21.910214,soil,2010,12,Fluoroquinolones,Ofloxacin,ofloxacin,OFX,113,μg/kg,ofloxacin
Zhang_2022,China,Guangxi,Yulin,NA,110.140067,21.905961,soil,2010,12,Fluoroquinolones,Ofloxacin,ofloxacin,OFX,1.85,μg/kg,ofloxacin
Zhang_2022,China,Guangxi,Yulin,NA,109.986967,22.201289,soil,2010,12,Fluoroquinolones,Norfloxacin,norfloxacin,NFX,15.4,μg/kg,norfloxacin
Zhang_2022,China,Guangxi,Yulin,NA,110.102886,21.910214,soil,2010,12,Fluoroquinolones,Norfloxacin,norfloxacin,NFX,17.9,μg/kg,norfloxacin
Zhang_2022,China,Guangxi,Yulin,NA,110.140067,21.905961,soil,2010,12,Fluoroquinolones,Norfloxacin,norfloxacin,NFX,9.35,μg/kg,norfloxacin
Zhang_2022,China,Guangxi,Yulin,NA,109.986967,22.201289,soil,2010,12,Fluoroquinolones,Enrofloxacin,enrofloxacin,EFX,6.83,μg/kg,enrofloxacin
Zhang_2022,China,Guangxi,Yulin,NA,110.102886,21.910214,soil,2010,12,Fluoroquinolones,Enrofloxacin,enrofloxacin,EFX,95.8,μg/kg,enrofloxacin
Zhang_2022,China,Guangxi,Yulin,NA,110.140067,21.905961,soil,2010,12,Fluoroquinolones,Enrofloxacin,enrofloxacin,EFX,6.22,μg/kg,enrofloxacin
Zhang_2022,China,Guangxi,Nanning,NA,108.336219,22.912972,soil,2010,12,Fluoroquinolones,Difloxacin,difloxacin,DIF,4.01,μg/kg,difloxacin
Zhang_2022,China,Guangxi,Yulin,NA,109.986967,22.201289,soil,2010,12,Fluoroquinolones,Ciprofloxacin,ciprofloxacin,CFX,5.37,μg/kg,ciprofloxacin
Zhang_2022,China,Guangxi,Yulin,NA,110.102886,21.910214,soil,2010,12,Fluoroquinolones,Ciprofloxacin,ciprofloxacin,CFX,14,μg/kg,ciprofloxacin
Zhang_2022,China,Guangxi,Yulin,NA,109.986967,22.201289,sediments,2010,12,Other,Lincomycin,lincomycin,LIN,26.1,μg/kg,lincomycin
Zhang_2022,China,Guangxi,Yulin,NA,109.986967,22.201289,soil,2010,12,Other,Lincomycin,lincomycin,LIN,92.3,μg/kg,lincomycin
Zhang_2022,China,Guangxi,Yulin,NA,109.986967,22.201289,sediments,2010,12,Sulfonamides,Trimethoprim,trimethoprim,TMP,1.77,μg/kg,trimethoprim
Zhang_2022,China,Guangxi,Yulin,NA,109.986967,22.201289,sediments,2010,12,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,4.16,μg/kg,sulfamethazine
Zhang_2022,China,Guangxi,Yulin,NA,110.102886,21.910214,sediments,2010,12,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,5.34,μg/kg,sulfamethazine
Zhang_2022,China,Guangxi,Yulin,NA,109.986967,22.201289,sediments,2010,12,Sulfonamides,Sulfamonomethoxine,sulfamonomethoxine,SMM,1.55,μg/kg,sulfamonomethoxine
Zhang_2022,China,Guangxi,Yulin,NA,110.102886,21.910214,sediments,2010,12,Sulfonamides,Sulfamonomethoxine,sulfamonomethoxine,SMM,1.86,μg/kg,sulfamonomethoxine
Zhang_2022,China,Guangxi,Yulin,NA,109.986967,22.201289,soil,2010,12,Sulfonamides,Trimethoprim,trimethoprim,TMP,3.2,μg/kg,trimethoprim
Zhang_2022,China,Guangxi,Yulin,NA,109.986967,22.201289,soil,2010,12,Sulfonamides,Sulfaquinoxaline,sulfaquinoxaline,SQX,2.02,μg/kg,sulfaquinoxaline
Zhang_2022,China,Guangxi,Yulin,NA,110.102886,21.910214,soil,2010,12,Sulfonamides,Sulfamethazine,sulfamethazine,SMZ,3.69,μg/kg,sulfamethazine
Zhang_2022,China,Guangxi,Yulin,NA,110.102886,21.910214,soil,2010,12,Sulfonamides,Sulfamonomethoxine,sulfamonomethoxine,SMM,5.37,μg/kg,sulfamonomethoxine
Zhang_2022,China,Guangxi,Yulin,NA,109.986967,22.201289,soil,2010,12,Sulfonamides,Sulfadiazine,sulfadiazine,SDZ,4.95,μg/kg,sulfadiazine
Zhang_2022,China,Guangxi,Yulin,NA,110.102886,21.910214,soil,2010,12,Sulfonamides,Sulfachlorpyridazine,sulfachlorpyridazine,SCP,5.11,μg/kg,sulfachloropyridazine
Zhang_2022,China,Guangxi,Yulin,NA,109.986967,22.201289,sediments,2010,12,Tetracyclines,Tetracycline,tetracycline,TC,13.7,μg/kg,tetracycline
Zhang_2022,China,Guangxi,Yulin,NA,110.102886,21.910214,sediments,2010,12,Tetracyclines,Tetracycline,tetracycline,TC,56.3,μg/kg,tetracycline
Zhang_2022,China,Guangxi,Yulin,NA,109.986967,22.201289,sediments,2010,12,Tetracyclines,Oxytetracycline,oxytetracycline,OTC,49.7,μg/kg,oxytetracycline
Zhang_2022,China,Guangxi,Yulin,NA,110.102886,21.910214,sediments,2010,12,Tetracyclines,Oxytetracycline,oxytetracycline,OTC,214,μg/kg,oxytetracycline
Zhang_2022,China,Guangxi,Yulin,NA,109.986967,22.201289,sediments,2010,12,Tetracyclines,Doxycycline,doxycycline,DXC,35.8,μg/kg,doxycycline
Zhang_2022,China,Guangxi,Yulin,NA,110.102886,21.910214,sediments,2010,12,Tetracyclines,Doxycycline,doxycycline,DXC,444,μg/kg,doxycycline
Zhang_2022,China,Guangxi,Yulin,NA,109.986967,22.201289,sediments,2010,12,Tetracyclines,Chlortetracycline,chlortetracycline,CTC,315,μg/kg,chlortetracycline
Zhang_2022,China,Guangxi,Yulin,NA,110.102886,21.910214,sediments,2010,12,Tetracyclines,Chlortetracycline,chlortetracycline,CTC,1010,μg/kg,chlortetracycline
Zhang_2022,China,Guangxi,Yulin,NA,109.986967,22.201289,soil,2010,12,Tetracyclines,Tetracycline,tetracycline,TC,1010,μg/kg,tetracycline
