scenario,matrix,env_class,endpoint,driver_metric,n_provinces,n_clusters,env_records_total,env_refs_total,n_units,env_year_min,env_year_max,env_amr_rho,env_amr_p,partial_env_amr_rho,partial_env_amr_p,cluster_contrast_p,cluster_contrast_epsilon,driver_env_rho,driver_env_p,driver_amr_rho,driver_amr_p,coherent_direction,loo_sign_stability,loo_influence_ratio,loo_most_influential_province,coverage_score,interpretability_score,cluster_contrast_score,loo_sign_stability_score,driver_env_amr_coherence_score,env_amr_q_fdr,partial_env_amr_q_fdr,matrix_consistency_score,pathway_total_score,pathway_class,pathway_class_rank,rf_driver_support,elastic_net_driver_support,multivariable_env_support,bootstrap_sign_stability
all_years,sediment,fluoroquinolones,K. pneumoniae | Ertapenem,EconomicScaleIndex,23,3,950,128,2,2007,2025,-0.03458498023715415,0.8755124455826622,0.12549407114624506,0.568305480207317,0.02586217895452839,0.2654973649538867,-0.31628367656938805,0.14147885863470194,0.3434643050245698,0.10858359164832476,TRUE,0.6956521739130435,4.175510204081634,Qinghai,4,2,5,2,4,0.986382660126367,0.924872704003562,4,21,Strong lead,2,NA,NA,NA,NA
all_years,sediment,macrolides,K. pneumoniae | Ampicillin,LivestockAquacultureIndex,23,3,430,93,2,2008,2025,-0.03359683794466403,0.8790434876667224,0.06818181818181818,0.7572353005557557,0.00317702010885927,0.4751811594202898,-0.25450952098942947,0.24122114929959312,0.4230294174115566,0.04430433066583509,TRUE,0.6956521739130435,3.3193277310924376,Fujian,4,2,5,2,4,0.986382660126367,0.9693306305527936,4,21,Strong lead,2,NA,NA,NA,NA
sample_year_ge_2012,sediment,sulfonamides,P. aeruginosa | Cefepime,EconomicScaleIndex,23,3,825,104,2,2012,2025,-0.03260869565217391,0.8825767602472698,0.06521739130434782,0.7675018255842943,0.00127515137480513,0.5664690382081681,-0.23671856418240136,0.27681489753577154,0.3711391267243913,0.08123666578673092,TRUE,0.782608695652174,3.6493506493506502,Tibet,4,2,5,3,3,0.9920131292699018,0.984962769478999,4,21,Strong lead,2,NA,NA,NA,NA
all_years,sediment,fluoroquinolones,K. pneumoniae | Cefotetan,EconomicScaleIndex,23,3,950,128,2,2007,2025,-0.03162055335968379,0.8861121989269576,0.0800395256916996,0.7165801831888988,0.02586217895452839,0.2654973649538867,-0.31628367656938805,0.14147885863470194,0.35977268209767893,0.0917590537796407,TRUE,0.6956521739130435,4.625000000000002,Qinghai,4,2,5,2,4,0.9878132869535364,0.957553454252375,4,21,Strong lead,2,NA,NA,NA,NA
all_years,sediment,fluoroquinolones,K. pneumoniae | Meropenem,EconomicScaleIndex,23,3,950,128,2,2007,2025,-0.0217391304347826,0.9215714810608436,0.2075098814229249,0.34207075853531854,0.02586217895452839,0.2654973649538867,-0.31628367656938805,0.14147885863470194,0.5549790137303481,0.00598307316355162,TRUE,0.6521739130434783,6.558441558441562,Qinghai,4,2,5,2,4,0.9932209615047936,0.8676916801871495,4,21,Strong lead,2,NA,NA,NA,NA
sample_year_ge_2012,sediment,tetracyclines,E. coli | Tigecycline,EconomicScaleIndex,22,3,532,100,2,2012,2025,0.2060982495765105,0.35747230059756074,0.03331451157538114,0.882991472279204,0.02943673080333975,0.26584337235470984,-0.340581770147186,0.12089811163011056,-0.2434340678829804,0.2749718781318222,TRUE,1,0.8778082191780819,Guangdong,4,2,5,4,3,0.9897658389202042,0.9933589680061764,3,21,Strong lead,2,NA,NA,NA,NA
sample_year_ge_2012,sediment,tetracyclines,P. aeruginosa | Piperacillin,EconomicScaleIndex,22,3,532,100,2,2012,2025,-0.12478825522303784,0.5800486861512526,-0.06493506493506496,0.7740381664661447,0.02943673080333975,0.26584337235470984,-0.340581770147186,0.12089811163011056,0.1863880334138829,0.4062442511967548,TRUE,1,0.9461538461538458,Liaoning,4,2,5,4,3,0.9897658389202042,0.984962769478999,3,21,Strong lead,2,NA,NA,NA,NA
sample_year_ge_2012,sediment,tetracyclines,E. coli | Cefazolin,EconomicScaleIndex,22,3,532,100,2,2012,2025,-0.06832298136645965,0.7625680708731801,-0.1835121400338792,0.4136532337074144,0.02943673080333975,0.26584337235470984,-0.340581770147186,0.12089811163011056,0.24569331677284564,0.27040175845533715,TRUE,0.8636363636363636,2.022314049586776,Liaoning,4,2,5,4,3,0.9897658389202042,0.9064401295153788,3,21,Strong lead,2,NA,NA,NA,NA
sample_year_ge_2012,sediment,tetracyclines,K. pneumoniae | Ceftazidime,EconomicScaleIndex,22,3,532,100,2,2012,2025,-0.04347826086956522,0.8476501356797842,0.02766798418972332,0.9027231587747132,0.02943673080333975,0.26584337235470984,-0.340581770147186,0.12089811163011056,0.5083310002196806,0.015709782713969708,TRUE,0.7727272727272727,3.5999999999999996,Qinghai,4,2,5,3,4,0.9897658389202042,0.9942611013987924,3,21,Strong lead,2,NA,NA,NA,NA
all_years,soil,sulfonamides,A. baumannii | Gentamicin,sewage_pipe_length_2024,20,3,313,56,2,2006,2019,0.4400915541822097,0.05215534101081455,0.281203007518797,0.22974103217104477,0.22138678024989444,0.05974634944612272,0.5516216055845504,0.01168958595911994,0.3097744360902256,0.1838064324119103,TRUE,1,0.32922511081991723,Guangxi,4,2,1,5,5,0.8679810523175701,0.8161054141242371,4,21,Strong lead,2,NA,NA,NA,NA
all_years,soil,sulfonamides,S. aureus | Chloramphenicol,sewage_pipe_length_2024,20,3,313,56,2,2006,2019,-0.3692548999131554,0.10910023910700456,-0.19398496240601504,0.4125038246613568,0.22138678024989444,0.05974634944612272,0.5516216055845504,0.01168958595911994,-0.5383458646616541,0.01433546239679361,TRUE,1,0.4005290005856648,Liaoning,4,2,1,5,5,0.8807301427903083,0.8789349785955155,4,21,Strong lead,2,NA,NA,NA,NA
all_years,soil,sulfonamides,E. coli | Nitrofurantoin,grp_per_capita_2024,20,3,313,56,2,2006,2019,-0.3225328513527153,0.16546242008391368,-0.4195488721804511,0.06554828518218488,0.22138678024989444,0.05974634944612272,0.5425786284438201,0.01344424302302041,-0.5052631578947369,0.02305922947417416,TRUE,1,0.3825315484753352,Zhejiang,4,2,1,5,5,0.9051250825112186,0.6650529315068493,4,21,Strong lead,2,NA,NA,NA,NA
sample_year_ge_2012,soil,tetracyclines,S. aureus | Penicillin G,urban_share_2024,18,3,158,35,2,2012,2022,-0.480869694478726,0.04336708401003084,-0.19917440660474717,0.428158031919205,0.21851554994711475,0.06945308002302826,0.21820108717206707,0.3843884697686918,-0.8018575851393189,6.280599966390895e-5,TRUE,1,0.17812313426680815,Henan,4,2,1,5,4,0.9897658389202042,0.9065436464646724,5,21,Strong lead,2,NA,NA,NA,NA
sample_year_ge_2012,soil,tetracyclines,E. coli | Cefepime,EconomicScaleIndex,18,3,158,35,2,2012,2022,0.38366162720775776,0.11601319952101964,0.4716202270381837,0.0481689767895532,0.21851554994711475,0.06945308002302826,-0.305225406394922,0.21807991411742456,-0.00206504932011024,0.9935114940673844,TRUE,1,0.39609519013820377,Tianjin,4,2,1,5,4,0.9897658389202042,0.7226255782171386,5,21,Strong lead,2,NA,NA,NA,NA
sample_year_ge_2012,soil,tetracyclines,S. aureus | Rifampicin,EconomicScaleIndex,18,3,158,35,2,2012,2022,0.3712520867050809,0.12931013975713665,0.33746130030959753,0.17083764052594705,0.21851554994711475,0.06945308002302826,-0.305225406394922,0.21807991411742456,-0.2601962143338913,0.29705633042753565,TRUE,1,0.36334327006085165,Tianjin,4,2,1,5,4,0.9897658389202042,0.8219777644398789,5,21,Strong lead,2,NA,NA,NA,NA
all_years,sediment,diaminopyrimidines,E. coli | Ertapenem,EconomicScaleIndex,18,3,122,45,2,2008,2020,0.3457172342621259,0.15995306278645877,0.11661506707946336,0.6449317151979073,0.01039862314664235,0.47547758284600455,-0.3551884830589627,0.14806053448875536,-0.3200826446170885,0.1953574744470097,TRUE,1,0.2832089552238808,Chongqing,4,2,5,5,5,0.9051250825112186,0.9447719234176586,0,21,Strong lead,2,NA,NA,NA,NA
all_years,sediment,diaminopyrimidines,P. aeruginosa | Imipenem,WastewaterHealthIndex,18,3,122,45,2,2008,2020,-0.15170278637770898,0.5479006675946312,-0.05675954592363261,0.8229893024799766,0.01039862314664235,0.47547758284600455,-0.11254518794600854,0.6565896188524636,0.2601962143338913,0.29705633042753576,TRUE,1,0.7610544217687077,Hainan,4,2,5,4,3,0.9653134901328956,0.976852519900146,3,21,Strong lead,2,NA,NA,NA,NA
all_years,sediment,diaminopyrimidines,A. baumannii | Ceftriaxone,EconomicScaleIndex,18,3,122,45,2,2008,2020,0.09803921568627452,0.6987424830235279,0.12693498452012383,0.6157269826949077,0.01039862314664235,0.47547758284600455,-0.3551884830589627,0.14806053448875536,-0.04646360970248059,0.8547397313239962,TRUE,1,2.1000000000000005,Guangdong,4,2,5,4,3,0.986382660126367,0.932348362220748,3,21,Strong lead,2,NA,NA,NA,NA
all_years,sediment,diaminopyrimidines,A. baumannii | Levofloxacin,EconomicScaleIndex,18,3,122,45,2,2008,2020,-0.0959752321981424,0.7048123642968973,-0.2301341589267286,0.35825371050744403,0.01039862314664235,0.47547758284600455,-0.3551884830589627,0.14806053448875536,0.09292721940496118,0.7138071553532817,TRUE,0.9444444444444444,1.7661290322580647,Tianjin,4,2,5,4,3,0.986382660126367,0.8775219685850676,3,21,Strong lead,2,NA,NA,NA,NA
all_years,sediment,diaminopyrimidines,S. aureus | Levofloxacin,EconomicScaleIndex,18,3,122,45,2,2008,2020,-0.06501547987616099,0.7977151313810269,0.05056759545923632,0.8420557303322882,0.01039862314664235,0.47547758284600455,-0.3551884830589627,0.14806053448875536,0.34796081043857685,0.15707889712370768,TRUE,0.8333333333333334,1.6785714285714286,Jiangsu,4,2,5,3,4,0.986382660126367,0.9800176288462332,3,21,Strong lead,2,NA,NA,NA,NA
all_years,sediment,diaminopyrimidines,A. baumannii | Meropenem,EconomicScaleIndex,18,3,122,45,2,2008,2020,-0.0588235294117647,0.816654203568489,-0.2342621259029928,0.34945414298064237,0.01039862314664235,0.47547758284600455,-0.3551884830589627,0.14806053448875536,0.06608157824352795,0.7944648159908728,TRUE,0.7777777777777778,3.0000000000000004,Tianjin,4,2,5,3,3,0.986382660126367,0.8733987883286123,4,21,Strong lead,2,NA,NA,NA,NA
all_years,sediment,diaminopyrimidines,K. pneumoniae | Amikacin,EconomicScaleIndex,18,3,122,45,2,2008,2020,-0.02579979360165119,0.9190604851409846,0.09184726522187822,0.717002841661774,0.01039862314664235,0.47547758284600455,-0.3551884830589627,0.14806053448875536,0.2581311650137811,0.3010445589143951,TRUE,0.7222222222222222,4.895000000000001,Chongqing,4,2,5,2,4,0.9932209615047936,0.957553454252375,4,21,Strong lead,2,NA,NA,NA,NA
all_years,sediment,diaminopyrimidines,K. pneumoniae | Ciprofloxacin,EconomicScaleIndex,18,3,122,45,2,2008,2020,-0.0175438596491228,0.9449151835129636,-0.07327141382868937,0.7726309674360763,0.01039862314664235,0.47547758284600455,-0.3551884830589627,0.14806053448875536,0.2643263129741118,0.28917605510092287,TRUE,0.6111111111111112,10.500000000000002,Tianjin,4,2,5,2,4,0.9949950572831489,0.9693306305527936,4,21,Strong lead,2,NA,NA,NA,NA
all_years,sediment,diaminopyrimidines,E. coli | Nitrofurantoin,LivestockAquacultureIndex,18,3,122,45,2,2008,2020,-0.00722394220846233,0.9773044881689206,-0.20949432404540763,0.40410193596361943,0.01039862314664235,0.47547758284600455,-0.0608875128998968,0.8103299008966282,0.40350877192982454,0.09680965248246648,TRUE,0.7777777777777778,25.76785714285715,Tianjin,4,2,5,3,3,0.9983902257639954,0.8775219685850676,4,21,Strong lead,2,NA,NA,NA,NA
sample_year_ge_2012,sediment,diaminopyrimidines,K. pneumoniae | Aztreonam,WastewaterHealthIndex,17,3,110,36,2,2013,2020,0.21078431372549025,0.416749848551334,0.232843137254902,0.3684596548543757,0.01372913181206187,0.469747899159664,0.02207235240129347,0.9329894626710952,0.27345192141602465,0.28823440610847173,TRUE,1,0.953488372093023,Chongqing,3,2,5,4,3,0.9897658389202042,0.898060536517396,4,21,Strong lead,2,NA,NA,NA,NA
sample_year_ge_2012,sediment,diaminopyrimidines,E. coli | Cefotaxime,WastewaterHealthIndex,17,3,110,36,2,2013,2020,0.20833333333333337,0.4223129818009653,0.05147058823529412,0.8444669030406067,0.01372913181206187,0.469747899159664,0.02207235240129347,0.9329894626710952,0.23666466741386888,0.3604249723011629,TRUE,1,0.7600000000000001,Zhejiang,3,2,5,4,3,0.9897658389202042,0.988635789679547,4,21,Strong lead,2,NA,NA,NA,NA
sample_year_ge_2012,sediment,diaminopyrimidines,K. pneumoniae | Cefuroxime,WastewaterHealthIndex,17,3,110,36,2,2013,2020,0.2009803921568628,0.43923387618886744,0.06862745098039216,0.7935424429160598,0.01372913181206187,0.469747899159664,0.02207235240129347,0.9329894626710952,0.33231152781947393,0.19250543334386008,TRUE,1,1.0195121951219506,Chongqing,3,2,5,4,3,0.9897658389202042,0.9866292669078875,4,21,Strong lead,2,NA,NA,NA,NA
sample_year_ge_2012,sediment,diaminopyrimidines,E. coli | Gentamicin,large_animals_year_end_2024,17,3,110,36,2,2013,2020,0.19607843137254904,0.4507049808818776,-0.2671568627450981,0.29991791209590296,0.01372913181206187,0.469747899159664,0.23039215686274508,0.3736648667172985,0.4534313725490196,0.0675481801337169,TRUE,1,0.8200000000000001,Zhejiang,3,2,5,4,3,0.9897658389202042,0.8812798492717399,4,21,Strong lead,2,NA,NA,NA,NA
sample_year_ge_2012,sediment,diaminopyrimidines,E. coli | Chloramphenicol,total_aquatic_products_2024,17,3,110,36,2,2013,2020,-0.18872549019607843,0.4681922842798526,-0.340686274509804,0.1808507995705011,0.01372913181206187,0.469747899159664,-0.22303921568627452,0.3895228783967915,0.3382352941176471,0.18421188285210163,TRUE,1,0.9168831168831164,Guangdong,3,2,5,4,3,0.9897658389202042,0.8231886068161636,4,21,Strong lead,2,NA,NA,NA,NA
sample_year_ge_2012,sediment,diaminopyrimidines,K. pneumoniae | Chloramphenicol,EconomicScaleIndex,17,3,110,36,2,2013,2020,-0.16421568627450983,0.5288225629141267,-0.1862745098039216,0.4740951399440866,0.01372913181206187,0.469747899159664,-0.2538320526148749,0.32556513305101653,0.17167385201006033,0.5100029951514174,TRUE,1,1.2388059701492535,Guangdong,3,2,5,4,3,0.9897658389202042,0.9099096506432433,4,21,Strong lead,2,NA,NA,NA,NA
sample_year_ge_2012,sediment,diaminopyrimidines,E. coli | Cefuroxime,WastewaterHealthIndex,17,3,110,36,2,2013,2020,0.16176470588235298,0.5350755062766513,0.02450980392156863,0.9256077760199252,0.01372913181206187,0.469747899159664,0.02207235240129347,0.9329894626710952,0.2599632616152342,0.313609781479482,TRUE,1,1.036363636363636,Guangdong,3,2,5,4,3,0.9897658389202042,0.9942611013987924,4,21,Strong lead,2,NA,NA,NA,NA
sample_year_ge_2012,sediment,diaminopyrimidines,E. coli | Ceftriaxone,EconomicScaleIndex,17,3,110,36,2,2013,2020,0.1519607843137255,0.5604155062809044,-0.00735294117647058,0.9776558930236224,0.01372913181206187,0.469747899159664,-0.2538320526148749,0.32556513305101653,-0.02329859420136533,0.929275176039454,TRUE,1,1.0903225806451609,Guangdong,3,2,5,4,3,0.9897658389202042,0.998955385259106,4,21,Strong lead,2,NA,NA,NA,NA
sample_year_ge_2012,sediment,diaminopyrimidines,A. baumannii | Tigecycline,sewage_disposal_capacity_2024,17,3,110,36,2,2013,2020,-0.14460784313725492,0.5797547992794125,-0.303921568627451,0.23563584127730533,0.01372913181206187,0.469747899159664,-0.0857843137254902,0.743395026137277,0.4264705882352941,0.08780457420797669,TRUE,1,0.9186440677966102,Jiangsu,3,2,5,4,3,0.9897658389202042,0.8608561824142034,4,21,Strong lead,2,NA,NA,NA,NA
sample_year_ge_2012,sediment,diaminopyrimidines,P. aeruginosa | Meropenem,LivestockAquacultureIndex,17,3,110,36,2,2013,2020,-0.14215686274509806,0.5862628626512322,-0.02941176470588235,0.91078039911692,0.01372913181206187,0.469747899159664,0.05637254901960784,0.8298485835353617,-0.30637254901960786,0.23168960494057997,TRUE,1,0.9862068965517238,Beijing,3,2,5,4,3,0.9897658389202042,0.9942611013987924,4,21,Strong lead,2,NA,NA,NA,NA
sample_year_ge_2012,sediment,diaminopyrimidines,P. aeruginosa | Imipenem,LivestockAquacultureIndex,17,3,110,36,2,2013,2020,-0.13235294117647062,0.6125925983674196,-0.05637254901960785,0.8298485835353617,0.01372913181206187,0.469747899159664,0.05637254901960784,0.8298485835353617,-0.33578431372549017,0.1876141178747952,TRUE,1,0.977777777777778,Chongqing,3,2,5,4,3,0.9897658389202042,0.988635789679547,4,21,Strong lead,2,NA,NA,NA,NA
sample_year_ge_2012,sediment,diaminopyrimidines,E. coli | Cefazolin,WastewaterHealthIndex,17,3,110,36,2,2013,2020,0.12745098039215688,0.6259301508467394,-0.05147058823529412,0.8444669030406067,0.01372913181206187,0.469747899159664,0.02207235240129347,0.9329894626710952,0.33231152781947393,0.19250543334386008,TRUE,1,1.3769230769230765,Chongqing,3,2,5,4,3,0.9897658389202042,0.988635789679547,4,21,Strong lead,2,NA,NA,NA,NA
sample_year_ge_2012,sediment,diaminopyrimidines,K. pneumoniae | Ceftriaxone,WastewaterHealthIndex,17,3,110,36,2,2013,2020,0.12254901960784316,0.639378272107459,0.03921568627450981,0.8812135857007629,0.01372913181206187,0.469747899159664,0.02207235240129347,0.9329894626710952,0.3359902532196895,0.18732666417198213,TRUE,1,1.5679999999999996,Chongqing,3,2,5,4,3,0.9897658389202042,0.9933589680061764,4,21,Strong lead,2,NA,NA,NA,NA
sample_year_ge_2012,sediment,diaminopyrimidines,K. pneumoniae | Cefotetan,LivestockAquacultureIndex,17,3,110,36,2,2013,2020,-0.1127450980392157,0.6665920499637248,-0.18137254901960784,0.4860097755199285,0.01372913181206187,0.469747899159664,0.05637254901960784,0.8298485835353617,-0.3235294117647059,0.20524666282786735,TRUE,1,1.0608695652173907,Beijing,3,2,5,4,3,0.9897658389202042,0.9184518539403757,4,21,Strong lead,2,NA,NA,NA,NA
sample_year_ge_2012,sediment,diaminopyrimidines,S. aureus | Erythromycin,WastewaterHealthIndex,17,3,110,36,2,2013,2020,0.10294117647058824,0.6942047830993177,-0.14460784313725492,0.5797547992794125,0.01372913181206187,0.469747899159664,0.02207235240129347,0.9329894626710952,0.28203561401652766,0.2727532504348888,TRUE,0.9411764705882352,2.142857142857142,Guangdong,3,2,5,4,3,0.9897658389202042,0.9417766148120588,4,21,Strong lead,2,NA,NA,NA,NA
sample_year_ge_2012,sediment,diaminopyrimidines,P. aeruginosa | Tobramycin,EconomicScaleIndex,17,3,110,36,2,2013,2020,0.08333333333333334,0.750504450153402,-0.05147058823529412,0.8444669030406067,0.01372913181206187,0.469747899159664,-0.2538320526148749,0.32556513305101653,-0.3445739458201925,0.17560363814134392,TRUE,0.7647058823529411,2.5294117647058822,Chongqing,3,2,5,3,4,0.9897658389202042,0.988635789679547,4,21,Strong lead,2,NA,NA,NA,NA
sample_year_ge_2012,sediment,diaminopyrimidines,E. coli | Aztreonam,WastewaterHealthIndex,17,3,110,36,2,2013,2020,0.07843137254901962,0.7647798831352097,-0.04901960784313726,0.8517943990009382,0.01372913181206187,0.469747899159664,0.02207235240129347,0.9329894626710952,0.25505829441494676,0.32315310657736473,TRUE,0.8823529411764706,1.9749999999999996,Zhejiang,3,2,5,4,3,0.9897658389202042,0.9917133548053424,4,21,Strong lead,2,NA,NA,NA,NA
sample_year_ge_2012,sediment,diaminopyrimidines,A. baumannii | Minocycline,EconomicScaleIndex,17,3,110,36,2,2013,2020,-0.06127450980392158,0.8152828502754565,-0.10539215686274513,0.6872658389566564,0.01372913181206187,0.469747899159664,-0.2538320526148749,0.32556513305101653,0.06253833180366483,0.8115365809254552,TRUE,1,2.2639999999999993,Zhejiang,3,2,5,4,3,0.9897658389202042,0.9747764764215644,4,21,Strong lead,2,NA,NA,NA,NA
all_years,sludge,fluoroquinolones,E. coli | Gentamicin,grp_per_capita_2024,16,3,149,31,2,2005,2017,-0.26815550505304686,0.3153006765289986,0.02941176470588235,0.9138955872505,0.06923543109736396,0.25696039035591295,0.4933468684125115,0.05214621163119794,-0.5852941176470589,0.01722528661609476,TRUE,1,0.4435626096844691,Shanghai,3,2,4,5,4,0.9244591515353,0.984188950923026,3,21,Strong lead,2,NA,NA,NA,NA
all_years,sludge,fluoroquinolones,A. baumannii | Aztreonam,WastewaterHealthIndex,16,3,149,31,2,2005,2017,0.24000658463311375,0.37060557504820946,0.02941176470588235,0.9138955872505,0.06923543109736396,0.25696039035591295,0.44741968246419966,0.08225955430566029,0.45,0.08029573654339651,TRUE,1,0.7492722470840305,Tianjin,3,2,4,5,4,0.9595630073590772,0.984188950923026,3,21,Strong lead,2,NA,NA,NA,NA
all_years,sludge,fluoroquinolones,S. aureus | Amikacin,milk_output_2024,16,3,149,31,2,2005,2017,-0.20148700932162636,0.4542807861047473,-0.4,0.12475042359840012,0.06923543109736396,0.25696039035591295,-0.3022305139824395,0.2552382704186771,0.39705882352941174,0.12780600908826198,TRUE,1,0.6959419484682264,Tianjin,3,2,4,5,4,0.9640431604344516,0.7423625634275642,3,21,Strong lead,2,NA,NA,NA,NA
all_years,sludge,fluoroquinolones,E. coli | Cefotaxime,WastewaterHealthIndex,16,3,149,31,2,2005,2017,0.12296633657128668,0.6500484531032851,-0.01764705882352941,0.9482801500547112,0.06923543109736396,0.25696039035591295,0.44741968246419966,0.08225955430566029,0.3911764705882353,0.13407128619725525,TRUE,0.9375,1.3152372116636255,Tianjin,3,2,4,4,4,0.986382660126367,0.9880483675382116,4,21,Strong lead,2,NA,NA,NA,NA
all_years,sludge,fluoroquinolones,E. coli | Cefoxitin,WastewaterHealthIndex,16,3,149,31,2,2005,2017,0.11407720380709728,0.673994621828474,0.07352941176470588,0.7866792491258567,0.06923543109736396,0.25696039035591295,0.44741968246419966,0.08225955430566029,0.2911764705882353,0.2738870484191488,TRUE,1,1.7641641048343053,Heilongjiang,3,2,4,4,4,0.986382660126367,0.9698987097862036,4,21,Strong lead,2,NA,NA,NA,NA
