province,bacteria,antibiotic,resistant_pc
Ningxia,K. pneumoniae,Meropenem,0.7674525957554579
Ningxia,K. pneumoniae,Polymixin B,1.1308562010526657
Ningxia,K. pneumoniae,Cefotetan,1.1499539948999882
Ningxia,K. pneumoniae,Imipenem,0.7561613339930773
Ningxia,K. pneumoniae,Tigecycline,1.275571621954441
Ningxia,K. pneumoniae,Amikacin,1.0570596903562546
Ningxia,K. pneumoniae,Levofloxacin,4.187827929854393
Ningxia,K. pneumoniae,Cefepime,5.075763911008835
Ningxia,K. pneumoniae,Cefoxitin,5.274936184287071
Ningxia,K. pneumoniae,Ciprofloxacin,5.31202144920826
Ningxia,K. pneumoniae,Ceftazidime,5.631167069077492
Ningxia,K. pneumoniae,Gentamicin,4.9392033368349075
Ningxia,K. pneumoniae,Aztreonam,6.798719614744186
Ningxia,K. pneumoniae,Cefotaxime,6.873355060815811
Ningxia,K. pneumoniae,Tobramycin,6.847599148750305
Ningxia,K. pneumoniae,Ceftriaxone,9.971057623624802
Ningxia,K. pneumoniae,Chloramphenicol,9.538152813911438
Ningxia,K. pneumoniae,Cefuroxime,12.930282950401306
Ningxia,K. pneumoniae,Cefazolin,16.128583252429962
Ningxia,K. pneumoniae,Nitrofurantoin,12.169664353132248
Ningxia,K. pneumoniae,Ampicillin,78.91515493392944
Ningxia,P. aeruginosa,Amikacin,0.7942811585962772
Ningxia,P. aeruginosa,Gentamicin,3.0201341956853867
Ningxia,P. aeruginosa,Polymixin B,5.55555559694767
Ningxia,P. aeruginosa,Tobramycin,2.840300090610981
Ningxia,P. aeruginosa,Meropenem,4.346349835395813
Ningxia,P. aeruginosa,Imipenem,5.642090737819672
Ningxia,P. aeruginosa,Ciprofloxacin,4.9418605864048
Ningxia,P. aeruginosa,Cefepime,3.5737283527851105
Ningxia,P. aeruginosa,Ceftazidime,7.751164585351944
Ningxia,P. aeruginosa,Levofloxacin,5.92401809990406
Ningxia,P. aeruginosa,Piperacillin,7.665010541677475
Ningxia,P. aeruginosa,Aztreonam,9.810874611139296
Ningxia,A. baumannii,Polymixin B,4.76190485060215
Ningxia,A. baumannii,Tigecycline,3.333333507180214
Ningxia,A. baumannii,Gentamicin,18.06083619594574
Ningxia,A. baumannii,Amikacin,30.234742164611816
Ningxia,A. baumannii,Imipenem,34.15265083312988
Ningxia,A. baumannii,Levofloxacin,30.05756437778473
Ningxia,A. baumannii,Minocycline,18.550725281238556
Ningxia,A. baumannii,Meropenem,35.82862615585327
Ningxia,A. baumannii,Cefepime,29.760923981666565
Ningxia,A. baumannii,Cefotaxime,11.142857372760773
Ningxia,A. baumannii,Ciprofloxacin,37.33275830745697
Ningxia,A. baumannii,Ceftazidime,36.692845821380615
Ningxia,A. baumannii,Tobramycin,40.8426970243454
Ningxia,A. baumannii,Ceftriaxone,19.40874010324478
Ningxia,A. baumannii,Aztreonam,62.17948794364929
Xinjiang,S. aureus,Nitrofurantoin,0.20868114661425352
Xinjiang,S. aureus,Rifampicin,1.191404089331627
Xinjiang,S. aureus,Chloramphenicol,3.476482629776001
Xinjiang,S. aureus,Gentamicin,4.03842069208622
Xinjiang,S. aureus,Levofloxacin,6.455926597118378
Xinjiang,S. aureus,Cefoxitin,8.720379322767258
Xinjiang,S. aureus,Ciprofloxacin,6.488388776779175
Xinjiang,S. aureus,Tetracycline,13.003402948379517
Xinjiang,S. aureus,Oxacillin,22.332973778247833
Xinjiang,S. aureus,Clindamycin,28.33563387393951
Xinjiang,S. aureus,Erythromycin,50.93016028404236
Xinjiang,S. aureus,Penicillin G,92.8967535495758
Xinjiang,E. coli,Meropenem,0.5522351711988449
Xinjiang,E. coli,Imipenem,0.5781359504908323
Xinjiang,E. coli,Ertapenem,0.7850508205592632
Xinjiang,E. coli,Tigecycline,0.16447368543595076
Xinjiang,E. coli,Polymixin B,0.9127789177000524
Xinjiang,E. coli,Cefotetan,1.1191677302122116
Xinjiang,E. coli,Amikacin,2.215496450662613
Xinjiang,E. coli,Nitrofurantoin,2.379213273525238
Xinjiang,E. coli,Cefoxitin,7.3221080005168915
Xinjiang,E. coli,Ceftazidime,16.79466813802719
Xinjiang,E. coli,Cefepime,15.858270227909088
Xinjiang,E. coli,Chloramphenicol,19.824111461639404
Xinjiang,E. coli,Aztreonam,26.70529782772064
Xinjiang,E. coli,Tobramycin,29.445958137512207
Xinjiang,E. coli,Gentamicin,28.39406728744507
Xinjiang,E. coli,Ceftriaxone,41.259583830833435
Xinjiang,E. coli,Cefotaxime,41.389113664627075
Xinjiang,E. coli,Levofloxacin,43.30911338329315
Xinjiang,E. coli,Cefuroxime,45.09543478488922
Xinjiang,E. coli,Ciprofloxacin,47.27394878864288
Xinjiang,E. coli,Cefazolin,55.4430365562439
Xinjiang,E. coli,Ampicillin,76.18227005004883
Xinjiang,K. pneumoniae,Polymixin B,2.5392986834049225
Xinjiang,K. pneumoniae,Amikacin,2.525610662996769
Xinjiang,K. pneumoniae,Tigecycline,1.776797138154507
Xinjiang,K. pneumoniae,Cefotetan,5.982469022274017
Xinjiang,K. pneumoniae,Meropenem,7.757768779993057
Xinjiang,K. pneumoniae,Imipenem,7.591602951288223
Xinjiang,K. pneumoniae,Ertapenem,10.513978451490402
Xinjiang,K. pneumoniae,Tobramycin,10.404624044895172
Xinjiang,K. pneumoniae,Gentamicin,8.386282622814178
Xinjiang,K. pneumoniae,Cefoxitin,12.94642835855484
Xinjiang,K. pneumoniae,Cefepime,14.26987200975418
Xinjiang,K. pneumoniae,Levofloxacin,13.968972861766815
Xinjiang,K. pneumoniae,Ceftazidime,15.865281224250792
Xinjiang,K. pneumoniae,Aztreonam,17.34643280506134
Xinjiang,K. pneumoniae,Ciprofloxacin,16.146399080753326
Xinjiang,K. pneumoniae,Chloramphenicol,15.609264373779297
Xinjiang,K. pneumoniae,Ceftriaxone,19.518500566482544
Xinjiang,K. pneumoniae,Cefuroxime,23.43454658985138
Xinjiang,K. pneumoniae,Cefotaxime,27.323272824287415
Xinjiang,K. pneumoniae,Cefazolin,24.91692155599594
Xinjiang,K. pneumoniae,Nitrofurantoin,14.512711763381958
Xinjiang,K. pneumoniae,Ampicillin,90.43419361114502
Xinjiang,P. aeruginosa,Amikacin,1.2447663582861423
Xinjiang,P. aeruginosa,Polymixin B,3.217821940779686
Xinjiang,P. aeruginosa,Gentamicin,4.134047403931618
Xinjiang,P. aeruginosa,Tobramycin,5.447470769286156
Xinjiang,P. aeruginosa,Cefepime,5.757353827357292
Xinjiang,P. aeruginosa,Meropenem,9.140460938215256
Xinjiang,P. aeruginosa,Ciprofloxacin,7.567398995161056
Xinjiang,P. aeruginosa,Levofloxacin,6.934156268835068
Xinjiang,P. aeruginosa,Imipenem,10.060837864875792
Xinjiang,P. aeruginosa,Ceftazidime,9.753035008907318
Xinjiang,P. aeruginosa,Piperacillin,11.704978346824646
Xinjiang,P. aeruginosa,Aztreonam,11.051766574382782
Xinjiang,A. baumannii,Polymixin B,0.8781558834016323
Xinjiang,A. baumannii,Tigecycline,1.1840411461889744
Xinjiang,A. baumannii,Minocycline,10.648199170827866
Xinjiang,A. baumannii,Tobramycin,37.0324045419693
Xinjiang,A. baumannii,Amikacin,38.2240355014801
Xinjiang,A. baumannii,Gentamicin,36.24110817909241
Xinjiang,A. baumannii,Imipenem,47.71724343299866
Xinjiang,A. baumannii,Levofloxacin,34.918901324272156
Xinjiang,A. baumannii,Ciprofloxacin,47.60214984416962
Xinjiang,A. baumannii,Cefepime,45.86189687252045
Xinjiang,A. baumannii,Ceftazidime,47.87701368331909
Xinjiang,A. baumannii,Meropenem,50.40786862373352
Xinjiang,A. baumannii,Aztreonam,61.36363744735718
Xinjiang,A. baumannii,Ceftriaxone,43.3258056640625
Xinjiang,A. baumannii,Cefotaxime,59.59963798522949
