sample_type,province,location,antibiotic,group_of_antibiotic,mean_concentration,max_concentration,concentration_unit,sample_year,season,full_reference_name,place_in_article_data_extracted_from,reference_number,source_dataset
sediment,Hainan,Hainan,Trimethoprim,sulfonamides,NA,18.9,μg/kg dw,2024,NA,"Li, G., Dong, M., Liu, H., Lu, L., Hou, P., & Pan, X. (2025). Occurrence, Distribution, and Ecological Risk Assessment of Antibiotics in Aqueous, Sediment, and Solid Waste of a Typical Island Province in China. Water, 17(19), 2846. https://doi.org/10.3390/w17192846",Additional curated article workbook (Sheet1),N39,Additional_data_on_antibiotics_in_water_and_sediment_in_china__01_Sheet1.csv
sediment,Hainan,Nandu River,Trimethoprim,sulfonamides,NA,18.9,μg/kg dw,2024,NA,Antibiotics pollution in a typical reclaimed water receiving river in Hainan,Additional curated article workbook (Sheet1),N41,Additional_data_on_antibiotics_in_water_and_sediment_in_china__01_Sheet1.csv
sediment,Hebei,"Shijiazhuang, the Xiao River",Epioxytetracycline,tetracyclines,13160,16400,μg/kg dw,2004.0,winter,"Li, D. et al. Determination and fate of oxytetracycline and related compounds in oxytetracycline production wastewater and the receiving river. Environmental Toxicology and Chemistry 27, 80-86, doi:10.1897/07-080.1 (2008).",Zhang 2022 supplementary dataset (Sheet7 record),223,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Hebei,"Shijiazhuang, the Xiao River",Oxytetracycline,tetracyclines,215000,236000,μg/kg dw,2004.0,winter,"Li, D. et al. Determination and fate of oxytetracycline and related compounds in oxytetracycline production wastewater and the receiving river. Environmental Toxicology and Chemistry 27, 80-86, doi:10.1897/07-080.1 (2008).",Zhang 2022 supplementary dataset (Sheet7 record),223,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Hebei,"Shijiazhuang, the Xiao River",Apo-Oxytetracycline,tetracyclines,8843.33,9430,μg/kg dw,2004.0,winter,"Li, D. et al. Determination and fate of oxytetracycline and related compounds in oxytetracycline production wastewater and the receiving river. Environmental Toxicology and Chemistry 27, 80-86, doi:10.1897/07-080.1 (2008).",Zhang 2022 supplementary dataset (Sheet7 record),223,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Hebei,"Shijiazhuang, the Xiao River",Apo-Oxytetracycline,tetracyclines,20533.33,27400,μg/kg dw,2004.0,winter,"Li, D. et al. Determination and fate of oxytetracycline and related compounds in oxytetracycline production wastewater and the receiving river. Environmental Toxicology and Chemistry 27, 80-86, doi:10.1897/07-080.1 (2008).",Zhang 2022 supplementary dataset (Sheet7 record),223,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Hebei,"Shijiazhuang, the Xiao River",Epioxytetracycline,tetracyclines,14286.67,19400,μg/kg dw,2005.0,spring,"Li, D. et al. Determination and fate of oxytetracycline and related compounds in oxytetracycline production wastewater and the receiving river. Environmental Toxicology and Chemistry 27, 80-86, doi:10.1897/07-080.1 (2008).",Zhang 2022 supplementary dataset (Sheet7 record),223,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Hebei,"Shijiazhuang, the Xiao River",Epioxytetracycline,tetracyclines,10400,14200,μg/kg dw,2005.0,summer,"Li, D. et al. Determination and fate of oxytetracycline and related compounds in oxytetracycline production wastewater and the receiving river. Environmental Toxicology and Chemistry 27, 80-86, doi:10.1897/07-080.1 (2008).",Zhang 2022 supplementary dataset (Sheet7 record),223,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Hebei,"Shijiazhuang, the Xiao River",Oxytetracycline,tetracyclines,234333.33,262000,μg/kg dw,2005.0,spring,"Li, D. et al. Determination and fate of oxytetracycline and related compounds in oxytetracycline production wastewater and the receiving river. Environmental Toxicology and Chemistry 27, 80-86, doi:10.1897/07-080.1 (2008).",Zhang 2022 supplementary dataset (Sheet7 record),223,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Hebei,"Shijiazhuang, the Xiao River",Oxytetracycline,tetracyclines,158666.67,171000,μg/kg dw,2005.0,summer,"Li, D. et al. Determination and fate of oxytetracycline and related compounds in oxytetracycline production wastewater and the receiving river. Environmental Toxicology and Chemistry 27, 80-86, doi:10.1897/07-080.1 (2008).",Zhang 2022 supplementary dataset (Sheet7 record),223,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Hebei,Hebei,Total Antibiotics,other,NA,245,μg/kg dw,2005�2016,NA,A duodecennial national synthesis of antibiotics in China's major rivers and seas (2005�2016),Additional curated article workbook (Sheet1),N2,Additional_data_on_antibiotics_in_water_and_sediment_in_china__01_Sheet1.csv
sediment,Hebei,"Shijiazhuang, the Xiao River",Apo-Oxytetracycline,tetracyclines,12100,14200,μg/kg dw,2005.0,spring,"Li, D. et al. Determination and fate of oxytetracycline and related compounds in oxytetracycline production wastewater and the receiving river. Environmental Toxicology and Chemistry 27, 80-86, doi:10.1897/07-080.1 (2008).",Zhang 2022 supplementary dataset (Sheet7 record),223,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Hebei,"Shijiazhuang, the Xiao River",Apo-Oxytetracycline,tetracyclines,12566.67,15000,μg/kg dw,2005.0,summer,"Li, D. et al. Determination and fate of oxytetracycline and related compounds in oxytetracycline production wastewater and the receiving river. Environmental Toxicology and Chemistry 27, 80-86, doi:10.1897/07-080.1 (2008).",Zhang 2022 supplementary dataset (Sheet7 record),223,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Hebei,"Shijiazhuang, the Xiao River",Apo-Oxytetracycline,tetracyclines,23266.67,34600,μg/kg dw,2005.0,spring,"Li, D. et al. Determination and fate of oxytetracycline and related compounds in oxytetracycline production wastewater and the receiving river. Environmental Toxicology and Chemistry 27, 80-86, doi:10.1897/07-080.1 (2008).",Zhang 2022 supplementary dataset (Sheet7 record),223,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Hebei,"Shijiazhuang, the Xiao River",Apo-Oxytetracycline,tetracyclines,18433.33,23800,μg/kg dw,2005.0,summer,"Li, D. et al. Determination and fate of oxytetracycline and related compounds in oxytetracycline production wastewater and the receiving river. Environmental Toxicology and Chemistry 27, 80-86, doi:10.1897/07-080.1 (2008).",Zhang 2022 supplementary dataset (Sheet7 record),223,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Hebei,"Baoding, Baiyangdian Lake",Ciprofloxacin,fluoroquinolones,2.49,46,μg/kg dw,2008.0,summer,"Li, W., Shi, Y., Gao, L., Liu, J. & Cai, Y. Occurrence of antibiotics in water, sediments, aquatic plants, and animals from Baiyangdian Lake in North China. Chemosphere 89 (2012).",Zhang 2022 supplementary dataset (Sheet7 record),182,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Hebei,"Baoding, Baiyangdian Lake",Enrofloxacin,fluoroquinolones,0.46,13,μg/kg dw,2008.0,summer,"Li, W., Shi, Y., Gao, L., Liu, J. & Cai, Y. Occurrence of antibiotics in water, sediments, aquatic plants, and animals from Baiyangdian Lake in North China. Chemosphere 89 (2012).",Zhang 2022 supplementary dataset (Sheet7 record),182,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Hebei,"Baoding, Baiyangdian Lake",Erythromycin,macrolides,0.59,3.04,μg/kg dw,2008.0,summer,"Li, W., Shi, Y., Gao, L., Liu, J. & Cai, Y. Occurrence of antibiotics in water, sediments, aquatic plants, and animals from Baiyangdian Lake in North China. Chemosphere 89 (2012).",Zhang 2022 supplementary dataset (Sheet7 record),182,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Hebei,"Baoding, Baiyangdian Lake",Fleroxacin,fluoroquinolones,0.15,6.69,μg/kg dw,2008.0,summer,"Li, W., Shi, Y., Gao, L., Liu, J. & Cai, Y. Occurrence of antibiotics in water, sediments, aquatic plants, and animals from Baiyangdian Lake in North China. Chemosphere 89 (2012).",Zhang 2022 supplementary dataset (Sheet7 record),182,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Hebei,"Baoding, Baiyangdian Lake",Lomefloxacin,fluoroquinolones,0.98,29,μg/kg dw,2008.0,summer,"Li, W., Shi, Y., Gao, L., Liu, J. & Cai, Y. Occurrence of antibiotics in water, sediments, aquatic plants, and animals from Baiyangdian Lake in North China. Chemosphere 89 (2012).",Zhang 2022 supplementary dataset (Sheet7 record),182,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Hebei,"Baoding, Baiyangdian Lake",Norfloxacin,fluoroquinolones,267,1140,μg/kg dw,2008.0,summer,"Li, W., Shi, Y., Gao, L., Liu, J. & Cai, Y. Occurrence of antibiotics in water, sediments, aquatic plants, and animals from Baiyangdian Lake in North China. Chemosphere 89 (2012).",Zhang 2022 supplementary dataset (Sheet7 record),182,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Hebei,"Baoding, Baiyangdian Lake",Ofloxacin,fluoroquinolones,21,362,μg/kg dw,2008.0,summer,"Li, W., Shi, Y., Gao, L., Liu, J. & Cai, Y. Occurrence of antibiotics in water, sediments, aquatic plants, and animals from Baiyangdian Lake in North China. Chemosphere 89 (2012).",Zhang 2022 supplementary dataset (Sheet7 record),182,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Hebei,"Baoding, Baiyangdian Lake",Roxithromycin,macrolides,64.9,302,μg/kg dw,2008.0,summer,"Li, W., Shi, Y., Gao, L., Liu, J. & Cai, Y. Occurrence of antibiotics in water, sediments, aquatic plants, and animals from Baiyangdian Lake in North China. Chemosphere 89 (2012).",Zhang 2022 supplementary dataset (Sheet7 record),182,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Hebei,"Baoding, Baiyangdian Lake",Sulfadiazine,sulfonamides,0.41,2.07,μg/kg dw,2008.0,summer,"Li, W., Shi, Y., Gao, L., Liu, J. & Cai, Y. Occurrence of antibiotics in water, sediments, aquatic plants, and animals from Baiyangdian Lake in North China. Chemosphere 89 (2012).",Zhang 2022 supplementary dataset (Sheet7 record),182,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Hebei,"Baoding, Baiyangdian Lake",Sulfadimethoxine,sulfonamides,0.04,0.2,μg/kg dw,2008.0,summer,"Li, W., Shi, Y., Gao, L., Liu, J. & Cai, Y. Occurrence of antibiotics in water, sediments, aquatic plants, and animals from Baiyangdian Lake in North China. Chemosphere 89 (2012).",Zhang 2022 supplementary dataset (Sheet7 record),182,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Hebei,"Baoding, Baiyangdian Lake",Sulfamerazine,sulfonamides,0.05,2.47,μg/kg dw,2008.0,summer,"Li, W., Shi, Y., Gao, L., Liu, J. & Cai, Y. Occurrence of antibiotics in water, sediments, aquatic plants, and animals from Baiyangdian Lake in North China. Chemosphere 89 (2012).",Zhang 2022 supplementary dataset (Sheet7 record),182,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Hebei,"Baoding, Baiyangdian Lake",Sulfamethazine,sulfonamides,1.47,6.92,μg/kg dw,2008.0,summer,"Li, W., Shi, Y., Gao, L., Liu, J. & Cai, Y. Occurrence of antibiotics in water, sediments, aquatic plants, and animals from Baiyangdian Lake in North China. Chemosphere 89 (2012).",Zhang 2022 supplementary dataset (Sheet7 record),182,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Hebei,"Baoding, Baiyangdian Lake",Sulfamethoxazole,sulfonamides,0.28,7.86,μg/kg dw,2008.0,summer,"Li, W., Shi, Y., Gao, L., Liu, J. & Cai, Y. Occurrence of antibiotics in water, sediments, aquatic plants, and animals from Baiyangdian Lake in North China. Chemosphere 89 (2012).",Zhang 2022 supplementary dataset (Sheet7 record),182,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Hebei,"Baoding, Baiyangdian Lake",Sulfamonomethoxine,sulfonamides,0.06,0.5,μg/kg dw,2008.0,summer,"Li, W., Shi, Y., Gao, L., Liu, J. & Cai, Y. Occurrence of antibiotics in water, sediments, aquatic plants, and animals from Baiyangdian Lake in North China. Chemosphere 89 (2012).",Zhang 2022 supplementary dataset (Sheet7 record),182,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Hebei,"Baoding, Baiyangdian Lake",Sulfapyridine,sulfonamides,0.16,1.4,μg/kg dw,2008.0,summer,"Li, W., Shi, Y., Gao, L., Liu, J. & Cai, Y. Occurrence of antibiotics in water, sediments, aquatic plants, and animals from Baiyangdian Lake in North China. Chemosphere 89 (2012).",Zhang 2022 supplementary dataset (Sheet7 record),182,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Hebei,"Baoding, Baiyangdian Lake",Sulfathiazole,sulfonamides,0.64,5.94,μg/kg dw,2008.0,summer,"Li, W., Shi, Y., Gao, L., Liu, J. & Cai, Y. Occurrence of antibiotics in water, sediments, aquatic plants, and animals from Baiyangdian Lake in North China. Chemosphere 89 (2012).",Zhang 2022 supplementary dataset (Sheet7 record),182,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Hebei,"Baoding, Baiyangdian Lake",Sulfisoxazole,sulfonamides,0.71,1.71,μg/kg dw,2008.0,summer,"Li, W., Shi, Y., Gao, L., Liu, J. & Cai, Y. Occurrence of antibiotics in water, sediments, aquatic plants, and animals from Baiyangdian Lake in North China. Chemosphere 89 (2012).",Zhang 2022 supplementary dataset (Sheet7 record),182,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Hebei,Bohai Bay,Erythromycin-H2O,macrolides,11.68,1.54,μg/kg dw,2009.0,summer,"Cheng, D. et al. Occurrence and Partitioning of Antibiotics in the Water Column and Bottom Sediments from the Intertidal Zone in the Bohai Bay, China. Wetlands 36 (2016).",Zhang 2022 supplementary dataset (Sheet7 record),134,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Hebei,Bohai Bay,Erythromycin-H2O,macrolides,26.6,4.22,μg/kg dw,2009.0,autumn,"Cheng, D. et al. Occurrence and Partitioning of Antibiotics in the Water Column and Bottom Sediments from the Intertidal Zone in the Bohai Bay, China. Wetlands 36 (2016).",Zhang 2022 supplementary dataset (Sheet7 record),134,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Hebei,Bohai Bay,Norfloxacin,fluoroquinolones,20.86,4.94,μg/kg dw,2009.0,summer,"Cheng, D. et al. Occurrence and Partitioning of Antibiotics in the Water Column and Bottom Sediments from the Intertidal Zone in the Bohai Bay, China. Wetlands 36 (2016).",Zhang 2022 supplementary dataset (Sheet7 record),134,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Hebei,Bohai Bay,Norfloxacin,fluoroquinolones,6.76,NA,μg/kg dw,2009.0,autumn,"Cheng, D. et al. Occurrence and Partitioning of Antibiotics in the Water Column and Bottom Sediments from the Intertidal Zone in the Bohai Bay, China. Wetlands 36 (2016).",Zhang 2022 supplementary dataset (Sheet7 record),134,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Hebei,Baiyangdian Lake,Norfloxacin,fluoroquinolones,274.76,550,μg/kg dw,2009.0,winter,"Cheng, D. et al. Seasonal variation and sediment�water exchange of antibiotics in a shallower large lake in North China. Science of the Total Environment 476-477 (2014).",Zhang 2022 supplementary dataset (Sheet7 record),205,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Hebei,Bohai Bay,Ofloxacin,fluoroquinolones,3.44,1.22,μg/kg dw,2009.0,summer,"Cheng, D. et al. Occurrence and Partitioning of Antibiotics in the Water Column and Bottom Sediments from the Intertidal Zone in the Bohai Bay, China. Wetlands 36 (2016).",Zhang 2022 supplementary dataset (Sheet7 record),134,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Hebei,Bohai Bay,Ofloxacin,fluoroquinolones,3.54,NA,μg/kg dw,2009.0,autumn,"Cheng, D. et al. Occurrence and Partitioning of Antibiotics in the Water Column and Bottom Sediments from the Intertidal Zone in the Bohai Bay, China. Wetlands 36 (2016).",Zhang 2022 supplementary dataset (Sheet7 record),134,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Hebei,Baiyangdian Lake,Ofloxacin,fluoroquinolones,39.73,71.51,μg/kg dw,2009.0,winter,"Cheng, D. et al. Seasonal variation and sediment�water exchange of antibiotics in a shallower large lake in North China. Science of the Total Environment 476-477 (2014).",Zhang 2022 supplementary dataset (Sheet7 record),205,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Hebei,Bohai Bay,Oxytetracycline,tetracyclines,9.16,2.26,μg/kg dw,2009.0,summer,"Cheng, D. et al. Occurrence and Partitioning of Antibiotics in the Water Column and Bottom Sediments from the Intertidal Zone in the Bohai Bay, China. Wetlands 36 (2016).",Zhang 2022 supplementary dataset (Sheet7 record),134,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Hebei,Bohai Bay,Oxytetracycline,tetracyclines,90.8,18.25,μg/kg dw,2009.0,autumn,"Cheng, D. et al. Occurrence and Partitioning of Antibiotics in the Water Column and Bottom Sediments from the Intertidal Zone in the Bohai Bay, China. Wetlands 36 (2016).",Zhang 2022 supplementary dataset (Sheet7 record),134,Data_on_Antibiotics_in_China__07_Sheet7.csv
