province,metric,value,unit
Beijing,E22_06_Hospitals,13.33,10000_beds
Beijing,E22_06_Health_Care_Institutions_at_Grass_root_Level,0.54,10000_beds
Beijing,E22_06_Community_Health_Service_Centers_Stations,0.54,10000_beds
Beijing,E22_06_Township_Health_Centers,NA,10000_beds
Beijing,E22_06_Specialized_Public_Health_Institutions,0.25,10000_beds
Beijing,E22_06_Maternal_and_Children_Care_Centers,0.19,10000_beds
Beijing,E22_06_Specialized_Disease_Prevention_Treatment_Institutions,0.05,10000_beds
Beijing,E22_07_Beds_Total,141072,bed
Beijing,E22_07_Beds_Urban,141072,bed
Beijing,E22_07_Beds_Rural,NA,bed
Beijing,E22_07_Beds_per_1000_Population_Total,6.46,bed
Beijing,E22_07_Beds_per_1000_Population_Urban,6.46,bed
Beijing,E22_07_Beds_per_1000_Population_Rural,NA,bed
Beijing,E22_08_Working_Days_of_Hospital_Beds_Total,294.7,day_mixed
Beijing,E22_08_Working_Days_Public_Hospitals,315.9,day_mixed
Beijing,E22_08_Working_Days_Non_public_Hospitals,227.3,day_mixed
Beijing,E22_08_Occupancy_Rate_Total,80.5,percent_mixed
Beijing,E22_08_Occupancy_Rate_Public_Hospitals,86.3,percent_mixed
Beijing,E22_08_Occupancy_Rate_Non_public_Hospitals,62.1,percent_mixed
Beijing,E22_08_Average_Length_of_Stay_Total,7.9,day_mixed
Beijing,E22_08_Average_Length_of_Stay_Public_Hospitals,7.4,day_mixed
Beijing,E22_08_Average_Length_of_Stay_Non_public_Hospitals,10.9,day_mixed
Beijing,E22_09_Visits,2.91,100_million_person_times_mixed
Beijing,E22_09_Outpatient_and_Emergency_Visits,2.89,100_million_person_times_mixed
Beijing,E22_09_Cases_in_Observation_Rooms_10000_cases,163.97,mixed
Beijing,E22_09_Number_of_Health_Examinations,1203.88,10000_person_times_mixed
Beijing,E22_09_Fatality_Rate_among_Emergency_Admissions,0.11,percent_mixed
Beijing,E22_09_Fatality_Rate_in_Observation_Rooms,0.3,percent_mixed
Beijing,E22_10_Inpatients,488.8,10000_person_times_mixed
Beijing,E22_10_Patients_Discharged,484.6,10000_person_times_mixed
Beijing,E22_10_Surgical_Operations_of_Inpatients,224.8,10000_person_times_mixed
Beijing,E22_10_Fatality_Rate,0.92,percent_mixed
Beijing,E22_10_Inpatients_per_100_Outpatient_and_Emergency_Visits_person_time,1.7,mixed
Beijing,E22_11_Community_Health_Service_Centers_Visits,7860.2,10000_person_times_mixed
Beijing,E22_11_Community_Health_Service_Centers_Daily_Visits_per_Physician_person_time,21,mixed
Beijing,E22_11_Community_Health_Service_Stations_Visits,1385.6,10000_person_times_mixed
Beijing,E22_11_Community_Health_Service_Stations_Daily_Visits_per_Physician_person_time,26.4,mixed
Beijing,E22_12_Visits_100_million,NA,person_times
Beijing,E22_12_Inpatients,NA,10000_person_times
Beijing,E22_12_Occupancy_Rate_of_Hospital_Beds,NA,pct
Beijing,E22_12_Average_Length_of_Stay_in_Hospital,NA,day
Beijing,E22_16_Visit_Rate_to_the_Newborn,98.8,pct
Beijing,E22_16_System_Management_Rate_for_Children_under_3_Years_Old,97.2,pct
Beijing,E22_16_Health_Management_Rate_for_Children_under_7_Years_Old,99.4,pct
Beijing,E22_16_Coverage_Rate_of_Eye_Care_and_Vision_Examination_for_Children_Aged_0_6,99.3,pct
Beijing,E22_17_Prenatal_Examination_Rate,98.5,pct
Beijing,E22_17_Maternal_Systematic_Management_Rate,98.1,pct
Beijing,E22_17_Card_Establishment_Rate_for_Maternal_Health,94.5,pct
Beijing,E22_17_Institutional_Delivery_Rate,100,pct
Beijing,E22_17_Postnatal_Visit_Rate,98.4,pct
Beijing,E22_19_Number_of_Beds_of_Civil_Affairs_Institutions_with_Accommodations,11.44,10000_beds
Beijing,E22_19_Elderly_Care_Institutions,10.91,10000_beds
Beijing,E22_19_Child_Welfare_and_Assistance_Institutions,0.28,10000_beds
Beijing,E22_19_Mental_Illness_Service_Institutions,0.05,10000_beds
Beijing,E22_19_Other_Institutions,0.2,10000_beds
Beijing,E22_19_Elderly_Care_Beds_per_1000_Elderly_Population,23.8,bed
Beijing,E22_20_Number_of_Orphans,980,person
Beijing,E22_20_Institutional_Rearing,817,person
Beijing,E22_20_Family_Rearing,163,person
Beijing,E22_20_Number_of_Children_Adopted,9,person
Beijing,E22_20_Children_Raised_in_Social_Welfare_Institutions,1,person
Beijing,E22_21_Number_of_Urban_Residents_Entitled_to_Minimum_Living_Allowance,6.7,10000_persons
Beijing,E22_21_Number_of_Rural_Residents_Entitled_to_Minimum_Living_Allowance,3.4,10000_persons
Beijing,E22_21_Rural_Households_in_Extreme_Difficulty_with_Centralized_Living_Arrangement,0.2,10000_persons
Beijing,E22_21_Rural_Households_in_Extreme_Difficulty_with_Decentralized_Living_Arrangement,0.4,10000_persons
Beijing,E22_22_Number_of_People_Subsidized_to_Participate_in_Basic_Medical_Insurance,9.3,10000_persons
Beijing,E22_22_Outpatients_and_Inpatients_Receiving_Medical_Aid,419.2,10000_person_times
Beijing,E22_22_Expenses_on_Subsidy_to_Participation_in_Basic_Medical_Insurance,4576.3,10000_yuan
Beijing,E22_22_Expenses_on_Medical_Aid_for_Outpatients_and_Inpatients,48967.9,10000_yuan
Beijing,E22_23_Social_Organizations,12278,counts
Beijing,E22_23_Social_Groups,4301,counts
Beijing,E22_23_Private_Non_Enterprise_Units,7136,counts
Beijing,E22_23_Foundations,841,counts
Beijing,E22_24_Total_Number_of_Marriage_Registration,11.45,10000_couples
Beijing,E22_24_Mainland_Residents,11.39,10000_couples
Beijing,E22_24_Involving_Foreigners_Overseas_Chinese_or_Residents_of_Hong_Kong_Macao_Taiwan,0.06,10000_couples
Beijing,E22_24_First_Marriages,14.82,10000_persons
Beijing,E22_24_Re_marriages,8.08,10000_persons
Beijing,E22_24_Divorces,6.72,10000_couples
Beijing,E22_24_Divorce_Rate,3.08,per_mille
Beijing,E22_25_Welfare_Lottery_Issuing_Units,1,counts
Beijing,E22_25_Sales_of_Welfare_Lottery,59,100_million_yuan
Beijing,E22_25_Withdraws_of_Public_Welfare_Fund_from_Welfare_Lottery,17.4,100_million_yuan
Beijing,E22_25_Expenditure_of_Public_Welfare_Fund_from_Welfare_Lottery,6.1,100_million_yuan
Beijing,E24_23_Grassroot_Trade_Unions,3.4,10000_units
Beijing,E24_23_Staff_and_Workers_Grassroot_Units_with_Established_Trade_Unions,773.6,10000_persons
Beijing,E24_23_Female_Staff_and_Workers_Grassroot_Units_with_Established_Trade_Unions,272.4,10000_persons
Beijing,E24_23_Membership_Grassroot_Units_with_Established_Trade_Unions,666.7,10000_persons
Beijing,E24_23_Female_Membership_Grassroot_Units_with_Established_Trade_Unions,240.6,10000_persons
Beijing,E24_23_Full_Time_Personnel_of_Trade_Unions,1.4,10000_persons
Beijing,E24_26_Urban_Workers_Endowment_Insurance_Participants_at_Year_End,1939.4,10000_persons
Beijing,E24_26_Urban_Workers_Endowment_Insurance_Workers,1587.6,10000_persons
Beijing,E24_26_Urban_Workers_Endowment_Insurance_Retirees,351.8,10000_persons
Beijing,E24_26_Urban_Workers_Endowment_Insurance_Revenue,4294.9,100_million_yuan
Beijing,E24_26_Urban_Workers_Endowment_Insurance_Expenses,2521.7,100_million_yuan
Beijing,E24_26_Urban_Workers_Endowment_Insurance_Balance_at_Year_End,10039.5,100_million_yuan
Beijing,E24_27_Urban_Rural_Residents_Endowment_Insurance_Participants_at_Year_End,175.1,10000_persons
Beijing,E24_27_Urban_Rural_Residents_Endowment_Insurance_People_Received_Pension,66.3,10000_persons
Beijing,E24_27_Urban_Rural_Residents_Endowment_Insurance_Revenue,125.6,100_million_yuan
Beijing,E24_27_Urban_Rural_Residents_Endowment_Insurance_Expenses,119,100_million_yuan
Beijing,E24_27_Urban_Rural_Residents_Endowment_Insurance_Balance_at_Year_End,194.7,100_million_yuan
Beijing,E24_28_Unemployment_Insurance_Participants_at_Year_End,1437.4,10000_persons
Beijing,E24_28_Beneficiaries_of_Unemployment_Insurance_Fund,27.9,10000_persons
Beijing,E24_28_Unemployment_Insurance_Revenue,171.3,100_million_yuan
Beijing,E24_28_Unemployment_Insurance_Expenses,180.6,100_million_yuan
Beijing,E24_28_Unemployment_Insurance_Balance_at_Year_End,95.8,100_million_yuan
Beijing,E24_29_Basic_Medical_Insurance_Participants_at_Year_End,1933.6,10000_persons
Beijing,E24_29_Basic_Medical_Insurance_for_Workers,1531.4,10000_persons
Beijing,E24_29_Basic_Medical_Insurance_Workers,1178.8,10000_persons
Beijing,E24_29_Basic_Medical_Insurance_Retirees,352.6,10000_persons
Beijing,E24_29_Basic_Medical_Insurance_for_Urban_and_Rural_Residents,402.1,10000_persons
Beijing,E24_30_Basic_Medical_Insurance_Revenue_Total,2156.6,100_million_yuan
Beijing,E24_30_Basic_Medical_Insurance_Revenue_Workers,2037,100_million_yuan
Beijing,E24_30_Basic_Medical_Insurance_Revenue_Residents,119.6,100_million_yuan
Beijing,E24_30_Basic_Medical_Insurance_Expenses_Total,1404.8,100_million_yuan
Beijing,E24_30_Basic_Medical_Insurance_Expenses_Workers,1280,100_million_yuan
Beijing,E24_30_Basic_Medical_Insurance_Expenses_Residents,124.8,100_million_yuan
Beijing,E24_30_Basic_Medical_Insurance_Balance_at_Year_End_Total,3847.5,100_million_yuan
Beijing,E24_30_Basic_Medical_Insurance_Balance_at_Year_End_Workers,3772.7,100_million_yuan
Beijing,E24_30_Basic_Medical_Insurance_Balance_at_Year_End_Residents,74.8,100_million_yuan
Beijing,E24_31_Work_Related_Injury_Insurance_Participants_at_Year_End,1385.8,10000_persons
Beijing,E24_31_Beneficiaries_of_Work_Related_Injury_Insurance,4.3,10000_persons
Beijing,E24_31_Work_Related_Injury_Insurance_Revenue,66.9,100_million_yuan
Beijing,E24_31_Work_Related_Injury_Insurance_Expenses,63.2,100_million_yuan
Beijing,E24_31_Work_Related_Injury_Insurance_Balance_at_Year_End,47.8,100_million_yuan
Beijing,E24_32_Birth_Insurance_Participants_at_Year_End,1082.1,10000_persons
Beijing,E24_32_Birth_Insurance_Expenses,104.4,100_million_yuan
Beijing,E25_01_Total,1,counts
Beijing,E25_01_10_million_and_over,1,counts
Beijing,E25_01_50_million_10_million,NA,counts
Beijing,E25_01_1_million_5_million,NA,counts
Beijing,E25_01_0_5_million_1_million,NA,counts
Beijing,E25_01_under_0_5_million,NA,counts
Beijing,E25_04_Urban_Area,NA,sq_km
Beijing,E25_04_Area_of_Built_Districts,NA,sq_km
Beijing,E25_04_Population_Density_of_Urban_Area,NA,persons_per_sq_km
Beijing,E25_05_Production_Capacity_of_Tap_Water_Supply_year_end,750.3,cu_m_per_day
Beijing,E25_05_Length_of_Water_Supply_Pipelines_year_end,20509,km
Beijing,E25_05_Total_Annual_Volume_of_Tap_Water_Supply,154605,10000_cu_m
Beijing,E25_05_For_Daily_Use,119120,10000_cu_m
Beijing,E25_05_For_Production_Use,11392,10000_cu_m
Beijing,E25_05_Number_of_Population_with_Access_to_Tap_Water,1926,10000_persons
Beijing,E25_05_Per_Capita_Daily_Water_Consumption_for_Daily_Use,169,liter
Beijing,E25_06_Production_Capacity_of_Gaswork_Gas,NA,cu_m_per_day
Beijing,E25_06_Length_of_Gas_Pipelines_Gaswork_Gas,NA,km
Beijing,E25_06_Length_of_Gas_Pipelines_Natural_Gas,34397,km
Beijing,E25_06_Length_of_Gas_Pipelines_Liquefied_Petroleum_Gas,206,km
Beijing,E25_06_Volume_of_Gas_Supply_Gaswork_Gas,NA,10000_cu_m
Beijing,E25_06_Volume_of_Gas_Supply_Natural_Gas,1925463,10000_cu_m
Beijing,E25_06_Volume_of_Gas_Supply_Liquefied_Petroleum_Gas,98757,ton
Beijing,E25_06_Population_with_Access_to_Gas_Gaswork_Gas,NA,10000_persons
Beijing,E25_06_Population_with_Access_to_Gas_Natural_Gas,1629.4,10000_persons
Beijing,E25_06_Population_with_Access_to_Gas_Liquefied_Petroleum_Gas,296.6,10000_persons
Beijing,E25_07_Heating_Supply_Capacity_Steam,2289,ton_per_hour
Beijing,E25_07_Heating_Supply_Capacity_Hot_Water,52489,Mega_Watts
Beijing,E25_07_Quantity_of_Heat_Supplied_Steam,849,10000_gigajoules
Beijing,E25_07_Quantity_of_Heat_Supplied_Hot_Water,25124,10000_gigajoules
Beijing,E25_07_Length_of_Heating_Pipelines,68902,km
Beijing,E25_07_Area_of_Centralized_Heating,76200,10000_sq_m
Beijing,E25_08_Length_of_Paved_Roads_year_end,9168,km
Beijing,E25_08_Area_of_Paved_Roads_year_end,17418,10000_sq_m
Beijing,E25_08_Number_of_City_Bridges,2515,counts
Beijing,E25_08_Length_of_City_Sewage_Pipes,20930,km
Beijing,E25_08_Daily_Disposal_Capacity_of_City_Sewage,751,10000_cu_m
Beijing,E25_08_Number_of_Street_Lights,638.3,1000_units
Beijing,E25_09_Buses_and_Trolley_Buses_Number_of_Vehicles_in_Operation,21972,counts
Beijing,E25_09_Buses_and_Trolley_Buses_Length_of_Routes_in_Operation,29084,km
Beijing,E25_09_Buses_and_Trolley_Buses_Total_Passenger_Traffic,178947,10000_person_times
Beijing,E25_09_Subways_Light_Rail_Streetcar_Number_of_Carriages_Allocated,7782,counts
Beijing,E25_09_Subways_Light_Rail_Streetcar_Length_in_Operation,879,km
Beijing,E25_09_Subways_Light_Rail_Streetcar_Total_Passenger_Traffic,361916,10000_person_times
Beijing,E25_09_Number_of_Taxis,65848,counts
Beijing,E25_10_Area_of_Green_Space,98479,hectare
Beijing,E25_10_Public_Recreational_Green_Space,37305,hectare
Beijing,E25_10_Number_of_Parks,647,counts
Beijing,E25_10_Area_of_Parks,36861,hectare
Beijing,E25_10_Green_Covered_Rate_of_Built_Districts,49.8,percent
Beijing,E25_11_Road_Area_Cleaned,19446,10000_sq_m
Beijing,E25_11_Volume_of_Domestic_Garbage_Collected_and_Transported,793.8,10000_tons
Beijing,E25_11_Number_of_Special_Vehicles_for_Environmental_Sanitation,11415,counts
Beijing,E25_11_Number_of_Public_Toilets,6924,counts
Beijing,E25_11_Third_Grade_and_Above,6924,counts
Beijing,E25_12_Coverage_of_Urban_Population_with_Access_to_Tap_Water,100,percent
Beijing,E25_12_Coverage_of_Urban_Population_with_Access_to_Gas,100,percent
Beijing,E25_12_Per_Capita_Area_of_Paved_Roads,9.04,sq_m
Beijing,E25_12_Public_Recreational_Green_Space_Per_Capita,17.09,sq_m
Beijing,E25_12_Number_of_Public_Toilets_Per_10000_Population,3.6,counts
Beijing,E25_13_Population_Density,NA,per_sq_km
Beijing,E25_13_Per_Capita_Daily_Water_Consumption_for_Daily_Use,NA,liter
Beijing,E25_13_Water_Coverage_Rate,NA,percent
Beijing,E25_13_Gas_Coverage_Rate,NA,percent
Beijing,E25_13_Density_of_Water_Supply_Pipelines_in_Built_Districts,NA,km_per_sq_km
Beijing,E25_13_Road_Surface_Area_Per_Capita,NA,sq_m
Beijing,E25_13_Density_of_Sewers_in_Built_Districts,NA,km_per_sq_km
Beijing,E25_13_Waste_Water_Treatment_Rate,NA,percent
Beijing,E25_13_Centralized_Treatment_at_Sewage_Treatment_Plants,NA,percent
Beijing,E25_13_Public_Recreational_Green_Space_Per_Capita,NA,sq_m
Beijing,E25_13_Green_Coverage_Rate_of_Built_Districts,NA,percent
Beijing,E25_13_Green_Space_Rate_of_Built_Districts,NA,percent
Beijing,E25_13_Domestic_Garbage_Treatment_Rate,NA,percent
Beijing,E25_13_Rate_of_Domestic_Garbage_Harmless_Treatment,NA,percent
Beijing,E25_14_Rural_Hydropower_Stations,6,counts
Beijing,E25_14_Rural_Hydropower_Installed_Capacity,3.5,10000_kW
Beijing,E25_14_Rural_Hydropower_Annual_Electricity_Generation,0,100_million_kWh
Beijing,E25_14_Consumed_in_Rural_Areas,38.2,100_million_kWh
Beijing,E06_22_Grain_Unprocessed,86.3,kg
Beijing,E06_22_Cereals,74.8,kg
Beijing,E06_22_Edible_Oil_and_Fats,5.7,kg
Beijing,E06_22_Edible_Vegetable_Oil,5.6,kg
Beijing,E06_22_Vegetable_and_Edible_Mushroom,103.9,kg
Beijing,E06_22_Meat_and_Products,27.8,kg
Beijing,E06_22_Pork,15.7,kg
Beijing,E06_22_Beef,4.1,kg
Beijing,E06_22_Mutton,3.3,kg
Beijing,E06_22_Poultry,6.9,kg
Beijing,E06_22_Aquatic_Products,9.1,kg
Beijing,E06_22_Eggs,15.6,kg
Beijing,E06_22_Milk_and_Dairy_Products,17.1,kg
Beijing,E06_22_Fresh_Melons_and_Fruits,65.2,kg
Beijing,E06_22_Sugar,0.8,kg
Beijing,E06_28_Grain_Unprocessed,81.9,kg
Beijing,E06_28_Cereals,70.8,kg
Beijing,E06_28_Edible_Oil_and_Fats,5.3,kg
Beijing,E06_28_Edible_Vegetable_Oil,5.2,kg
Beijing,E06_28_Vegetable_and_Edible_Mushroom,103.5,kg
Beijing,E06_28_Meat_and_Products,26.9,kg
Beijing,E06_28_Pork,14.7,kg
Beijing,E06_28_Beef,4.2,kg
Beijing,E06_28_Mutton,3.1,kg
Beijing,E06_28_Poultry,6.9,kg
Beijing,E06_28_Aquatic_Products,9.2,kg
Beijing,E06_28_Eggs,15.3,kg
Beijing,E06_28_Milk_and_Dairy_Products,17.6,kg
Beijing,E06_28_Fresh_Melons_and_Fruits,65.2,kg
Beijing,E06_28_Sugar,0.7,kg
Beijing,E06_34_Grain_Unprocessed,112.2,kg
Beijing,E06_34_Cereals,98.2,kg
Beijing,E06_34_Edible_Oil_and_Fats,8.4,kg
Beijing,E06_34_Edible_Vegetable_Oil,8.2,kg
Beijing,E06_34_Vegetable_and_Edible_Mushroom,106.3,kg
Beijing,E06_34_Meat_and_Products,33,kg
Beijing,E06_34_Pork,21.6,kg
Beijing,E06_34_Beef,3.3,kg
Beijing,E06_34_Mutton,4,kg
Beijing,E06_34_Poultry,6.8,kg
Beijing,E06_34_Aquatic_Products,8.7,kg
Beijing,E06_34_Eggs,17.5,kg
Beijing,E06_34_Milk_and_Dairy_Products,13.7,kg
Beijing,E06_34_Fresh_Melons_and_Fruits,65.1,kg
Beijing,E06_34_Sugar,1.1,kg
Beijing,E08_12_Sulphur_Dioxide,0.11,10000_tons
Beijing,E08_12_Nitrogen_Oxides,8.99,10000_tons
Beijing,E08_12_Particulate_Matter,0.42,10000_tons
Beijing,E08_14_Common_Industrial_Solid_Wastes_Generated,197,10000_tons
Beijing,E08_14_Integrated_Reuse_of_Common_Industrial_Solid_Wastes,184,10000_tons
Beijing,E08_14_Common_Industrial_Solid_Wastes_Disposed,12,10000_tons
Beijing,E08_14_Stock_of_Common_Industrial_Solid_Wastes,0,10000_tons
Beijing,E08_14_Common_Industrial_Solid_Wastes_Discharged,NA,10000_tons
Beijing,E08_14_Hazardous_Wastes_Generated,30.51,10000_tons
Beijing,E08_14_Integrated_Reuse_and_Disposal_of_Hazardous_Wastes,30.48,10000_tons
Beijing,E08_14_year_end_Stock_of_Hazardous_Wastes,0.13,10000_tons
Beijing,E08_17_Volume_of_Domestic_Garbage_Collected_and_Transported,793.8,10000_tons
Beijing,E08_17_Number_of_Plants_for_Harmless_Treatment_of_Domestic_Garbage,34,number
Beijing,E08_17_Number_of_Plants_Sanitary_Landfill,4,number
Beijing,E08_17_Number_of_Plants_Incinerate,13,number
Beijing,E08_17_Number_of_Plants_Others,17,number
Beijing,E08_17_Harmless_Treatment_Capacity,32126,ton_per_day
Beijing,E08_17_Harmless_Treatment_Capacity_Sanitary_Landfill,731,ton_per_day
Beijing,E08_17_Harmless_Treatment_Capacity_Incinerate,23750,ton_per_day
Beijing,E08_17_Harmless_Treatment_Capacity_Others,7645,ton_per_day
Beijing,E08_17_Volume_of_Domestic_Garbage_Harmlessly_Treated,793.8,10000_tons
Beijing,E08_17_Volume_Treated_Sanitary_Landfill,5.9,10000_tons
Beijing,E08_17_Volume_Treated_Incinerate,609.9,10000_tons
Beijing,E08_17_Volume_Treated_Others,178,10000_tons
Beijing,E08_17_Rate_of_Domestic_Garbage_Harmless_Treatment,100,percent
Beijing,E08_20_Cultivated_Land,130.7,1000_hectares
Beijing,E08_20_Garden_Land,105.3,1000_hectares
Beijing,E08_20_Forest_Land,963.2,1000_hectares
Beijing,E08_20_Grassland,16.1,1000_hectares
Beijing,E08_20_Wetland,3,1000_hectares
Beijing,E08_20_Land_for_Urban_Rural_Industrial_and_Mining_Activities,295.8,1000_hectares
Beijing,E08_20_Land_Used_for_Transport,52.2,1000_hectares
Beijing,E08_20_Land_Used_for_Water_and_Water_Conservancy_Facilities,63.7,1000_hectares
Beijing,E08_21_Area_of_Afforested_Land,107.1,10000_hectares
Beijing,E08_21_Forest_Area,71.82,10000_hectares
Beijing,E08_21_Planted_Forest,43.48,10000_hectares
Beijing,E08_21_Forest_Coverage_Rate,43.77,percent
Beijing,E08_21_Total_Stock_Volume_of_Living_Trees,3000.81,10000_cu_m
Beijing,E08_21_Stock_Volume_of_Forest,2437.36,10000_cu_m
Beijing,E08_33_Investment_in_Urban_Environmental_Infrastructure,1860629,10000_yuan
Beijing,E08_33_Gas_Supply,197424,10000_yuan
Beijing,E08_33_Centralized_Heating,245789,10000_yuan
Beijing,E08_33_Drainage_Works,569118,10000_yuan
Beijing,E08_33_Gardening_and_Greening,630811,10000_yuan
Beijing,E08_33_Environmental_Sanitation,217487,10000_yuan
Beijing,E08_34_Investment_Completed_in_the_Treatment_of_Industrial_Pollution,4658,10000_yuan
Beijing,E08_34_Treatment_of_Wastewater,1055,10000_yuan
Beijing,E08_34_Treatment_of_Waste_Gas,3595,10000_yuan
Beijing,E08_34_Treatment_of_Solid_Waste,NA,10000_yuan
Beijing,E08_34_Treatment_of_Noise_Pollution,NA,10000_yuan
Beijing,E08_34_Treatment_of_Other_Pollution,8,10000_yuan
Beijing,E08_35_Investment_Completed_in_the_Year,1209888,10000_yuan
Beijing,E08_35_Afforestation,100554,10000_yuan
Beijing,E08_35_Forest_Management,89527,10000_yuan
Beijing,E08_35_Grassland_Protection_and_Restoration,NA,10000_yuan
Beijing,E08_35_Wetland_Protection_and_Restoration,2502,10000_yuan
Beijing,E08_35_Desertification_Control,NA,10000_yuan
Beijing,E08_35_Prevention_and_Control_of_Forest_and_Grass_Pests,11936,10000_yuan
Beijing,E08_35_Forest_and_Grass_Fire_Prevention,59443,10000_yuan
Beijing,E08_35_Nature_Reserve_Management_and_Monitoring,4793,10000_yuan
Beijing,E08_35_Biodiversity_Conservation,2584,10000_yuan
Beijing,E08_35_Others,938549,10000_yuan
Beijing,E10_18_Total_Investment_in_Fixed_Assets,5.1,percent
Beijing,E10_18_Agriculture_Forestry_Animal_Husbandry_and_Fishery,10.3,percent
Beijing,E10_18_Mining,-37.1,percent
Beijing,E10_18_Manufacturing,33.8,percent
Beijing,E10_18_Production_and_Supply_of_Electricity_Heating_Gas_and_Water,-8.6,percent
