sample_type,province,location,antibiotic,group_of_antibiotic,mean_concentration,max_concentration,concentration_unit,sample_year,season,full_reference_name,place_in_article_data_extracted_from,reference_number,source_dataset
soil,Shanghai,Yangtze River Delta,Ofloxacin,fluoroquinolones,5.86,498,µg/kg dw,2014.0,summer,"Sun, J., Zeng, Q., Tsang, D. C. W., Zhu, L. Z. & Li, X. D. Antibiotics in the agricultural soils from the Yangtze River Delta, China. Chemosphere 189 (2017).",Zhang 2022 supplementary dataset (Sheet7 record),108,Data_on_Antibiotics_in_China__07_Sheet7.csv
soil,Shanghai,Yangtze River Delta,Oxytetracycline,tetracyclines,18.9,530,µg/kg dw,2014.0,summer,"Sun, J., Zeng, Q., Tsang, D. C. W., Zhu, L. Z. & Li, X. D. Antibiotics in the agricultural soils from the Yangtze River Delta, China. Chemosphere 189 (2017).",Zhang 2022 supplementary dataset (Sheet7 record),108,Data_on_Antibiotics_in_China__07_Sheet7.csv
soil,Shanghai,Yangtze River Delta,Sulfadiazine,sulfonamides,0.03,0.91,µg/kg dw,2014.0,summer,"Sun, J., Zeng, Q., Tsang, D. C. W., Zhu, L. Z. & Li, X. D. Antibiotics in the agricultural soils from the Yangtze River Delta, China. Chemosphere 189 (2017).",Zhang 2022 supplementary dataset (Sheet7 record),108,Data_on_Antibiotics_in_China__07_Sheet7.csv
soil,Shanghai,Yangtze River Delta,Sulfadimethoxine,sulfonamides,1.46,21.5,µg/kg dw,2014.0,summer,"Sun, J., Zeng, Q., Tsang, D. C. W., Zhu, L. Z. & Li, X. D. Antibiotics in the agricultural soils from the Yangtze River Delta, China. Chemosphere 189 (2017).",Zhang 2022 supplementary dataset (Sheet7 record),108,Data_on_Antibiotics_in_China__07_Sheet7.csv
soil,Shanghai,Yangtze River Delta,Sulfadimethoxine,sulfonamides,0.29,2.44,µg/kg dw,2014.0,summer,"Sun, J., Zeng, Q., Tsang, D. C. W., Zhu, L. Z. & Li, X. D. Antibiotics in the agricultural soils from the Yangtze River Delta, China. Chemosphere 189 (2017).",Zhang 2022 supplementary dataset (Sheet7 record),108,Data_on_Antibiotics_in_China__07_Sheet7.csv
soil,Shanghai,Yangtze River Delta,Sulfamerazine,sulfonamides,0.01,0.71,µg/kg dw,2014.0,summer,"Sun, J., Zeng, Q., Tsang, D. C. W., Zhu, L. Z. & Li, X. D. Antibiotics in the agricultural soils from the Yangtze River Delta, China. Chemosphere 189 (2017).",Zhang 2022 supplementary dataset (Sheet7 record),108,Data_on_Antibiotics_in_China__07_Sheet7.csv
soil,Shanghai,Yangtze River Delta,Sulfamethazine,sulfonamides,0.01,0.63,µg/kg dw,2014.0,summer,"Sun, J., Zeng, Q., Tsang, D. C. W., Zhu, L. Z. & Li, X. D. Antibiotics in the agricultural soils from the Yangtze River Delta, China. Chemosphere 189 (2017).",Zhang 2022 supplementary dataset (Sheet7 record),108,Data_on_Antibiotics_in_China__07_Sheet7.csv
soil,Shanghai,Yangtze River Delta,Sulfamethizole,sulfonamides,0.55,111,µg/kg dw,2014.0,summer,"Sun, J., Zeng, Q., Tsang, D. C. W., Zhu, L. Z. & Li, X. D. Antibiotics in the agricultural soils from the Yangtze River Delta, China. Chemosphere 189 (2017).",Zhang 2022 supplementary dataset (Sheet7 record),108,Data_on_Antibiotics_in_China__07_Sheet7.csv
soil,Shanghai,Yangtze River Delta,Tetracycline,tetracyclines,2.07,197,µg/kg dw,2014.0,summer,"Sun, J., Zeng, Q., Tsang, D. C. W., Zhu, L. Z. & Li, X. D. Antibiotics in the agricultural soils from the Yangtze River Delta, China. Chemosphere 189 (2017).",Zhang 2022 supplementary dataset (Sheet7 record),108,Data_on_Antibiotics_in_China__07_Sheet7.csv
soil,Shanghai,Shanghai,Chloramphenicol,other,4600,4830,µg/kg dw,NA,NA,"Ji, X. et al. Antibiotic resistance gene abundances associated with antibiotics and heavy metals in animal manures and agricultural soils adjacent to feedlots in Shanghai; China. Journal of Hazardous Materials 235-236 (2012).",Zhang 2022 supplementary dataset (Sheet7 record),166,Data_on_Antibiotics_in_China__07_Sheet7.csv
soil,Shanghai,"Shanghai, Chongming district, Chongming island",Ciprofloxacin,fluoroquinolones,37.15,NA,µg/kg dw,NA,NA,"Zhao, J. et al. Contents of Fluoroquinolone-Type Antibiotics in the Surroundings of Livegtock Farms in Chongming Island of Shanghai. Journal of Ecology and Rural Environment 33, 120-126, doi:10.11934/j.issn.1673-4831.2017.02.004 (2017).",Zhang 2022 supplementary dataset (Sheet7 record),114,Data_on_Antibiotics_in_China__07_Sheet7.csv
soil,Shanghai,"Shanghai, Chongming district, Chongming island",Enrofloxacin,fluoroquinolones,101.033,NA,µg/kg dw,NA,NA,"Zhao, J. et al. Contents of Fluoroquinolone-Type Antibiotics in the Surroundings of Livegtock Farms in Chongming Island of Shanghai. Journal of Ecology and Rural Environment 33, 120-126, doi:10.11934/j.issn.1673-4831.2017.02.004 (2017).",Zhang 2022 supplementary dataset (Sheet7 record),114,Data_on_Antibiotics_in_China__07_Sheet7.csv
soil,Shanghai,"Shanghai, Chongming district, Chongming island",Norfloxacin,fluoroquinolones,19.2867,NA,µg/kg dw,NA,NA,"Zhao, J. et al. Contents of Fluoroquinolone-Type Antibiotics in the Surroundings of Livegtock Farms in Chongming Island of Shanghai. Journal of Ecology and Rural Environment 33, 120-126, doi:10.11934/j.issn.1673-4831.2017.02.004 (2017).",Zhang 2022 supplementary dataset (Sheet7 record),114,Data_on_Antibiotics_in_China__07_Sheet7.csv
soil,Shanghai,"Shanghai, Chongming district, Chongming island",Ofloxacin,fluoroquinolones,9.003,NA,µg/kg dw,NA,NA,"Zhao, J. et al. Contents of Fluoroquinolone-Type Antibiotics in the Surroundings of Livegtock Farms in Chongming Island of Shanghai. Journal of Ecology and Rural Environment 33, 120-126, doi:10.11934/j.issn.1673-4831.2017.02.004 (2017).",Zhang 2022 supplementary dataset (Sheet7 record),114,Data_on_Antibiotics_in_China__07_Sheet7.csv
soil,Shanghai,Shanghai,Oxytetracycline,tetracyclines,3890,4240,µg/kg dw,NA,NA,"Ji, X. et al. Antibiotic resistance gene abundances associated with antibiotics and heavy metals in animal manures and agricultural soils adjacent to feedlots in Shanghai; China. Journal of Hazardous Materials 235-236 (2012).",Zhang 2022 supplementary dataset (Sheet7 record),166,Data_on_Antibiotics_in_China__07_Sheet7.csv
soil,Shanghai,Shanghai,Sulfadiazine,sulfonamides,2230,2450,µg/kg dw,NA,NA,"Ji, X. et al. Antibiotic resistance gene abundances associated with antibiotics and heavy metals in animal manures and agricultural soils adjacent to feedlots in Shanghai; China. Journal of Hazardous Materials 235-236 (2012).",Zhang 2022 supplementary dataset (Sheet7 record),166,Data_on_Antibiotics_in_China__07_Sheet7.csv
soil,Shanghai,Shanghai,Sulfamethazine,sulfonamides,1470,1630,µg/kg dw,NA,NA,"Ji, X. et al. Antibiotic resistance gene abundances associated with antibiotics and heavy metals in animal manures and agricultural soils adjacent to feedlots in Shanghai; China. Journal of Hazardous Materials 235-236 (2012).",Zhang 2022 supplementary dataset (Sheet7 record),166,Data_on_Antibiotics_in_China__07_Sheet7.csv
soil,Shanghai,Shanghai,Sulfamethoxazole,sulfonamides,1713.33333333333,2210,µg/kg dw,NA,NA,"Ji, X. et al. Antibiotic resistance gene abundances associated with antibiotics and heavy metals in animal manures and agricultural soils adjacent to feedlots in Shanghai; China. Journal of Hazardous Materials 235-236 (2012).",Zhang 2022 supplementary dataset (Sheet7 record),166,Data_on_Antibiotics_in_China__07_Sheet7.csv
soil,Shanghai,Shanghai,Tetracycline,tetracyclines,2233.33333333333,2450,µg/kg dw,NA,NA,"Ji, X. et al. Antibiotic resistance gene abundances associated with antibiotics and heavy metals in animal manures and agricultural soils adjacent to feedlots in Shanghai; China. Journal of Hazardous Materials 235-236 (2012).",Zhang 2022 supplementary dataset (Sheet7 record),166,Data_on_Antibiotics_in_China__07_Sheet7.csv
soil,Shanxi,Fenhe River,Chlortetracycline,tetracyclines,0.01,0.45,µg/kg dw,2017.0,NA,"Zhu, Y. et al. The occurrence and spatial distribution of typical antibiotics in soils along the Fenhe River in Shanxi Province. J. Soils Sed. 20, 889-899, doi:10.1007/s11368-019-02402-7 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),81,Data_on_Antibiotics_in_China__07_Sheet7.csv
soil,Shanxi,Fenhe River,Ciprofloxacin,fluoroquinolones,1.22,13.21,µg/kg dw,2017.0,NA,"Zhu, Y. et al. The occurrence and spatial distribution of typical antibiotics in soils along the Fenhe River in Shanxi Province. J. Soils Sed. 20, 889-899, doi:10.1007/s11368-019-02402-7 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),81,Data_on_Antibiotics_in_China__07_Sheet7.csv
soil,Shanxi,Fenhe River,Enrofloxacin,fluoroquinolones,0.17,1.29,µg/kg dw,2017.0,NA,"Zhu, Y. et al. The occurrence and spatial distribution of typical antibiotics in soils along the Fenhe River in Shanxi Province. J. Soils Sed. 20, 889-899, doi:10.1007/s11368-019-02402-7 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),81,Data_on_Antibiotics_in_China__07_Sheet7.csv
soil,Shanxi,Fenhe River,Norfloxacin,fluoroquinolones,2.54,27.21,µg/kg dw,2017.0,NA,"Zhu, Y. et al. The occurrence and spatial distribution of typical antibiotics in soils along the Fenhe River in Shanxi Province. J. Soils Sed. 20, 889-899, doi:10.1007/s11368-019-02402-7 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),81,Data_on_Antibiotics_in_China__07_Sheet7.csv
soil,Shanxi,Fenhe River,Ofloxacin,fluoroquinolones,1.09,12.22,µg/kg dw,2017.0,NA,"Zhu, Y. et al. The occurrence and spatial distribution of typical antibiotics in soils along the Fenhe River in Shanxi Province. J. Soils Sed. 20, 889-899, doi:10.1007/s11368-019-02402-7 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),81,Data_on_Antibiotics_in_China__07_Sheet7.csv
soil,Shanxi,Fenhe River,Oxytetracycline,tetracyclines,0.83,0.68,µg/kg dw,2017.0,NA,"Zhu, Y. et al. The occurrence and spatial distribution of typical antibiotics in soils along the Fenhe River in Shanxi Province. J. Soils Sed. 20, 889-899, doi:10.1007/s11368-019-02402-7 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),81,Data_on_Antibiotics_in_China__07_Sheet7.csv
soil,Shanxi,Fenhe River,Sulfachinoxalin,sulfonamides,0.01,0.21,µg/kg dw,2017.0,NA,"Zhu, Y. et al. The occurrence and spatial distribution of typical antibiotics in soils along the Fenhe River in Shanxi Province. J. Soils Sed. 20, 889-899, doi:10.1007/s11368-019-02402-7 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),81,Data_on_Antibiotics_in_China__07_Sheet7.csv
soil,Shanxi,Fenhe River,Sulfachinoxalin,sulfonamides,0.02,0.15,µg/kg dw,2017.0,NA,"Zhu, Y. et al. The occurrence and spatial distribution of typical antibiotics in soils along the Fenhe River in Shanxi Province. J. Soils Sed. 20, 889-899, doi:10.1007/s11368-019-02402-7 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),81,Data_on_Antibiotics_in_China__07_Sheet7.csv
soil,Shanxi,Fenhe River,Sulfadiazine,sulfonamides,0.02,0.33,µg/kg dw,2017.0,NA,"Zhu, Y. et al. The occurrence and spatial distribution of typical antibiotics in soils along the Fenhe River in Shanxi Province. J. Soils Sed. 20, 889-899, doi:10.1007/s11368-019-02402-7 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),81,Data_on_Antibiotics_in_China__07_Sheet7.csv
soil,Shanxi,Fenhe River,Sulfadimethoxine,sulfonamides,0.02,0.17,µg/kg dw,2017.0,NA,"Zhu, Y. et al. The occurrence and spatial distribution of typical antibiotics in soils along the Fenhe River in Shanxi Province. J. Soils Sed. 20, 889-899, doi:10.1007/s11368-019-02402-7 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),81,Data_on_Antibiotics_in_China__07_Sheet7.csv
soil,Shanxi,Fenhe River,Sulfameter,sulfonamides,0.01,0.07,µg/kg dw,2017.0,NA,"Zhu, Y. et al. The occurrence and spatial distribution of typical antibiotics in soils along the Fenhe River in Shanxi Province. J. Soils Sed. 20, 889-899, doi:10.1007/s11368-019-02402-7 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),81,Data_on_Antibiotics_in_China__07_Sheet7.csv
soil,Shanxi,Fenhe River,Sulfamethazine,sulfonamides,0.01,0.03,µg/kg dw,2017.0,NA,"Zhu, Y. et al. The occurrence and spatial distribution of typical antibiotics in soils along the Fenhe River in Shanxi Province. J. Soils Sed. 20, 889-899, doi:10.1007/s11368-019-02402-7 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),81,Data_on_Antibiotics_in_China__07_Sheet7.csv
soil,Shanxi,Fenhe River,Sulfamethoxazole,sulfonamides,0.07,0.54,µg/kg dw,2017.0,NA,"Zhu, Y. et al. The occurrence and spatial distribution of typical antibiotics in soils along the Fenhe River in Shanxi Province. J. Soils Sed. 20, 889-899, doi:10.1007/s11368-019-02402-7 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),81,Data_on_Antibiotics_in_China__07_Sheet7.csv
soil,Shanxi,Fenhe River,Sulfamonomethoxine,sulfonamides,0.01,0.08,µg/kg dw,2017.0,NA,"Zhu, Y. et al. The occurrence and spatial distribution of typical antibiotics in soils along the Fenhe River in Shanxi Province. J. Soils Sed. 20, 889-899, doi:10.1007/s11368-019-02402-7 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),81,Data_on_Antibiotics_in_China__07_Sheet7.csv
soil,Shanxi,Fenhe River,Tetracycline,tetracyclines,0.27,5,µg/kg dw,2017.0,NA,"Zhu, Y. et al. The occurrence and spatial distribution of typical antibiotics in soils along the Fenhe River in Shanxi Province. J. Soils Sed. 20, 889-899, doi:10.1007/s11368-019-02402-7 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),81,Data_on_Antibiotics_in_China__07_Sheet7.csv
soil,Shanxi,"Taiyuan, Xiaodian district",Azithromycin,macrolides,0,NA,µg/kg dw,NA,NA,"Li, J., Dong, Y., Sun, Z. & Ding, H. in 16th International Symposium on Water-Rock Interaction Vol. 98 (eds O. Shoukar-Stach et al.) (EDP Sciences, Cedex A, 2019).",Zhang 2022 supplementary dataset (Sheet7 record),33,Data_on_Antibiotics_in_China__07_Sheet7.csv
soil,Shanxi,"Taiyuan, Xiaodian district",Chlortetracycline,tetracyclines,19.928,NA,µg/kg dw,NA,NA,"Li, J., Dong, Y., Sun, Z. & Ding, H. in 16th International Symposium on Water-Rock Interaction Vol. 98 (eds O. Shoukar-Stach et al.) (EDP Sciences, Cedex A, 2019).",Zhang 2022 supplementary dataset (Sheet7 record),33,Data_on_Antibiotics_in_China__07_Sheet7.csv
soil,Shanxi,"Taiyuan, Xiaodian district",Ciprofloxacin,fluoroquinolones,53.576,NA,µg/kg dw,NA,NA,"Li, J., Dong, Y., Sun, Z. & Ding, H. in 16th International Symposium on Water-Rock Interaction Vol. 98 (eds O. Shoukar-Stach et al.) (EDP Sciences, Cedex A, 2019).",Zhang 2022 supplementary dataset (Sheet7 record),33,Data_on_Antibiotics_in_China__07_Sheet7.csv
soil,Shanxi,Fenhe River,Ciprofloxacin,fluoroquinolones,1.22,13.21,µg/kg dw,NA,NA,"Zhu, Y. et al. Residual characteristics and risk assessment of quinolones in agricultural soil along the Fenhe River. Huanjing Kexue Xuebao 39, 1989-1998, doi:10.13671/j.hjkxxb.2019.0023 (2019).",Zhang 2022 supplementary dataset (Sheet7 record),47,Data_on_Antibiotics_in_China__07_Sheet7.csv
soil,Shanxi,"Taiyuan, Xiaodian district",Clarithromycin,macrolides,0.25,NA,µg/kg dw,NA,NA,"Li, J., Dong, Y., Sun, Z. & Ding, H. in 16th International Symposium on Water-Rock Interaction Vol. 98 (eds O. Shoukar-Stach et al.) (EDP Sciences, Cedex A, 2019).",Zhang 2022 supplementary dataset (Sheet7 record),33,Data_on_Antibiotics_in_China__07_Sheet7.csv
soil,Shanxi,"Taiyuan, Xiaodian district",Doxycycline,tetracyclines,21.392,NA,µg/kg dw,NA,NA,"Li, J., Dong, Y., Sun, Z. & Ding, H. in 16th International Symposium on Water-Rock Interaction Vol. 98 (eds O. Shoukar-Stach et al.) (EDP Sciences, Cedex A, 2019).",Zhang 2022 supplementary dataset (Sheet7 record),33,Data_on_Antibiotics_in_China__07_Sheet7.csv
soil,Shanxi,"Taiyuan, Xiaodian district",Enrofloxacin,fluoroquinolones,234.978,NA,µg/kg dw,NA,NA,"Li, J., Dong, Y., Sun, Z. & Ding, H. in 16th International Symposium on Water-Rock Interaction Vol. 98 (eds O. Shoukar-Stach et al.) (EDP Sciences, Cedex A, 2019).",Zhang 2022 supplementary dataset (Sheet7 record),33,Data_on_Antibiotics_in_China__07_Sheet7.csv
soil,Shanxi,"Taiyuan, Xiaodian district",Enrofloxacin,fluoroquinolones,68.314,NA,µg/kg dw,NA,NA,"Li, J., Dong, Y., Sun, Z. & Ding, H. in 16th International Symposium on Water-Rock Interaction Vol. 98 (eds O. Shoukar-Stach et al.) (EDP Sciences, Cedex A, 2019).",Zhang 2022 supplementary dataset (Sheet7 record),33,Data_on_Antibiotics_in_China__07_Sheet7.csv
soil,Shanxi,Fenhe River,Enrofloxacin,fluoroquinolones,0.17,1.29,µg/kg dw,NA,NA,"Zhu, Y. et al. Residual characteristics and risk assessment of quinolones in agricultural soil along the Fenhe River. Huanjing Kexue Xuebao 39, 1989-1998, doi:10.13671/j.hjkxxb.2019.0023 (2019).",Zhang 2022 supplementary dataset (Sheet7 record),47,Data_on_Antibiotics_in_China__07_Sheet7.csv
soil,Shanxi,"Taiyuan, Xiaodian district",Erythromycin,macrolides,13.636,NA,µg/kg dw,NA,NA,"Li, J., Dong, Y., Sun, Z. & Ding, H. in 16th International Symposium on Water-Rock Interaction Vol. 98 (eds O. Shoukar-Stach et al.) (EDP Sciences, Cedex A, 2019).",Zhang 2022 supplementary dataset (Sheet7 record),33,Data_on_Antibiotics_in_China__07_Sheet7.csv
soil,Shanxi,"Taiyuan, Xiaodian district",Fleroxacin,fluoroquinolones,81.278,NA,µg/kg dw,NA,NA,"Li, J., Dong, Y., Sun, Z. & Ding, H. in 16th International Symposium on Water-Rock Interaction Vol. 98 (eds O. Shoukar-Stach et al.) (EDP Sciences, Cedex A, 2019).",Zhang 2022 supplementary dataset (Sheet7 record),33,Data_on_Antibiotics_in_China__07_Sheet7.csv
soil,Shanxi,"Taiyuan, Xiaodian district",Gatifloxacin,fluoroquinolones,16.038,NA,µg/kg dw,NA,NA,"Li, J., Dong, Y., Sun, Z. & Ding, H. in 16th International Symposium on Water-Rock Interaction Vol. 98 (eds O. Shoukar-Stach et al.) (EDP Sciences, Cedex A, 2019).",Zhang 2022 supplementary dataset (Sheet7 record),33,Data_on_Antibiotics_in_China__07_Sheet7.csv
soil,Shanxi,"Taiyuan, Xiaodian district",Lomefloxacin,fluoroquinolones,20.33,NA,µg/kg dw,NA,NA,"Li, J., Dong, Y., Sun, Z. & Ding, H. in 16th International Symposium on Water-Rock Interaction Vol. 98 (eds O. Shoukar-Stach et al.) (EDP Sciences, Cedex A, 2019).",Zhang 2022 supplementary dataset (Sheet7 record),33,Data_on_Antibiotics_in_China__07_Sheet7.csv
