scenario,matrix,env_class,endpoint,driver_metric,n_provinces,n_clusters,env_records_total,env_refs_total,n_units,env_year_min,env_year_max,env_amr_rho,env_amr_p,partial_env_amr_rho,partial_env_amr_p,cluster_contrast_p,cluster_contrast_epsilon,driver_env_rho,driver_env_p,driver_amr_rho,driver_amr_p,coherent_direction,loo_sign_stability,loo_influence_ratio,loo_most_influential_province,env_amr_q_fdr,partial_env_amr_q_fdr
all_years,sludge,tetracyclines,A. baumannii | Ciprofloxacin,sewage_pipe_length_2024,14,3,77,19,2,2004,2020,-0.43234601527373523,0.12260640653877192,-0.44175824175824174,0.11377750302872344,0.30098512187415105,0.03648989898989916,0.26764277135993136,0.3549157774316807,0.4197802197802198,0.13510107382914258,FALSE,1,0.4902992168942037,Qinghai,0.8841429904680959,0.8138668527285788
all_years,surface water,fluoroquinolones,E. coli | Ceftriaxone,milk_output_2024,15,3,77,21,1,2015,2024,0.43214285714285705,0.10769303754639804,0.3785714285714285,0.1640908265592207,0.27743910513984715,0.014965986394557854,0.42857142857142855,0.11096021426087677,0.275,0.32121117331937676,TRUE,1,0.47997457088366197,Tibet,0.8797847845183826,0.8378633175552082
all_years,surface water,fluoroquinolones,P. aeruginosa | Gentamicin,chemical_fertilizers_2024,15,3,77,21,1,2015,2024,0.43214285714285705,0.10769303754639804,0.38928571428571423,0.15151193679039388,0.27743910513984715,0.014965986394557854,0.4107142857142857,0.1283286460157489,0.6464285714285715,0.009214550689979973,TRUE,1,0.3032422123331213,Hebei,0.8797847845183826,0.8334416432151582
all_years,sediment,lincosamides,E. coli | Cefotaxime,chemical_fertilizers_2024,13,3,26,22,1,2010,2018,-0.4319123755863727,0.14053110184653042,-0.5054945054945056,0.07803332731018385,0.2592759711301179,0.06997245179063301,-0.23933997882811733,0.4309595500618638,0.5769230769230769,0.03899262343244824,TRUE,1,0.27320565172282646,Hebei,0.9027002041668268,0.7507306204313801
all_years,sediment,lincosamides,E. coli | Ceftazidime,total_aquatic_products_2024,13,3,26,22,1,2010,2018,-0.4319123755863727,0.14053110184653042,-0.39010989010989017,0.1875741161338378,0.2592759711301179,0.06997245179063301,0.3218710060102268,0.2835130785985348,-0.4175824175824176,0.15567475363347455,TRUE,1,0.326904018515958,Guangdong,0.9027002041668268,0.8528211362044058
all_years,sediment,lincosamides,E. coli | Meropenem,EconomicScaleIndex,13,3,26,22,1,2010,2018,0.4319123755863727,0.14053110184653042,0.45054945054945056,0.12233188767803571,0.2592759711301179,0.06997245179063301,0.2066115702479339,0.4982454329898226,0.6354889093022426,0.019586594816267955,TRUE,1,0.3218631925529982,Jiangsu,0.9027002041668268,0.8138668527285788
all_years,soil,fluoroquinolones,S. aureus | Nitrofurantoin,grp_per_capita_2024,23,3,318,64,2,2006,2020,-0.43114968594497644,0.03997281378567283,-0.20849802371541504,0.3397253478384772,0.9845108143090242,0,0.41433880369482834,0.04933753133495683,-0.4090909090909091,0.052585231858250224,TRUE,1,0.2989581808591858,Zhejiang,0.8667757141803278,0.9268335373285431
all_years,soil,sulfonamides,A. baumannii | Cefepime,sewage_pipe_length_2024,20,3,313,56,2,2006,2019,0.43029499561308515,0.058253249629521414,0.2962406015037594,0.2047182974286215,0.22138678024989444,0.059746349446122726,0.5516216055845504,0.011689585959119946,0.23609022556390977,0.3162939707830972,TRUE,1,0.2447784024469789,Henan,0.8667757141803278,0.8680942753677526
all_years,sediment,tetracyclines,P. aeruginosa | Ciprofloxacin,urban_env_infra_investment_2024,23,3,693,129,2,2004,2025,-0.4289597363472325,0.04110674493868975,-0.3201581027667984,0.13640197751758237,0.06310630550908343,0.17629345855989417,-0.35334816991736323,0.09813788776686909,0.516798418972332,0.01156963491205538,TRUE,1,0.47602315027583914,Qinghai,0.8667757141803278,0.8234711270505317
all_years,surface water,macrolides,K. pneumoniae | Ampicillin,freshwater_aquatic_products_2024,14,3,42,16,1,2015,2023,-0.42857142857142855,0.1262738881593127,0.054945054945054944,0.8520077036323677,0.006641885476426646,0.5788497217068641,-0.4153846153846154,0.1396659475175257,0.7406593406593407,0.0024451976404460214,TRUE,1,0.2435897435897439,Anhui,0.8907699548976915,0.9842154623604513
all_years,wastewater effluent,sulfonamides,A. baumannii | Levofloxacin,LivestockAquacultureIndex,6,2,13,7,1,2018,2022,0.42857142857142855,0.39650145772594747,NA,NA,NA,NA,0.3188740696088466,0.5379005604702051,-0.23190841426097938,0.6583735712609271,FALSE,1,0.7666666666666667,Jiangxi,0.9582118561710397,NA
all_years,wastewater effluent,sulfonamides,A. baumannii | Minocycline,LivestockAquacultureIndex,6,2,13,7,1,2018,2022,0.42857142857142855,0.39650145772594747,NA,NA,NA,NA,0.3188740696088466,0.5379005604702051,0.898645105261295,0.014888622005580361,TRUE,0.8333333333333334,1.3333333333333328,Jiangxi,0.9582118561710397,NA
all_years,wastewater effluent,sulfonamides,E. coli | Nitrofurantoin,EconomicScaleIndex,6,2,13,7,1,2018,2022,0.42857142857142855,0.39650145772594747,NA,NA,NA,NA,-0.20291986247835694,0.699797968157019,-0.8116794499134278,0.0498575851013405,TRUE,0.6666666666666666,1,Anhui,0.9582118561710397,NA
all_years,wastewater effluent,sulfonamides,K. pneumoniae | Ampicillin,EconomicScaleIndex,6,2,13,7,1,2018,2022,0.42857142857142855,0.39650145772594747,NA,NA,NA,NA,-0.20291986247835694,0.699797968157019,-0.753702346348183,0.08352328137325972,TRUE,1,0.7666666666666667,Anhui,0.9582118561710397,NA
all_years,wastewater effluent,sulfonamides,K. pneumoniae | Cefotaxime,LivestockAquacultureIndex,6,2,13,7,1,2018,2022,-0.42857142857142855,0.39650145772594747,NA,NA,NA,NA,0.3188740696088466,0.5379005604702051,-0.49280538030458115,0.3206325828658276,TRUE,1,0.7666666666666667,Anhui,0.9582118561710397,NA
all_years,wastewater effluent,sulfonamides,K. pneumoniae | Imipenem,LivestockAquacultureIndex,6,2,13,7,1,2018,2022,-0.42857142857142855,0.39650145772594747,NA,NA,NA,NA,0.3188740696088466,0.5379005604702051,-0.5217939320872036,0.2883432338003937,TRUE,0.8333333333333334,1,Jiangsu,0.9582118561710397,NA
all_years,wastewater effluent,sulfonamides,P. aeruginosa | Ciprofloxacin,EconomicScaleIndex,6,2,13,7,1,2018,2022,-0.42857142857142855,0.39650145772594747,NA,NA,NA,NA,-0.20291986247835694,0.699797968157019,0.5217939320872036,0.2883432338003937,TRUE,1,0.7666666666666667,Anhui,0.9582118561710397,NA
all_years,wastewater effluent,sulfonamides,S. aureus | Gentamicin,LivestockAquacultureIndex,6,2,13,7,1,2018,2022,-0.42857142857142855,0.39650145772594747,NA,NA,NA,NA,0.3188740696088466,0.5379005604702051,0.34786262139146906,0.49925321811463336,FALSE,1,0.6333333333333331,Shandong,0.9582118561710397,NA
all_years,sediment,beta-lactams,P. aeruginosa | Cefepime,LivestockAquacultureIndex,7,3,34,15,1,2012,2018,0.42857142857142844,0.337368311085824,NA,NA,0.8983973213480706,0,-0.14285714285714285,0.7599453002180931,-0.5714285714285714,0.18020198891152778,TRUE,1,0.6666666666666666,Jiangxi,0.9323150863286164,NA
all_years,sediment,beta-lactams,E. coli | Ciprofloxacin,LivestockAquacultureIndex,7,3,34,15,1,2012,2018,-0.42857142857142844,0.3373683110858241,NA,NA,0.8983973213480706,0,-0.14285714285714285,0.7599453002180931,-0.5,0.2531699951003227,FALSE,1,0.5333333333333338,Shaanxi,0.9323150863286164,NA
all_years,sediment,beta-lactams,E. coli | Levofloxacin,EconomicScaleIndex,7,3,34,15,1,2012,2018,-0.42857142857142844,0.3373683110858241,NA,NA,0.8983973213480706,0,-0.14285714285714285,0.7599453002180931,0.35714285714285715,0.4316113520383284,TRUE,1,0.8,Jiangxi,0.9323150863286164,NA
all_years,sediment,beta-lactams,K. pneumoniae | Cefoxitin,LivestockAquacultureIndex,7,3,34,15,1,2012,2018,-0.42857142857142844,0.3373683110858241,NA,NA,0.8983973213480706,0,-0.14285714285714285,0.7599453002180931,-0.21428571428571427,0.6445115810207208,FALSE,1,0.5333333333333332,Shanghai,0.9323150863286164,NA
all_years,sediment,beta-lactams,K. pneumoniae | Nitrofurantoin,EconomicScaleIndex,7,3,34,15,1,2012,2018,-0.42857142857142844,0.3373683110858241,NA,NA,0.8983973213480706,0,-0.14285714285714285,0.7599453002180931,0.75,0.052181400457058,TRUE,1,0.5333333333333332,Shaanxi,0.9323150863286164,NA
all_years,sediment,beta-lactams,S. aureus | Amikacin,EconomicScaleIndex,7,3,34,15,1,2012,2018,-0.42857142857142844,0.3373683110858241,NA,NA,0.8983973213480706,0,-0.14285714285714285,0.7599453002180931,0.25,0.5887244480896832,TRUE,1,0.6666666666666666,Hubei,0.9323150863286164,NA
all_years,sediment,beta-lactams,S. aureus | Chloramphenicol,WastewaterHealthIndex,7,3,34,15,1,2012,2018,-0.42857142857142844,0.3373683110858241,NA,NA,0.8983973213480706,0,0.14547859349066158,0.7556330131047917,-0.5455447255899809,0.205281505228726,TRUE,1,0.8000000000000006,Hubei,0.9323150863286164,NA
all_years,surface water,diaminopyrimidines,E. coli | Imipenem,LivestockAquacultureIndex,7,2,9,8,1,2018,2024,-0.42857142857142844,0.3373683110858241,NA,NA,NA,NA,-0.5714285714285714,0.18020198891152778,0.6071428571428571,0.1482311614811615,TRUE,1,0.8,Guangxi,0.9323150863286164,NA
all_years,surface water,diaminopyrimidines,E. coli | Meropenem,LivestockAquacultureIndex,7,2,9,8,1,2018,2024,-0.42857142857142844,0.3373683110858241,NA,NA,NA,NA,-0.5714285714285714,0.18020198891152778,0.6071428571428571,0.1482311614811615,TRUE,1,0.8,Guangxi,0.9323150863286164,NA
all_years,sludge,tetracyclines,A. baumannii | Amikacin,WastewaterHealthIndex,14,3,77,19,2,2004,2020,-0.42777092516501847,0.12706109361948106,-0.5208791208791208,0.056153927343702656,0.30098512187415105,0.03648989898989916,0.27740330061302765,0.3369525462308456,0.4603535396429632,0.09763244198781369,FALSE,1,0.4269625487965329,Qinghai,0.8907699548976915,0.7095844995310587
all_years,soil,fluoroquinolones,P. aeruginosa | Ciprofloxacin,hospitals_count_2024,23,3,318,64,2,2006,2020,-0.424721995672861,0.04337253203431405,-0.6254940711462451,0.0014134791654659385,0.9845108143090242,0,-0.5305316663061466,0.00920503544877101,0.4683794466403162,0.0241864930843233,TRUE,1,0.22645882069637657,Guizhou,0.8667757141803278,0.3448468139795708
all_years,soil,tetracyclines,E. coli | Ampicillin,hogs_year_end_2024,24,3,312,68,2,2007,2022,-0.4243478260869564,0.038760097639367115,-0.30956521739130427,0.14101146711310492,0.48567178524771265,0,-0.2643478260869565,0.2119392787870507,0.6965217391304348,1.5626257645940972e-4,TRUE,1,0.32265275707898683,Zhejiang,0.8667757141803278,0.8234711270505317
all_years,sediment,phenicols,A. baumannii | Tigecycline,grp_per_capita_2024,14,3,58,25,1,2006,2020,-0.42417582417582417,0.13063731043811047,-0.5164835164835164,0.058637163441278554,0.20022103787458767,0.11060606060606078,-0.6263736263736264,0.016541935428871186,0.0945054945054945,0.7479382611415478,TRUE,1,0.2564766839378241,Jilin,0.8907699548976915,0.7193041300970549
all_years,surface water,macrolides,K. pneumoniae | Ciprofloxacin,chemical_fertilizers_2024,14,3,42,16,1,2015,2023,-0.42417582417582417,0.13063731043811047,-0.2,0.49300373504000006,0.006641885476426646,0.5788497217068641,-0.512087912087912,0.061198486156458405,0.7758241758241758,0.001108478667778739,TRUE,1,0.5414507772020726,Guangdong,0.8907699548976915,0.9606462350922552
all_years,sediment,diaminopyrimidines,E. coli | Amikacin,urban_env_infra_investment_2024,18,3,122,45,2,2008,2020,-0.4241486068111455,0.07938890239460483,-0.325077399380805,0.18808478142236898,0.01039862314664235,0.47547758284600455,-0.22807017543859648,0.3627002084947104,0.4716202270381837,0.0481689767895532,TRUE,1,0.39263990267639926,Zhejiang,0.8667757141803278,0.8528211362044058
all_years,soil,phenicols,E. coli | Amikacin,milk_output_2024,10,3,22,13,1,2007,2016,-0.4233447522064957,0.22281810428303186,0.19999999999999996,0.5795840000000001,0.17609777149412834,0.11860744297719157,-0.7301163117764201,0.01650624549810055,0.7696969696969697,0.009221952722216011,TRUE,1,0.35932735664093446,Shandong,0.9077420142945268,0.9606462350922552
all_years,soil,phenicols,K. pneumoniae | Ertapenem,LivestockAquacultureIndex,10,3,22,13,1,2007,2016,0.4233447522064957,0.2228181042830321,0.17575757575757575,0.6271883447764844,0.17609777149412834,0.11860744297719157,-0.791470623690405,0.0063770841870565975,-0.6,0.0666879999999999,TRUE,1,0.6417236486076052,Guangdong,0.9077420142945268,0.9643538787526716
all_years,soil,diaminopyrimidines,K. pneumoniae | Amikacin,grp_2024,8,3,9,8,1,2008,2015,-0.42171735612289496,0.2980286979370499,-0.761904761904762,0.02800493915307187,0.24103244438393973,0.07490909090909051,-0.2771285483093309,0.5063754253085381,0.8095238095238095,0.014902667686230074,TRUE,1,0.837264240299349,Hubei,0.9094418877550858,0.5536685420358437
all_years,surface water,tetracyclines,E. coli | Ceftriaxone,grp_per_capita_2024,15,2,42,17,1,2015,2024,0.4214285714285714,0.11769939585541658,0.28571428571428564,0.3019363513225497,1,0,-0.49642857142857144,0.059797413749923985,-0.325,0.237225438237234,TRUE,1,0.3089960886571056,Hunan,0.8797847845183826,0.9122214762504753
all_years,sludge,macrolides,E. coli | Levofloxacin,milk_output_2024,14,3,77,25,1,2005,2017,-0.4204986644677089,0.13436459633396478,-0.45054945054945056,0.10593278527264058,0.8556343441410651,0,-0.34262854141813315,0.23045006637631998,0.7494505494505495,0.002030145549100648,TRUE,1,0.32329792768755966,Guangdong,0.8947686822535876,0.7856392140547968
all_years,sediment,phenicols,E. coli | Meropenem,sewage_disposal_capacity_2024,14,3,58,25,1,2006,2020,-0.4197802197802198,0.13510107382914271,-0.12967032967032965,0.658619276321178,0.20022103787458767,0.11060606060606078,-0.42417582417582417,0.13063731043811047,0.7318681318681318,0.002924630946811924,TRUE,1,0.41361256544502617,Guangdong,0.8952520789120342,0.9729669155213013
all_years,soil,sulfonamides,A. baumannii | Meropenem,EconomicScaleIndex,20,3,313,56,2,2006,2019,0.41823769275877803,0.06648338050553473,0.1218045112781955,0.608956622164901,0.22138678024989444,0.059746349446122726,0.5737461236962149,0.008166765310944247,0.30560802318026614,0.1900834417914166,TRUE,1,0.23440018520087902,Henan,0.8667757141803278,0.9606462350922552
all_years,wastewater effluent,macrolides,E. coli | Imipenem,population_2024,10,3,27,10,1,2018,2024,-0.41818181818181815,0.22911284098281884,-0.6242424242424242,0.05371776721716757,0.09424870603515988,0.3890909090909095,-0.41818181818181815,0.22911284098281884,0.696969696969697,0.02509667588225183,TRUE,1,0.315217391304348,Zhejiang,0.9077420142945268,0.7068421453427418
all_years,wastewater effluent,macrolides,E. coli | Tigecycline,urban_share_2024,10,3,27,10,1,2018,2024,0.41818181818181815,0.22911284098281884,0.2363636363636363,0.5108853175152004,0.09424870603515988,0.3890909090909095,-0.23636363636363636,0.5108853175152004,-0.8181818181818182,0.003814920082550725,TRUE,1,0.5217391304347826,Guangdong,0.9077420142945268,0.9606462350922552
all_years,wastewater effluent,macrolides,K. pneumoniae | Cefazolin,freshwater_aquatic_products_2024,10,3,27,10,1,2018,2024,-0.41818181818181815,0.22911284098281884,-0.32121212121212117,0.36546831043867045,0.09424870603515988,0.3890909090909095,-0.4909090909090909,0.14965567342083683,0.7696969696969697,0.009221952722216011,TRUE,1,0.6739130434782609,Zhejiang,0.9077420142945268,0.9302154792872848
all_years,wastewater effluent,macrolides,K. pneumoniae | Ertapenem,chemical_fertilizers_2024,10,3,27,10,1,2018,2024,-0.41818181818181815,0.22911284098281884,-0.49090909090909085,0.14965567342083683,0.09424870603515988,0.3890909090909095,0.5151515151515151,0.1275528697032343,-0.696969696969697,0.025096675882251923,TRUE,1,0.5942028985507246,Guangdong,0.9077420142945268,0.8334416432151582
all_years,wastewater effluent,macrolides,K. pneumoniae | Tobramycin,milk_output_2024,10,3,27,10,1,2018,2024,-0.41818181818181815,0.22911284098281884,-0.19999999999999996,0.5795840000000001,0.09424870603515988,0.3890909090909095,0.47878787878787876,0.16152292801745585,-0.696969696969697,0.025096675882251923,TRUE,1,0.4021739130434782,Heilongjiang,0.9077420142945268,0.9606462350922552
all_years,wastewater effluent,macrolides,S. aureus | Penicillin G,freshwater_aquatic_products_2024,10,3,27,10,1,2018,2024,0.41818181818181815,0.22911284098281884,0.47878787878787876,0.16152292801745585,0.09424870603515988,0.3890909090909095,-0.4909090909090909,0.14965567342083683,-0.6,0.0666879999999999,TRUE,1,0.992753623188406,Heilongjiang,0.9077420142945268,0.8334416432151582
all_years,surface water,fluoroquinolones,S. aureus | Trimethoprim/Sulfamethoxazole,milk_output_2024,15,3,77,21,1,2015,2024,0.4178571428571428,0.1211725360218785,0.38928571428571423,0.15151193679039388,0.27743910513984715,0.014965986394557854,0.42857142857142855,0.11096021426087677,0.7607142857142857,9.911286119823697e-4,TRUE,1,0.31097961867192636,Hebei,0.8829300519306434,0.8334416432151582
all_years,sediment,macrolides,S. aureus | Trimethoprim/Sulfamethoxazole,freshwater_aquatic_products_2024,23,3,430,93,2,2008,2025,0.4169960474308301,0.047753648476345424,0.38636363636363635,0.06859702156027192,0.003177020108859277,0.4751811594202898,-0.4901185770750988,0.017589302048693578,-0.5573122529644269,0.005732392601422864,TRUE,1,0.4285714285714288,Guangdong,0.8667757141803278,0.7507306204313801
all_years,wastewater influent,sulfonamides,A. baumannii | Gentamicin,freshwater_aquatic_products_2024,9,3,30,9,1,2016,2024,0.4166666666666667,0.26458604674749603,0.7166666666666667,0.02981803569584527,0.8007374029168087,0,-0.6333333333333333,0.06708578689234561,0.25,0.5164895523012263,FALSE,1,0.485714285714286,Anhui,0.9077420142945268,0.5640067506074175
all_years,wastewater influent,sulfonamides,A. baumannii | Minocycline,freshwater_aquatic_products_2024,9,3,30,9,1,2016,2024,0.4166666666666667,0.26458604674749603,0.4666666666666667,0.2053863511058118,0.8007374029168087,0,-0.6333333333333333,0.06708578689234561,0.06666666666666667,0.8646897846262037,FALSE,1,0.6000000000000001,Liaoning,0.9077420142945268,0.8680942753677526
all_years,wastewater influent,sulfonamides,K. pneumoniae | Chloramphenicol,freshwater_aquatic_products_2024,9,3,30,9,1,2016,2024,-0.4166666666666667,0.26458604674749603,-0.26666666666666666,0.487922274838701,0.8007374029168087,0,-0.6333333333333333,0.06708578689234561,0.8333333333333334,0.005265691029161737,TRUE,1,0.6000000000000001,Henan,0.9077420142945268,0.9606462350922552
all_years,wastewater influent,sulfonamides,P. aeruginosa | Amikacin,freshwater_aquatic_products_2024,9,3,30,9,1,2016,2024,0.4166666666666667,0.26458604674749603,0.48333333333333334,0.18746985521554207,0.8007374029168087,0,-0.6333333333333333,0.06708578689234561,-0.2833333333333333,0.4600303289657205,TRUE,1,0.42857142857142877,Anhui,0.9077420142945268,0.8528211362044058
all_years,sediment,lincosamides,K. pneumoniae | Trimethoprim/Sulfamethoxazole,total_aquatic_products_2024,13,3,26,22,1,2010,2018,0.4154061701499508,0.1580634335810994,0.6923076923076923,0.008730317796749324,0.2592759711301179,0.06997245179063301,0.3218710060102268,0.2835130785985348,0.3241758241758242,0.27988186889313993,TRUE,1,0.6442059740791466,Zhejiang,0.9040897335352907,0.4153533287640718
