province,endpoint,bacteria_species,amr_antibiotic,amr_class,amr_mean_2019_2024,amr_2019_2024_change,total_strains_2019_2024,n_years,sentinel_endpoint,cluster_id,cluster_name
Liaoning,S. aureus | Cefoxitin,S. aureus,Cefoxitin,cephalosporins,12.209053506204167,-5.571432411670683,7003,6,FALSE,2,Urban-industrial wastewater core
Liaoning,S. aureus | Chloramphenicol,S. aureus,Chloramphenicol,other,9.196801166281995,0.6771713495254517,5752,6,FALSE,2,Urban-industrial wastewater core
Liaoning,S. aureus | Ciprofloxacin,S. aureus,Ciprofloxacin,fluoroquinolones,25.917768563001225,-0.3121376037597656,24516,6,FALSE,2,Urban-industrial wastewater core
Liaoning,S. aureus | Clindamycin,S. aureus,Clindamycin,other,36.065726336943534,0.9415090084075928,32255,6,FALSE,2,Urban-industrial wastewater core
Liaoning,S. aureus | Erythromycin,S. aureus,Erythromycin,macrolides,72.40949856638082,-3.345668315887451,35331,6,TRUE,2,Urban-industrial wastewater core
Liaoning,S. aureus | Gentamicin,S. aureus,Gentamicin,aminoglycosides,11.646779265897493,-6.744778901338577,35366,6,FALSE,2,Urban-industrial wastewater core
Liaoning,S. aureus | Levofloxacin,S. aureus,Levofloxacin,fluoroquinolones,24.77891595208027,-2.435982227325443,28609,6,FALSE,2,Urban-industrial wastewater core
Liaoning,S. aureus | Linezolid,S. aureus,Linezolid,other,0,0,35552,6,FALSE,2,Urban-industrial wastewater core
Liaoning,S. aureus | Nitrofurantoin,S. aureus,Nitrofurantoin,other,1.1740684078617907,-2.0775453187525272,7836,6,FALSE,2,Urban-industrial wastewater core
Liaoning,S. aureus | Oxacillin,S. aureus,Oxacillin,other,16.546600245866877,-4.552958905696869,35536,6,FALSE,2,Urban-industrial wastewater core
Liaoning,S. aureus | Penicillin G,S. aureus,Penicillin G,other,88.52444095463751,-5.332040786743164,32774,6,FALSE,2,Urban-industrial wastewater core
Liaoning,S. aureus | Rifampicin,S. aureus,Rifampicin,other,2.2210961919184258,-1.3640634715557098,35523,6,FALSE,2,Urban-industrial wastewater core
Liaoning,S. aureus | Teicoplanin,S. aureus,Teicoplanin,other,0,0,13747,6,FALSE,2,Urban-industrial wastewater core
Liaoning,S. aureus | Tetracycline,S. aureus,Tetracycline,tetracyclines,14.752216600388893,-7.79450535774231,25264,6,FALSE,2,Urban-industrial wastewater core
Liaoning,S. aureus | Vancomycin,S. aureus,Vancomycin,other,0,0,35708,6,FALSE,2,Urban-industrial wastewater core
Ningxia,A. baumannii | Amikacin,A. baumannii,Amikacin,aminoglycosides,35.12735316523682,4.335463047027588,9030,6,FALSE,3,Inland surveillance-gap belt
Ningxia,A. baumannii | Aztreonam,A. baumannii,Aztreonam,other,60.12084651569585,28.730010986328125,993,6,FALSE,3,Inland surveillance-gap belt
Ningxia,A. baumannii | Cefepime,A. baumannii,Cefepime,cephalosporins,37.22194420028279,-10.996314883232117,11958,6,FALSE,3,Inland surveillance-gap belt
Ningxia,A. baumannii | Cefotaxime,A. baumannii,Cefotaxime,cephalosporins,29.16378713088688,-36.60800904035568,2894,6,FALSE,3,Inland surveillance-gap belt
Ningxia,A. baumannii | Ceftazidime,A. baumannii,Ceftazidime,cephalosporins,40.321744243035866,-0.7897675037384033,11562,6,FALSE,3,Inland surveillance-gap belt
Ningxia,A. baumannii | Ceftriaxone,A. baumannii,Ceftriaxone,cephalosporins,34.13949112477178,-25.109778344631195,6409,6,FALSE,3,Inland surveillance-gap belt
Ningxia,A. baumannii | Ciprofloxacin,A. baumannii,Ciprofloxacin,fluoroquinolones,42.62840714645094,-7.620656490325928,11117,6,FALSE,3,Inland surveillance-gap belt
Ningxia,A. baumannii | Gentamicin,A. baumannii,Gentamicin,aminoglycosides,28.352823474938727,-18.68058741092682,8038,6,FALSE,3,Inland surveillance-gap belt
Ningxia,A. baumannii | Imipenem,A. baumannii,Imipenem,carbapenems,39.70275993570316,-7.148289680480957,11304,6,FALSE,3,Inland surveillance-gap belt
Ningxia,A. baumannii | Levofloxacin,A. baumannii,Levofloxacin,fluoroquinolones,33.85293342371936,-2.968752384185791,12253,6,TRUE,3,Inland surveillance-gap belt
Ningxia,A. baumannii | Meropenem,A. baumannii,Meropenem,carbapenems,38.09986666628808,6.376570463180542,8231,6,FALSE,3,Inland surveillance-gap belt
Ningxia,A. baumannii | Minocycline,A. baumannii,Minocycline,other,22.20645184151588,-8.310441672801971,7750,6,FALSE,3,Inland surveillance-gap belt
Ningxia,A. baumannii | Polymyxin B,A. baumannii,Polymyxin B,other,3.863636420362375,-2.9304031282663345,440,6,FALSE,3,Inland surveillance-gap belt
Ningxia,A. baumannii | Tigecycline,A. baumannii,Tigecycline,tetracyclines,8.284940087011837,-10.09352020919323,5166,6,FALSE,3,Inland surveillance-gap belt
Ningxia,A. baumannii | Tobramycin,A. baumannii,Tobramycin,aminoglycosides,44.64755276945904,7.161623239517212,7987,6,FALSE,3,Inland surveillance-gap belt
Ningxia,E. coli | Amikacin,E. coli,Amikacin,aminoglycosides,1.9592318174599512,1.8043220043182373,54307,6,FALSE,3,Inland surveillance-gap belt
Ningxia,E. coli | Ampicillin,E. coli,Ampicillin,other,82.42756499248921,0.10458230972290039,48320,6,FALSE,3,Inland surveillance-gap belt
Ningxia,E. coli | Aztreonam,E. coli,Aztreonam,other,30.091687863479635,-2.460709214210514,49625,6,FALSE,3,Inland surveillance-gap belt
Ningxia,E. coli | Cefazolin,E. coli,Cefazolin,cephalosporins,62.4662710085423,-6.1246514320373535,21125,6,FALSE,3,Inland surveillance-gap belt
Ningxia,E. coli | Cefepime,E. coli,Cefepime,cephalosporins,20.953740019694052,1.0839447379112244,58171,6,FALSE,3,Inland surveillance-gap belt
Ningxia,E. coli | Cefotaxime,E. coli,Cefotaxime,cephalosporins,42.81578487075668,4.732146859169006,15889,6,FALSE,3,Inland surveillance-gap belt
Ningxia,E. coli | Cefotetan,E. coli,Cefotetan,cephalosporins,1.7972994283397903,-0.6439113058149815,32215,6,FALSE,3,Inland surveillance-gap belt
Ningxia,E. coli | Cefoxitin,E. coli,Cefoxitin,cephalosporins,8.839496702456403,-1.98516845703125,15657,6,FALSE,3,Inland surveillance-gap belt
Ningxia,E. coli | Ceftazidime,E. coli,Ceftazidime,cephalosporins,20.947511660261238,-3.19443941116333,56527,6,FALSE,3,Inland surveillance-gap belt
Ningxia,E. coli | Ceftriaxone,E. coli,Ceftriaxone,cephalosporins,48.0093577070626,-1.8334031105041504,50863,6,FALSE,3,Inland surveillance-gap belt
Ningxia,E. coli | Cefuroxime,E. coli,Cefuroxime,cephalosporins,49.58681946774314,-2.6751935482025146,39571,6,FALSE,3,Inland surveillance-gap belt
Ningxia,E. coli | Chloramphenicol,E. coli,Chloramphenicol,other,23.432696351845973,-4.072910547256466,7481,6,FALSE,3,Inland surveillance-gap belt
Ningxia,E. coli | Ciprofloxacin,E. coli,Ciprofloxacin,fluoroquinolones,52.846114550181795,5.431503057479858,49998,6,TRUE,3,Inland surveillance-gap belt
Ningxia,E. coli | Ertapenem,E. coli,Ertapenem,carbapenems,0.2098268890109491,0.1761667779646814,17157,6,FALSE,3,Inland surveillance-gap belt
Ningxia,E. coli | Gentamicin,E. coli,Gentamicin,aminoglycosides,36.039154081147935,-3.393539786338806,55473,6,FALSE,3,Inland surveillance-gap belt
Ningxia,E. coli | Imipenem,E. coli,Imipenem,carbapenems,0.6064247219830767,0.18460163846611977,53263,6,FALSE,3,Inland surveillance-gap belt
Ningxia,E. coli | Levofloxacin,E. coli,Levofloxacin,fluoroquinolones,48.45878993511679,7.692769169807434,55703,6,TRUE,3,Inland surveillance-gap belt
Ningxia,E. coli | Meropenem,E. coli,Meropenem,carbapenems,0.5747688657823788,0.17777984030544758,40886,6,FALSE,3,Inland surveillance-gap belt
Ningxia,E. coli | Nitrofurantoin,E. coli,Nitrofurantoin,other,1.6479579806870555,-0.6636374630033968,20935,6,FALSE,3,Inland surveillance-gap belt
Ningxia,E. coli | Polymyxin B,E. coli,Polymyxin B,other,1.9531250138243195,NA,1280,4,FALSE,3,Inland surveillance-gap belt
Ningxia,E. coli | Tigecycline,E. coli,Tigecycline,tetracyclines,0.19994287619139,0.23730422835797071,10503,6,FALSE,3,Inland surveillance-gap belt
Ningxia,E. coli | Tobramycin,E. coli,Tobramycin,aminoglycosides,16.82577587540956,22.415904700756073,34358,6,FALSE,3,Inland surveillance-gap belt
Ningxia,K. pneumoniae | Amikacin,K. pneumoniae,Amikacin,aminoglycosides,0.9159606382732219,-0.5551343783736231,48037,6,FALSE,3,Inland surveillance-gap belt
Ningxia,K. pneumoniae | Ampicillin,K. pneumoniae,Ampicillin,other,85.82397357685895,-14.435851573944092,22792,6,FALSE,3,Inland surveillance-gap belt
Ningxia,K. pneumoniae | Aztreonam,K. pneumoniae,Aztreonam,other,7.495887070734723,-4.064907133579254,43157,6,FALSE,3,Inland surveillance-gap belt
Ningxia,K. pneumoniae | Cefazolin,K. pneumoniae,Cefazolin,cephalosporins,19.817568943799785,-12.11380809545517,25215,6,FALSE,3,Inland surveillance-gap belt
Ningxia,K. pneumoniae | Cefepime,K. pneumoniae,Cefepime,cephalosporins,5.33369018838914,-1.0100692510604858,52309,6,FALSE,3,Inland surveillance-gap belt
Ningxia,K. pneumoniae | Cefotaxime,K. pneumoniae,Cefotaxime,cephalosporins,8.776900824605473,-6.245457381010057,14823,6,FALSE,3,Inland surveillance-gap belt
Ningxia,K. pneumoniae | Cefotetan,K. pneumoniae,Cefotetan,cephalosporins,1.6834247265004545,-1.9032408483326435,26256,6,FALSE,3,Inland surveillance-gap belt
Ningxia,K. pneumoniae | Cefoxitin,K. pneumoniae,Cefoxitin,cephalosporins,8.023228210536796,-6.023764982819557,16876,6,FALSE,3,Inland surveillance-gap belt
Ningxia,K. pneumoniae | Ceftazidime,K. pneumoniae,Ceftazidime,cephalosporins,6.305629164509532,-2.5713276118040085,50558,6,FALSE,3,Inland surveillance-gap belt
Ningxia,K. pneumoniae | Ceftriaxone,K. pneumoniae,Ceftriaxone,cephalosporins,11.137514567967152,-4.245204478502274,45028,6,FALSE,3,Inland surveillance-gap belt
Ningxia,K. pneumoniae | Cefuroxime,K. pneumoniae,Cefuroxime,cephalosporins,14.005414559627578,-4.540492594242096,37307,6,FALSE,3,Inland surveillance-gap belt
Ningxia,K. pneumoniae | Chloramphenicol,K. pneumoniae,Chloramphenicol,other,12.165888931047476,-4.770658910274506,9428,6,FALSE,3,Inland surveillance-gap belt
Ningxia,K. pneumoniae | Ciprofloxacin,K. pneumoniae,Ciprofloxacin,fluoroquinolones,5.685229574412878,-1.280796155333519,42971,6,TRUE,3,Inland surveillance-gap belt
Ningxia,K. pneumoniae | Ertapenem,K. pneumoniae,Ertapenem,carbapenems,0.12812299829815835,0.07172676851041615,15610,6,FALSE,3,Inland surveillance-gap belt
Ningxia,K. pneumoniae | Gentamicin,K. pneumoniae,Gentamicin,aminoglycosides,5.815525557001275,-3.327624127268791,49557,6,FALSE,3,Inland surveillance-gap belt
Ningxia,K. pneumoniae | Imipenem,K. pneumoniae,Imipenem,carbapenems,1.2245357312664567,-1.6597143840044737,44425,6,FALSE,3,Inland surveillance-gap belt
Ningxia,K. pneumoniae | Levofloxacin,K. pneumoniae,Levofloxacin,fluoroquinolones,4.387232853595182,-1.220976933836937,51194,6,TRUE,3,Inland surveillance-gap belt
Ningxia,K. pneumoniae | Meropenem,K. pneumoniae,Meropenem,carbapenems,1.189440080785392,-0.6345356348901987,37917,6,FALSE,3,Inland surveillance-gap belt
Ningxia,K. pneumoniae | Nitrofurantoin,K. pneumoniae,Nitrofurantoin,other,15.737149640514868,-1.8427155911922437,18307,6,FALSE,3,Inland surveillance-gap belt
Ningxia,K. pneumoniae | Polymyxin B,K. pneumoniae,Polymyxin B,other,1.9536019206247195,NA,1638,4,FALSE,3,Inland surveillance-gap belt
Ningxia,K. pneumoniae | Tigecycline,K. pneumoniae,Tigecycline,tetracyclines,1.5909973005585294,0.687336316332221,10308,6,FALSE,3,Inland surveillance-gap belt
Ningxia,K. pneumoniae | Tobramycin,K. pneumoniae,Tobramycin,aminoglycosides,4.0946874441730445,2.926645427942276,27670,6,FALSE,3,Inland surveillance-gap belt
Ningxia,P. aeruginosa | Amikacin,P. aeruginosa,Amikacin,aminoglycosides,1.583366633163112,-2.1384387277066708,12505,6,FALSE,3,Inland surveillance-gap belt
Ningxia,P. aeruginosa | Aztreonam,P. aeruginosa,Aztreonam,other,12.839308222613921,-8.502814918756487,8731,6,FALSE,3,Inland surveillance-gap belt
Ningxia,P. aeruginosa | Cefepime,P. aeruginosa,Cefepime,cephalosporins,4.511496322295029,-2.705954760313034,13787,6,FALSE,3,Inland surveillance-gap belt
Ningxia,P. aeruginosa | Ceftazidime,P. aeruginosa,Ceftazidime,cephalosporins,7.519649955963318,0.21929889917373657,12341,6,FALSE,3,Inland surveillance-gap belt
Ningxia,P. aeruginosa | Ciprofloxacin,P. aeruginosa,Ciprofloxacin,fluoroquinolones,5.585516291241433,-2.127695083618164,12980,6,TRUE,3,Inland surveillance-gap belt
Ningxia,P. aeruginosa | Gentamicin,P. aeruginosa,Gentamicin,aminoglycosides,4.822711170011909,-4.840617999434471,8771,6,FALSE,3,Inland surveillance-gap belt
Ningxia,P. aeruginosa | Imipenem,P. aeruginosa,Imipenem,carbapenems,5.997948122052995,-1.5966713428497314,12671,6,FALSE,3,Inland surveillance-gap belt
Ningxia,P. aeruginosa | Levofloxacin,P. aeruginosa,Levofloxacin,fluoroquinolones,6.584512315032058,-1.6477834433317184,13714,6,FALSE,3,Inland surveillance-gap belt
Ningxia,P. aeruginosa | Meropenem,P. aeruginosa,Meropenem,carbapenems,4.521134397669742,-0.9626835584640503,11214,6,FALSE,3,Inland surveillance-gap belt
Ningxia,P. aeruginosa | Piperacillin,P. aeruginosa,Piperacillin,other,7.49229316635492,-4.702714085578917,7461,6,FALSE,3,Inland surveillance-gap belt
Ningxia,P. aeruginosa | Polymyxin B,P. aeruginosa,Polymyxin B,other,2.566735123263125,2.698412723839283,974,6,FALSE,3,Inland surveillance-gap belt
Ningxia,P. aeruginosa | Tobramycin,P. aeruginosa,Tobramycin,aminoglycosides,3.1957563076219873,-2.8426511213183403,7729,6,FALSE,3,Inland surveillance-gap belt
Ningxia,S. aureus | Amikacin,S. aureus,Amikacin,aminoglycosides,1.2612612918019297,NA,555,1,FALSE,3,Inland surveillance-gap belt
Ningxia,S. aureus | Cefoxitin,S. aureus,Cefoxitin,cephalosporins,20.984042849629482,-1.8880009651184082,7520,6,FALSE,3,Inland surveillance-gap belt
Ningxia,S. aureus | Chloramphenicol,S. aureus,Chloramphenicol,other,10.779962095756204,-5.115862190723417,1577,6,FALSE,3,Inland surveillance-gap belt
Ningxia,S. aureus | Ciprofloxacin,S. aureus,Ciprofloxacin,fluoroquinolones,9.882832543124549,-0.7756009697914124,19630,6,FALSE,3,Inland surveillance-gap belt
Ningxia,S. aureus | Clindamycin,S. aureus,Clindamycin,other,33.07515718943564,5.305394530296322,24402,6,FALSE,3,Inland surveillance-gap belt
Ningxia,S. aureus | Erythromycin,S. aureus,Erythromycin,macrolides,54.94030707036217,-2.6393651962280273,25464,6,TRUE,3,Inland surveillance-gap belt
Ningxia,S. aureus | Gentamicin,S. aureus,Gentamicin,aminoglycosides,7.590117342604128,-4.837953299283981,24690,6,FALSE,3,Inland surveillance-gap belt
Ningxia,S. aureus | Levofloxacin,S. aureus,Levofloxacin,fluoroquinolones,8.521209147422212,-0.489286333322525,23952,6,FALSE,3,Inland surveillance-gap belt
Ningxia,S. aureus | Linezolid,S. aureus,Linezolid,other,0,0,25255,6,FALSE,3,Inland surveillance-gap belt
Ningxia,S. aureus | Nitrofurantoin,S. aureus,Nitrofurantoin,other,0.5751703492475054,-0.008708576206117868,11301,6,FALSE,3,Inland surveillance-gap belt
Ningxia,S. aureus | Oxacillin,S. aureus,Oxacillin,other,24.467206040909574,3.5390853881835973,21772,6,FALSE,3,Inland surveillance-gap belt
Ningxia,S. aureus | Penicillin G,S. aureus,Penicillin G,other,91.88871038167477,-0.3949224948883199,22931,6,FALSE,3,Inland surveillance-gap belt
Ningxia,S. aureus | Rifampicin,S. aureus,Rifampicin,other,2.652259297407743,-4.232432600110769,24432,6,FALSE,3,Inland surveillance-gap belt
Ningxia,S. aureus | Teicoplanin,S. aureus,Teicoplanin,other,0,0,8407,6,FALSE,3,Inland surveillance-gap belt
Ningxia,S. aureus | Tetracycline,S. aureus,Tetracycline,tetracyclines,15.172345931030357,-5.49478679895401,20366,6,FALSE,3,Inland surveillance-gap belt
Ningxia,S. aureus | Vancomycin,S. aureus,Vancomycin,other,0,0,25407,6,FALSE,3,Inland surveillance-gap belt
Qinghai,A. baumannii | Amikacin,A. baumannii,Amikacin,aminoglycosides,17.190006727947434,-24.913732707500458,4363,6,FALSE,3,Inland surveillance-gap belt
Qinghai,A. baumannii | Aztreonam,A. baumannii,Aztreonam,other,14.328358371172156,1.6666650772094727,670,6,FALSE,3,Inland surveillance-gap belt
Qinghai,A. baumannii | Cefepime,A. baumannii,Cefepime,cephalosporins,22.71065697198241,-8.171617984771729,10669,6,FALSE,3,Inland surveillance-gap belt
Qinghai,A. baumannii | Cefotaxime,A. baumannii,Cefotaxime,cephalosporins,26.60668425472659,-37.05441057682037,1556,6,FALSE,3,Inland surveillance-gap belt
Qinghai,A. baumannii | Ceftazidime,A. baumannii,Ceftazidime,cephalosporins,26.879439261795113,-6.6628605127334595,10841,6,FALSE,3,Inland surveillance-gap belt
Qinghai,A. baumannii | Ceftriaxone,A. baumannii,Ceftriaxone,cephalosporins,28.286045356575436,-20.07584273815155,3454,6,FALSE,3,Inland surveillance-gap belt
Qinghai,A. baumannii | Ciprofloxacin,A. baumannii,Ciprofloxacin,fluoroquinolones,28.811953988035615,-8.520475029945374,9503,6,FALSE,3,Inland surveillance-gap belt
Qinghai,A. baumannii | Gentamicin,A. baumannii,Gentamicin,aminoglycosides,23.146015794828486,-25.57501196861267,4342,6,FALSE,3,Inland surveillance-gap belt
Qinghai,A. baumannii | Imipenem,A. baumannii,Imipenem,carbapenems,26.47335908992695,-4.96041476726532,9553,6,FALSE,3,Inland surveillance-gap belt
Qinghai,A. baumannii | Levofloxacin,A. baumannii,Levofloxacin,fluoroquinolones,23.960163840451898,-5.949929356575012,10242,6,TRUE,3,Inland surveillance-gap belt
Qinghai,A. baumannii | Meropenem,A. baumannii,Meropenem,carbapenems,20.55765603256436,4.251036047935486,6348,6,FALSE,3,Inland surveillance-gap belt
Qinghai,A. baumannii | Minocycline,A. baumannii,Minocycline,other,20.585233106443614,7.471607625484463,2939,6,FALSE,3,Inland surveillance-gap belt
Qinghai,A. baumannii | Polymyxin B,A. baumannii,Polymyxin B,other,2.4458032257734836,5.451127886772156,1799,6,FALSE,3,Inland surveillance-gap belt
Qinghai,A. baumannii | Tigecycline,A. baumannii,Tigecycline,tetracyclines,1.938170781293438,0.4433081019669771,6243,6,FALSE,3,Inland surveillance-gap belt
Qinghai,A. baumannii | Tobramycin,A. baumannii,Tobramycin,aminoglycosides,25.44378702520919,-6.796255707740784,7943,6,FALSE,3,Inland surveillance-gap belt
Qinghai,E. coli | Amikacin,E. coli,Amikacin,aminoglycosides,1.4584977269538872,1.4331240206956863,39287,6,FALSE,3,Inland surveillance-gap belt
Qinghai,E. coli | Ampicillin,E. coli,Ampicillin,other,83.037502327366,2.2716403007507324,27944,6,FALSE,3,Inland surveillance-gap belt
Qinghai,E. coli | Aztreonam,E. coli,Aztreonam,other,26.62414613777244,-1.373627781867981,28692,6,FALSE,3,Inland surveillance-gap belt
Qinghai,E. coli | Cefazolin,E. coli,Cefazolin,cephalosporins,58.822496765422486,11.17497980594635,5690,6,FALSE,3,Inland surveillance-gap belt
Qinghai,E. coli | Cefepime,E. coli,Cefepime,cephalosporins,20.950408889795916,7.429338991641998,40572,6,FALSE,3,Inland surveillance-gap belt
Qinghai,E. coli | Cefotaxime,E. coli,Cefotaxime,cephalosporins,29.85477136687619,3.747606277465824,4820,6,FALSE,3,Inland surveillance-gap belt
Qinghai,E. coli | Cefotetan,E. coli,Cefotetan,cephalosporins,1.4129364504778994,-1.9235672429203987,17269,6,FALSE,3,Inland surveillance-gap belt
Qinghai,E. coli | Cefoxitin,E. coli,Cefoxitin,cephalosporins,7.43316572434782,0.018906593322753906,20274,6,FALSE,3,Inland surveillance-gap belt
Qinghai,E. coli | Ceftazidime,E. coli,Ceftazidime,cephalosporins,20.702268077290856,-1.7438367009162867,43744,6,FALSE,3,Inland surveillance-gap belt
Qinghai,E. coli | Ceftriaxone,E. coli,Ceftriaxone,cephalosporins,49.12111100424241,1.1221200227737427,38287,6,FALSE,3,Inland surveillance-gap belt
Qinghai,E. coli | Cefuroxime,E. coli,Cefuroxime,cephalosporins,50.49590311848456,4.991191625595093,20871,6,FALSE,3,Inland surveillance-gap belt
Qinghai,E. coli | Chloramphenicol,E. coli,Chloramphenicol,other,19.380888616814108,-0.9116247296333313,3715,6,FALSE,3,Inland surveillance-gap belt
Qinghai,E. coli | Ciprofloxacin,E. coli,Ciprofloxacin,fluoroquinolones,48.86254018298395,4.877671599388123,24880,6,TRUE,3,Inland surveillance-gap belt
Qinghai,E. coli | Ertapenem,E. coli,Ertapenem,carbapenems,0.24018708931606045,0.3294855472631753,31642,6,FALSE,3,Inland surveillance-gap belt
Qinghai,E. coli | Gentamicin,E. coli,Gentamicin,aminoglycosides,38.56905061221118,-4.3142735958099365,28834,6,FALSE,3,Inland surveillance-gap belt
